-1.543411282169903842e+01,-1.903751564626411508e+01,-9.982331139522814922e+00,-1.210779029945594587e+01,-1.293372198918159199e+01,-1.789967052079317966e+01,-1.152273548796102887e+01,-6.451948375385018863e+00,-1.254056478367600214e+01,-1.141908273088862202e+01,-8.016396648199995312e+00,-7.196940489212824588e+00
-1.408377851081770515e+01,-1.048927155006393264e+01,-1.742144409356452428e+01,-1.926125985240239658e+01,-3.023541550275468381e+01,-1.512577195122779550e+01,-1.143244793830848138e+01,-9.647714248763243461e+00,-1.001369965839992915e+01,-1.573748517968146921e+01,-2.291011238207099510e+01,-1.560136363220784794e+01
-1.194954343005354858e+01,-1.037992797675206802e+01,-2.616668329393328207e+01,-1.451941493160507513e+01,-1.792054818386705506e+01,-1.262738954953107040e+01,-2.366630212478481354e+01,-1.937052405581735570e+01,-1.683136665825455935e+01,-1.477336407923196049e+01,-1.243972513286585091e+01,-1.532516645412578526e+01
-1.249313760854583499e+01,-2.994137528835562634e+01,-1.192157314673154644e+01,-1.270444372270847921e+01,-2.911382199055478992e+01,-2.325696944743572203e+01,-2.242283582040601075e+01,-1.278334042636792489e+01,-9.458213630355148283e+00,-2.049133403845328161e+01,-1.829831641566217826e+01,-9.127356603562921222e+00
-8.739417423098224447e+00,-1.294173479778195635e+01,-1.340584899158172583e+01,-1.364929636065605223e+01,-1.527236421320290027e+01,-1.308718731090814913e+01,-1.415981641366411381e+01,-2.253192430071752028e+01,-1.004421886539886444e+01,-2.214591259958796599e+01,-2.037494252353672408e+01,-7.884339961706062994e+00
-9.561860237710771315e+00,-1.749140286615678974e+01,-1.709992689403058463e+01,-1.578755280792997695e+01,-1.655502018575877443e+01,-2.384042333865977881e+01,-1.449276011048580948e+01,-1.944427857128156489e+01,-1.266774139096336071e+01,-1.616739561148586901e+01,-2.727313395769507309e+01,-1.471169571671762988e+01
-1.432059540890449512e+01,-1.957400755951827520e+01,-1.506033081711990818e+01,-1.751231805575238454e+01,-2.487852311259237226e+01,-1.684087940469356681e+01,-1.799279902176347790e+01,-1.668193075208030152e+01,-1.419848767840307602e+01,-1.507342756647174298e+01,-4.644113049604161603e+01,-2.300791556827301321e+01
-1.314040199720654556e+01,-1.617698141128964906e+01,-2.017003542683416839e+01,-2.106801472041749435e+01,-2.183310402508515580e+01,-1.244634511506936825e+01,-1.294712915136422637e+01,-1.619894619062912255e+01,-1.694689616229395313e+01,-6.045070941565483302e+00,-1.971061726765117683e+01,-1.342383606629685744e+01
-1.731426364170025423e+01,-1.250519762470367269e+01,-2.202108789876923822e+01,-1.608938520589200749e+01,-2.271352836099888250e+01,-1.128781594451515602e+01,-1.657349699529739340e+01,-2.418073821248323796e+01,-1.701161019176468159e+01,-4.764266344720237356e+00,-2.452302288132337438e+01,-8.937564904222051965e+00
-1.423492247450613135e+01,-1.278911734000213407e+01,-1.290939168295618344e+01,-1.301177606244838358e+01,-3.609048547826038345e+01,-1.300214277058916501e+01,-1.124390319948444628e+01,-2.008045542321228538e+01,-1.639448524745433389e+01,-9.657558875804443943e+00,-2.961273299684954097e+01,-8.788702282725667558e+00
-1.561753938398981134e+01,-1.186526046585406036e+01,-1.103309561460753763e+01,-1.393784412366661662e+01,-3.154790237547943832e+01,-1.930653386984245046e+01,-1.262084469491439087e+01,-2.405570161379425542e+01,-1.321506069960108043e+01,-1.390334591394021224e+01,-1.527267048570316632e+01,-8.845184987129085741e+00
-1.482335878018687048e+01,-2.587805569639394676e+01,-1.125170168371380441e+01,-1.601003975700979254e+01,-2.406619444899430249e+01,-3.399995948262674261e+01,-1.741603739820797614e+01,-1.184910489139027234e+01,-1.865146124303850428e+01,-1.355135103771114835e+01,-1.129583695407893096e+01,-1.339592380823688522e+01
-1.405888628911269755e+01,-1.304622522430185683e+01,-9.533726201751404616e+00,-1.710602209472934376e+01,-1.997119354929682089e+01,-2.165101132005741391e+01,-1.450610735745634194e+01,-1.113685130619248298e+01,-1.479206778106976650e+01,-1.711085800799600420e+01,-2.382497671924637217e+01,-2.440042174437236255e+01
-2.168890585416892236e+01,-2.150427292110205357e+01,-9.012581897791159591e+00,-1.737464378055720005e+01,-1.969446906156202459e+01,-1.377262904083529627e+01,-1.474863661182347485e+01,-1.553562948693012302e+01,-9.954962643524664756e+00,-1.518899024222824679e+01,-1.527306469889751384e+01,-2.516577685143594323e+01
