-1.188684132225318990e+01,-1.104303295890452397e+01,-1.868884252558653714e+01,-1.017026283966872668e+00,-9.715465661909369999e+00,-3.025278446549042322e+00,-1.272421449217630673e+01,-2.916362714415331528e-02,-5.618646652063067570e+00,-5.185251057885098547e+00,-1.010888878388683843e+01,-3.541676310773777203e+00,-9.509509877435768033e+00,-8.585247538955373514e+00,-1.584929667697821537e-02,-2.214247103410976969e+00,-5.889790538387518204e+00,-8.032631771091757855e+00,-5.394575818817575197e+00,-2.179926268329397487e+01,-7.856866469426636357e+00,-5.416786927304699795e+00,-1.042120505641548434e+01,-2.125806154266552639e+01,-8.710584059506933485e+00,-8.726933715519551882e+00,-2.176286850279909313e+00,-3.451431512327954199e+00,-5.686506329075429633e+00
-1.459552257622834581e+01,-1.129279765923816292e+01,-1.326185705127723224e+01,-3.069252796004759420e-01,-1.684937919520655214e+01,-1.170484799165776835e+01,-9.154821519533779650e+00,7.593782431320127424e-01,-5.433119022934373987e+00,-8.581636938496156830e+00,-8.766749452030818901e+00,-5.420562154041473235e+00,-4.795428038164452289e+00,-7.068786466196521623e+00,-3.842228098896260935e-01,-1.079475834754477503e+01,-1.107772329054653504e+01,-3.985702391629181829e+00,-1.604685001200674677e+01,-1.108276120942390719e+01,-1.010990702544130748e+01,-2.217896088714953251e+01,-1.572874360534816596e+01,-1.725002940285662234e+01,-2.521277356828200311e+00,-1.285510740999758283e+01,-6.009553863226600789e+00,-4.703683189250320140e+00,-4.124585489917246939e+00
-1.439695992189804485e+01,-1.253416679801484257e+01,-1.339878064161235471e+01,-6.258898652685635611e+00,-1.081833338192438276e+01,-1.040870709211153589e+01,-9.127139308708704490e+00,-2.205623754611808762e-01,-5.495274316113015090e+00,-1.215756773598360319e+01,-1.064083351523983545e+01,-9.507847536419433254e+00,-1.378669263026565872e+01,-1.064313314580612513e+01,-2.822827075830585675e-01,-1.755461479288926796e+01,-7.878183662228136264e+00,-3.076865092352700337e+00,-2.248297406136806842e+00,-8.101472394245543551e-01,-5.110368261761180086e+00,-5.854873363729009128e+00,-7.384425383284013655e+00,-1.103187939390049266e+01,-1.071678769019773547e+01,-3.145270920912927037e-01,-6.775322608942580871e+00,-9.070738798533449554e+00,-2.653939899048994633e+00
-9.511988745835298076e+00,-1.047358241602568185e+01,-2.205037610867959685e+01,-9.450842527875497723e+00,-6.833719707379950492e+00,-1.185225321271442667e+01,-1.426772524402388598e+01,-7.512658839310403458e+00,1.924757773194680777e+00,-6.803957751267789789e+00,-1.206374398738832704e-01,-4.222388277123101830e+00,-4.812470322750908913e+00,-1.466368041733292493e+01,-5.452992186478040182e+00,-6.306221119963135280e+00,-8.495651549681861425e+00,-2.230001490572032452e+00,-1.140154996023525946e+01,-9.706050320834666678e+00,-2.664996896664413750e+00,-5.809600842285869149e+00,-1.987938395549894466e+01,-1.508302667471722813e+01,-1.244012644756407937e+01,-6.669146349537944829e+00,-1.143852888609026763e+01,-1.097603307380847149e+01,-6.137884548642619009e+00
-9.728141760087430256e+00,-8.916616307431116439e+00,-1.876086044307518108e+01,-1.026268759942268716e+01,-9.703823163666490004e+00,-1.056889278158895884e+01,-1.376492513011476682e+01,-6.735079333269299084e+00,-4.989924003098571426e+00,-5.801625648024555382e+00,-5.340504477156935437e+00,-7.688092408061963035e+00,-4.157173796976954883e+00,-6.276768838716504373e-01,-1.010087717922695560e+01,-5.382478390747127861e+00,-1.408353055353239114e+01,-1.312313518868576878e+01,-5.704744321475314628e+00,-1.054608870429076584e+00,-3.242266768940653687e+00,-1.318199224400485825e+01,-1.681229822452288580e+00,-2.867327050684071565e+00,-5.982017095476068747e+00,-3.404869710329585075e+00,-7.790701771073735848e+00,-1.263756028084660521e+01,-7.276653588460945343e+00
-9.197019788204016777e+00,-1.858677119967706304e+01,-7.861054719349698239e+00,-2.196033901591169624e+01,-7.792117610042474496e+00,-1.430092806860710297e+01,-6.610438908943953251e+00,-1.201878034767574022e+01,-7.832058599180474978e+00,-6.915867344183936005e+00,-1.109066974858499321e+01,-7.587010798988100824e+00,-7.346618911791569673e+00,-5.641694459202051704e+00,-2.364252964662216350e+00,-7.208217504731718961e+00,-4.656084525104101424e+00,-2.647079104127178617e+00,-1.839726298721343356e-01,-1.032583652817694819e+01,-7.030411342599787616e+00,-1.063723039816144755e+01,-4.064261564908855817e+00,-7.328943752079939422e+00,-4.723405215084740760e+00,-4.203251221247773728e+00,-1.387416977258770601e+01,-7.814713553571262850e+00,-7.167432142536547701e+00
-2.746363173191250695e+01,-8.678193720971526304e+00,-6.530214952976050924e+00,-1.766052043703880514e+01,-9.210502838736591258e+00,-1.419378386269330150e+01,-2.492401242503866854e+01,-1.512533316681898299e+01,-7.173018807514139894e+00,-4.481100016473059888e+00,-5.233229444818987552e+00,-1.259244530905582948e+01,-1.636031283336116005e+01,-6.326372835011220275e+00,-9.860117243281996124e+00,-1.207634012629605458e+01,-9.992818844049708993e-01,-2.363170519664369085e+00,-1.716429845206065607e+01,-3.002566607314587355e+00,-1.189505356360494659e+01,-1.795747483211493289e+01,-4.696438692460587205e+00,-4.083769716770299318e+00,-4.497950148583832686e+00,-2.146532703506554451e+00,-1.918428427558579585e+01,-3.104408076163935881e+00,-6.540602180849988123e+00
-2.155343772787922418e+01,-7.711503963036152598e+00,-1.176095950653341760e+01,-1.382945490111607967e+01,-2.186675896465417157e+00,-7.548441800457657003e+00,-2.949090981921073862e+01,-5.064623688654411815e+00,-1.213127511874702869e+01,-3.283736723545763070e+00,-2.939667564229319741e+00,-6.108913009694326490e+00,-2.892479829242273759e+00,-3.583266875057129930e+00,-2.107612850653600933e+00,-1.097684928088218470e+01,-7.656684766634330508e+00,-9.831907467463139483e+00,-7.890988552394480493e+00,-4.011570684567202782e+00,-3.611432931102635635e+00,-8.669824580631710020e+00,-7.400367029630374738e+00,-3.719399756582708161e+00,-1.395885228503104614e+01,-7.360258901706801637e+00,-1.266446571894969786e+01,-1.074275897199128593e+01,-8.458571579457920819e+00
-9.950124196807387023e+00,-7.034292035073292482e+00,-1.592182758727910930e+01,-7.102583079654509746e+00,-2.244344316923677862e+00,-1.001688105394892148e+01,-3.404109461355864230e+00,-7.101984517201811897e+00,-1.495743091802856206e+01,-1.545662915014526284e+01,2.680331616508933035e-01,-1.265935752924934476e+01,-8.429044051434885887e+00,-7.719601294664627744e+00,-7.901873891045752885e+00,-1.002534481394828703e+01,-5.343820870417529179e+00,-4.777073421112399743e+00,-8.805241251488064691e+00,-1.143994545567860754e+01,-1.118484804162159207e+01,-4.721817084283444821e+00,-1.303534669958910719e+01,-1.243442195993570643e+00,-9.228412542780832339e+00,-3.677484748051226049e+00,-2.044870782144576182e+01,-5.798526347938866010e+00,-1.164419659777139771e+01
-4.323096507505822750e+00,-1.312331209888322014e+01,-1.190198237672458959e+01,-8.778504971116504407e+00,-9.704802369185514976e+00,-6.062158356679177906e+00,-5.114547470469281265e+00,-5.065279712089480135e+00,-9.868470420796985110e+00,-2.090532082068164854e+01,-2.046626487645414549e+00,-1.040612116121687336e+01,-2.046261876367184929e+00,-5.805206526097363984e+00,-7.112749606901299870e+00,-2.946789715657014419e+00,-8.076175789767166435e+00,-1.712398390022588046e+01,-2.452056066481513419e+00,-1.443201068783748298e+01,-5.954499564867088424e+00,-3.544288942012753019e+00,-5.200378259360334710e+00,-9.068342390357983618e+00,-1.537725311830228847e+01,-1.141755587732922450e+01,-7.257694237914398272e+00,-5.091075495995110778e+00,-8.231742490835006976e+00
