-2.163943491035834299e+01,-2.170283290228449147e+01,-2.144093412295319823e+01,-2.104860190430978051e+01,-2.187756592349002105e+01,-2.212259300310808996e+01,-2.110510715147606575e+01,-2.015014643597423571e+01,-1.778846319456745917e+01,-1.666603365338834664e+01,-1.697571548573056432e+01,-1.821661111555601309e+01,-1.891567699129420177e+01,-1.957726735548865449e+01,-1.925342446789705519e+01,-1.889139095822671166e+01,-1.825073462321346085e+01,-1.726221139090401735e+01,-1.775570215587329059e+01,-1.818818281915850932e+01,-1.942687564595301453e+01,-1.827004695566077075e+01,-1.794089993498378988e+01,-1.757119816496856401e+01,-1.840419311720625828e+01,-1.994704292053566874e+01,-2.058699976053453184e+01,-2.034864811207118862e+01,-1.889830415723915280e+01,-1.806748219809137623e+01,-1.915639704958836731e+01,-2.006428341578720165e+01,-2.040457686445766683e+01,-1.999971927018990314e+01,-1.964618708943962133e+01,-2.000574361023150161e+01,-2.004015505134611175e+01,-1.953274427768879207e+01,-1.945264143692819658e+01,-1.928701688831013783e+01,-1.892920281833275808e+01,-1.813822515208022068e+01,-1.727564338633888497e+01,-1.701288946723579443e+01,-1.789580167325815907e+01,-1.907297752226205745e+01,-2.147471045641074383e+01,-2.001617562770843506e+01,-1.864211501662892445e+01,-1.856646541276372631e+01,-1.940193656691931068e+01,-2.045169718910877066e+01,-2.049385612620447006e+01,-2.035437343353615702e+01,-2.018709187041547892e+01,-1.825336175036609632e+01,-1.747934053715010450e+01,-1.745629699785906652e+01,-1.880182365994704341e+01,-2.043655628727790941e+01,-1.943160096505530632e+01,-1.932669251036823255e+01,-1.938695580797984164e+01,-2.009725921046464947e+01,-2.005302060457100666e+01,-2.004437837654486643e+01,-1.932954141251126501e+01,-1.805782247665233342e+01,-1.796477391576408422e+01,-1.853420964667671456e+01,-2.062218330766921781e+01,-2.061017937767774555e+01,-2.115646730688281352e+01,-2.038220272476511852e+01,-1.971678867465571372e+01,-2.000823272708663225e+01,-2.045561390442955840e+01,-1.991309789607399239e+01,-2.019012231217291031e+01,-1.952426712136519527e+01,-1.868068139893668089e+01,-1.763290615906392844e+01,-1.840617783490876391e+01,-1.923962361920148822e+01,-1.984665561080875307e+01,-1.869376999812018525e+01,-1.794730739934103880e+01,-1.811997240019920241e+01,-1.948841636162951474e+01
-2.040073483330862913e+01,-1.998531388877925963e+01,-1.893994137936068611e+01,-1.843747581844042926e+01,-1.893160254973217960e+01,-1.994861850075255560e+01,-1.943842920145593922e+01,-1.786033011289467609e+01,-1.479510764699233150e+01,-1.435243454104975669e+01,-1.518154595848312916e+01,-1.625183318521743558e+01,-1.757058376029021929e+01,-1.697854930565769394e+01,-1.526777738960165642e+01,-1.607203307322093266e+01,-1.616763671089832144e+01,-1.363870716005339645e+01,-1.326745731938154194e+01,-1.277090313380822195e+01,-1.402091715210362466e+01,-1.424548496384369756e+01,-1.507568525640588142e+01,-1.348820106606734370e+01,-1.352666393303333336e+01,-1.533621167957334563e+01,-1.679526848721324939e+01,-1.681814637668150780e+01,-1.543524744053532238e+01,-1.555408051061002794e+01,-1.735503419001299719e+01,-1.857149447892841465e+01,-1.824166948006565292e+01,-1.747549876682740333e+01,-1.665700350578566358e+01,-1.554657824595171789e+01,-1.517193979674712168e+01,-1.383359818687116238e+01,-1.264903517874111749e+01,-1.294948235938423586e+01,-1.333851691968459008e+01,-1.187053495331814368e+01,-1.044760559532875455e+01,-1.144891259858482790e+01,-1.437069007283762900e+01,-1.528798705966848992e+01,-1.609798350325204552e+01,-1.517766895509303993e+01,-1.522048517187735150e+01,-1.685002191712085562e+01,-1.817337001624860093e+01,-1.818058372888349794e+01,-1.867007465201212923e+01,-1.915661292237446744e+01,-1.816761547820012268e+01,-1.505607881312979757e+01,-1.312395783295308682e+01,-1.244207994471815226e+01,-1.402340292482447737e+01,-1.657730488221448084e+01,-1.698508228305587053e+01,-1.668333834185636277e+01,-1.558378771910990146e+01,-1.678056918409533793e+01,-1.815603819444663714e+01,-1.781159453105209423e+01,-1.714523124874086335e+01,-1.477085158968330347e+01,-1.327875730910695573e+01,-1.373376669659090155e+01,-1.699296274799433348e+01,-1.706593746708747972e+01,-1.602604867372297548e+01,-1.518924028622476641e+01,-1.512668421886917258e+01,-1.445366605018314488e+01,-1.408910164001740917e+01,-1.340612449572610743e+01,-1.363476160824074768e+01,-1.421007833848322299e+01,-1.287094406324221652e+01,-1.113957056828907533e+01,-1.136275045764177349e+01,-1.220384461471908999e+01,-1.387377169840317848e+01,-1.320820197575074317e+01,-1.301940840706789437e+01,-1.456880210396042408e+01,-1.766659279425341467e+01
-1.904208471810907355e+01,-1.721969033542432115e+01,-1.522174913990766498e+01,-1.497826133858888653e+01,-1.651366470406826181e+01,-1.736856881209782344e+01,-1.620520067125334762e+01,-1.411804282037835456e+01,-1.311058255245811033e+01,-1.491262397550998742e+01,-1.634665044268271217e+01,-1.611626879344309060e+01,-1.652229067705627585e+01,-1.287470856869131097e+01,-1.073260137461181785e+01,-1.060091115433470677e+01,-1.128662451026134939e+01,-1.171418105973336843e+01,-1.120748445862217935e+01,-8.920932800698100351e+00,-8.491472177487567663e+00,-1.019938735719910206e+01,-1.245841520755810805e+01,-1.134259285559331509e+01,-1.209426522120497260e+01,-1.360564886067146695e+01,-1.560987014967696140e+01,-1.567193739754813109e+01,-1.417725543778641750e+01,-1.470375746802279870e+01,-1.724710073506921759e+01,-1.497614393198400506e+01,-1.319828336691497839e+01,-1.179856229926410549e+01,-1.116204898608358320e+01,-9.933939951142869873e+00,-8.089598982573900088e+00,-6.512606659890117555e+00,-6.693188030468790295e+00,-9.834020805089993544e+00,-1.015689114744501964e+01,-7.725065843503277740e+00,-7.721178009994048352e+00,-8.515719050751592079e+00,-1.024966020355547336e+01,-9.365565797888246280e+00,-8.748386581533384998e+00,-9.069210134390601752e+00,-1.256035112340311422e+01,-1.436748585183369542e+01,-1.463686220000561100e+01,-1.430188230912488123e+01,-1.569053457016335429e+01,-1.719688699568124690e+01,-1.613359577315194215e+01,-1.453949292037720120e+01,-1.284387434783734783e+01,-1.012803071647658371e+01,-1.084031925344825709e+01,-1.449228985551604687e+01,-1.709536019796715678e+01,-1.561066905269049165e+01,-1.357275745922461496e+01,-1.356111218068832791e+01,-1.303496201190733395e+01,-1.236940243369654624e+01,-1.249709788793908061e+01,-1.264210108908495478e+01,-9.105944074228181861e+00,-6.945358931860725171e+00,-8.338901844397327068e+00,-9.140022269078999173e+00,-9.935186487391479915e+00,-1.241357305982059067e+01,-1.424326393658057199e+01,-1.079649159558733551e+01,-7.003016323831520396e+00,-5.223073949261841875e+00,-5.372468921162023570e+00,-7.520889016632008151e+00,-7.055771525893220542e+00,-5.922878623849019419e+00,-7.828937646141626239e+00,-8.963906156837492034e+00,-8.809692269205150694e+00,-9.659645680646251620e+00,-1.236760894965408397e+01,-1.537406424651468662e+01,-1.777236058568595922e+01
-1.697808478201242366e+01,-1.438045501081567146e+01,-1.292431318715102684e+01,-1.285681946385175678e+01,-1.469189042794076983e+01,-1.429093062653577384e+01,-1.320994910665024413e+01,-1.102385298425990001e+01,-1.022477854463390834e+01,-1.129702840308497791e+01,-1.327388110510388763e+01,-1.276977624211992612e+01,-1.244851228930896347e+01,-1.013769177655528431e+01,-8.809548196039701295e+00,-5.991297178362545495e+00,-6.089655329074178169e+00,-9.734477717201821534e+00,-1.214999506616950953e+01,-8.717009950401191531e+00,-8.420533763734917798e+00,-1.129550374670416346e+01,-1.384663849584478257e+01,-1.300885924629699097e+01,-1.452315008461027190e+01,-1.461946372519758341e+01,-1.370371150516701775e+01,-1.223697930910533493e+01,-1.197341154258053919e+01,-1.354178453746594890e+01,-1.539829065566672384e+01,-1.292158234388308458e+01,-9.410046854861697341e+00,-7.169709300804407270e+00,-7.399337953901884646e+00,-6.558059212156480022e+00,-5.129913346897950532e+00,-6.918576541937943247e+00,-6.068695837393739190e+00,-8.064335993582144368e+00,-8.623353989052592539e+00,-9.669979188227115330e+00,-1.106468754917159103e+01,-9.713408398000817456e+00,-1.011518579867101231e+01,-8.399459547314204855e+00,-5.440160975784511521e+00,-5.294841595778339460e+00,-7.557537344389391620e+00,-8.137974136642046830e+00,-7.289573032596267765e+00,-7.968801943382206154e+00,-1.085295800562191815e+01,-1.532183003201520499e+01,-1.664267576099338442e+01,-1.526667622336767671e+01,-1.296745808142468448e+01,-9.493689194209594007e+00,-9.203292820014452147e+00,-1.266983702397884315e+01,-1.608800812704222594e+01,-1.537997673748803251e+01,-1.406825834306839340e+01,-1.317489727743362060e+01,-9.616028432230136147e+00,-7.935469009346308056e+00,-6.963315997804913948e+00,-6.897133809648702929e+00,-4.968402390005906888e+00,-3.609978513939207989e+00,-5.584341637797205493e+00,-4.706487792453035723e+00,-4.754555448042438570e+00,-8.430262521665571995e+00,-1.325952479993938482e+01,-1.184309552800386456e+01,-6.863586946145484369e+00,-2.169615535707129172e+00,-5.853492653660854472e-01,-2.232128721280233652e+00,-5.004284946722349581e+00,-7.151094776123089858e+00,-7.270174579316735830e+00,-7.793299783329318053e+00,-6.560599014555153374e+00,-8.157445877566374293e+00,-1.372435798322347722e+01,-1.727172173593277194e+01,-1.867179071186180295e+01
-1.473584929803260302e+01,-1.367626658194047096e+01,-1.419555045877184263e+01,-1.254457676276228462e+01,-1.119962009249773160e+01,-9.986457310560950873e+00,-9.797282398867427133e+00,-8.626486906879826222e+00,-6.612723636335896771e+00,-6.537275820970535278e+00,-9.323281995784071796e+00,-9.145690974212230984e+00,-8.223098096094632936e+00,-9.513077641340126789e+00,-7.685670740846404669e+00,-4.280458519333286915e+00,-4.113973267236374021e+00,-7.339789709090290160e+00,-1.168370643639026696e+01,-9.532853167756160317e+00,-9.993952462547703419e+00,-1.338030477305103894e+01,-1.637599771363394652e+01,-1.472535807476904246e+01,-1.475397184737642853e+01,-1.082485737892469935e+01,-7.212235671482083887e+00,-6.186003032511562694e+00,-8.484499809437227924e+00,-1.205402885007679004e+01,-1.137542533628026398e+01,-1.059015421401289103e+01,-7.154733004314558720e+00,-4.448621137438804496e+00,-4.599921741893977511e+00,-5.385714073239988409e+00,-6.865446921241910694e+00,-8.573988114980826580e+00,-6.016552182796754522e+00,-5.845046760836489774e+00,-7.826190087804220319e+00,-1.159686354407690523e+01,-1.202040068502713055e+01,-1.139625941609081394e+01,-1.281804127016461869e+01,-1.019709035944669751e+01,-6.891106459655259364e+00,-6.917553783023267400e+00,-7.424862018569295508e+00,-4.054812012268300236e+00,-3.071012351841576393e+00,-5.136106479891989096e+00,-7.714783694174952799e+00,-1.114235598117785386e+01,-1.359217023939118363e+01,-1.332853110750814984e+01,-1.242657890355676642e+01,-8.644177309552530275e+00,-7.730489695430698305e+00,-1.020163712331226868e+01,-1.141209755804305637e+01,-1.029112412493423889e+01,-9.103106594614725822e+00,-7.408615857268214810e+00,-5.232892435669016962e+00,-4.745096959790767954e+00,-3.225598852739221201e+00,-2.490127429503972145e+00,-4.404195121567585858e+00,-5.377124090685992286e+00,-7.033592068638365724e+00,-6.473222731542598751e+00,-5.567715972101778377e+00,-5.380970495865028624e+00,-7.453041440170061982e+00,-8.735434965293546128e+00,-8.291296633786725323e+00,-6.647181685215660885e+00,-1.851023387320994473e+00,-3.914613132944936291e-01,-2.428948772963070102e+00,-8.576395323507039592e+00,-9.596953938778181481e+00,-6.534287521993755732e+00,-5.115525068028976996e+00,-5.850618123223907396e+00,-1.011051201753150330e+01,-1.412720930576324463e+01,-1.615262446950252695e+01
-1.667948845096100641e+01,-1.692355052689860528e+01,-1.521055976923246966e+01,-1.230081341544488360e+01,-1.109723485726162906e+01,-7.879575195393168308e+00,-6.575383803450074893e+00,-6.802542793738683535e+00,-4.593139864043927822e+00,-4.146292955015918658e+00,-7.052729692954318175e+00,-9.289965555183869128e+00,-1.079781769944312941e+01,-1.112352461451874674e+01,-8.284774861837687965e+00,-4.416273609195885186e+00,-4.295864717047521708e+00,-7.074981129035017524e+00,-1.063075653838932055e+01,-9.704023436944288150e+00,-1.170766188148269116e+01,-1.452307468070123342e+01,-1.611589883996131789e+01,-1.415954057256081988e+01,-1.281288552373871781e+01,-6.923960252601961685e+00,-3.324103214714984045e+00,-2.303409171089375818e+00,-5.235488786491656832e+00,-8.865559507581524556e+00,-7.475773599979124384e+00,-7.162217587764773796e+00,-6.868481752357649128e+00,-3.670897446105368722e+00,-2.750662191946031676e+00,-5.583019305218717143e+00,-1.035272954930936429e+01,-1.055380423557489422e+01,-8.349296452855705652e+00,-7.120525649615696118e+00,-8.173580221439662452e+00,-1.073446696105980358e+01,-9.106086358687091931e+00,-8.780148728908200084e+00,-1.064102649916037002e+01,-8.377319199698311181e+00,-8.734649700777870507e+00,-1.109302469707073158e+01,-9.080307007732248081e+00,-5.190261531646601867e+00,-5.184657364971656079e+00,-6.552569734370266019e+00,-6.416058264896833840e+00,-6.423095638590647916e+00,-9.348569296804585704e+00,-1.047814244076721657e+01,-9.900694636473978960e+00,-7.235832895075244409e+00,-6.614770513504071303e+00,-9.601164433741031345e+00,-8.553739625932578861e+00,-5.251148222867072057e+00,-2.383720504307307309e+00,-5.516594743174045856e-01,-4.685848355066788984e-01,-7.139363490374184273e-01,-4.896401649225446961e-01,-7.873276024601680856e-01,-4.874676248311201832e+00,-8.532290949101062338e+00,-1.060346734523773193e+01,-9.645564276024810368e+00,-8.624994488587056196e+00,-5.339538602806151779e+00,-3.494585520383040489e+00,-5.296228848761858288e+00,-8.902615270668402303e+00,-7.631067007261895796e+00,-2.689158711206479424e+00,1.982990086036629240e-01,-2.895925695184247139e-01,-4.356319167923619062e+00,-8.655368610488292092e+00,-8.833298830385494682e+00,-6.511327803358995858e+00,-4.504204925513805691e+00,-5.889321649881233967e+00,-1.083462314767048795e+01,-1.435716816446834976e+01
-1.662704226128140661e+01,-1.564354212391645405e+01,-1.405147588253021240e+01,-1.465398874004980634e+01,-1.314259547039978493e+01,-8.215851743754587488e+00,-6.525624269829656932e+00,-6.936723102071879588e+00,-3.572409631367015503e+00,-2.317476580027338695e+00,-4.512362472755008014e+00,-1.040085624102363049e+01,-1.386623017590745022e+01,-1.194900001395017597e+01,-6.516431514229765298e+00,-3.851608895916400765e+00,-5.157370217872741414e+00,-9.327841148340612065e+00,-9.677820629195162283e+00,-8.184491772848859981e+00,-1.035693287580533095e+01,-1.222729405671134018e+01,-1.262143718434455764e+01,-1.264056357539686104e+01,-1.110630866145729101e+01,-8.795085334015968925e+00,-5.991662201382346176e+00,-2.016158019066473184e+00,-1.818437180220135563e+00,-3.843370286493975385e+00,-3.135412397923970307e+00,-3.312733165416481551e+00,-5.336902705271539205e+00,-4.288236499719384476e+00,-2.693309450543072359e+00,-4.959695626274311486e+00,-9.883288873541623332e+00,-9.487335957138609999e+00,-9.271779206910528259e+00,-7.982884818814079075e+00,-6.266959184850740883e+00,-6.356305274013009488e+00,-4.689250638694467455e+00,-3.660567935667993211e+00,-4.774831993827580057e+00,-6.429242096001043905e+00,-1.121538381244903171e+01,-1.200777161255814995e+01,-8.158967996450295246e+00,-6.564334307622192277e+00,-7.719392729012813703e+00,-6.698871525158559770e+00,-5.242449526883367739e+00,-5.426760604496541518e+00,-8.811904821852992953e+00,-1.068508622879372538e+01,-8.918850742112425678e+00,-6.598033484715716490e+00,-6.315321654529499895e+00,-1.001835739836656991e+01,-1.137112511369518764e+01,-6.741011168401604081e+00,-4.072745314758329016e+00,-3.980967615155110995e+00,-4.539145096114143740e+00,-1.869091779138906784e+00,-1.018270134557339723e+00,-3.076688798995254270e+00,-5.963696615447690696e+00,-8.958548372625408263e+00,-1.320664169779397490e+01,-1.286542662149085103e+01,-8.218599703919171162e+00,-5.393339706990952109e+00,-3.062316618538750479e+00,-4.228439274923245783e+00,-8.754403240250464791e+00,-6.484499805417835994e+00,-2.280863160883624285e+00,-4.792639533253876816e-01,-1.647786930662096694e+00,-3.738391156728498643e+00,-6.713294238783419132e+00,-9.530349418969082720e+00,-7.788275147179015256e+00,-5.161751008907654814e+00,-6.295957662557301049e+00,-1.068926931279046144e+01,-1.644695224260028965e+01
-1.369298690960819620e+01,-1.252371279861693942e+01,-1.413019117645751344e+01,-1.695894624864248357e+01,-1.471047259183754541e+01,-1.069324139040663724e+01,-9.033300732311449366e+00,-6.972014919273499700e+00,-3.487516948077967527e+00,-3.099056288712006779e+00,-6.315027568685381176e+00,-1.223507065387596704e+01,-1.397779848163289174e+01,-7.506322891416406407e+00,-3.452636007576676658e+00,-2.651082878680269594e+00,-5.330107592998590604e+00,-1.045871190222582392e+01,-7.254409499186322385e+00,-5.628318560134647264e+00,-7.380682615773346278e+00,-9.935438382222240961e+00,-1.248524269349593041e+01,-1.199486888978714383e+01,-9.379472819710136022e+00,-8.502863840052956590e+00,-6.730543477166640365e+00,-5.784710737960622851e+00,-2.401002478255378936e+00,-5.505794452737904354e-01,1.162024177357036218e-02,-1.561953108841982241e+00,-5.077316077159983898e+00,-4.690380712978093669e+00,-2.175748601366868318e+00,-3.018208833344812714e+00,-6.595754265077972356e+00,-7.038715040997455041e+00,-7.306142993663486962e+00,-8.806045019424947995e+00,-4.423307280196227431e+00,-1.907795636460716260e+00,-1.163312751063254158e+00,-2.584788882924607734e+00,-5.767736538225799237e+00,-6.230203043025238863e+00,-1.006611083593583622e+01,-1.083091841201136951e+01,-9.363677651586389317e+00,-6.010134645089983074e+00,-5.166724134572690197e+00,-3.239222876514882277e+00,-3.147336093698369197e+00,-5.530555342163022026e+00,-9.834712590041913671e+00,-9.887758946956548556e+00,-8.998879025725269543e+00,-6.096182947672021513e+00,-4.703482958509173528e+00,-7.068505181601845599e+00,-1.162804162793589668e+01,-1.093858482290927547e+01,-1.081770224995995200e+01,-1.072058157961731517e+01,-1.143284024482879957e+01,-8.510777114762749562e+00,-5.324634876130218686e+00,-5.680510193042989542e+00,-6.708792585452416191e+00,-7.265151196628584884e+00,-1.041278327878256427e+01,-1.268461383170539314e+01,-8.320959334030636256e+00,-4.228008107793398196e+00,-3.079139679073377156e+00,-5.924382998390977484e+00,-1.003741697087547813e+01,-7.461435488516226400e+00,-4.572350822958072492e+00,-4.797029439870205358e+00,-8.115402981824471951e+00,-1.055887985749072122e+01,-9.794275498535848001e+00,-1.087074394311223635e+01,-9.281344200498459429e+00,-6.697587604193310895e+00,-7.165743171048343463e+00,-1.078672148500170103e+01,-1.570919304413903106e+01
-1.265581634528654931e+01,-1.212304818540587448e+01,-1.377104130275267480e+01,-1.615572508295676002e+01,-1.508404805427207052e+01,-1.446385884284973145e+01,-1.187673305927362577e+01,-8.148117880624040410e+00,-5.450717535346074172e+00,-6.004207413447530506e+00,-1.043895259499549866e+01,-1.484683213198095331e+01,-1.275338780476634604e+01,-6.536390302702784538e+00,-4.099491388600667641e+00,-4.798924267011925870e+00,-6.274613255732937489e+00,-7.942507001242243625e+00,-6.771667969854254565e+00,-8.078022142157966101e+00,-1.054968195817524368e+01,-1.272718614563906137e+01,-1.353996121569683631e+01,-7.947370551750624124e+00,-4.677349830578480194e+00,-4.613042927480170086e+00,-6.999750029687819008e+00,-8.468152359464115264e+00,-3.179039883731927585e+00,-6.963984330997258221e-01,-1.979030347933390610e+00,-6.656634872072005216e+00,-9.371234245542297003e+00,-5.117565051155319011e+00,-1.568453903744151168e+00,-1.732975597643465093e+00,-4.782580240109245651e+00,-7.715060900644700403e+00,-8.635061088809393937e+00,-8.424925414243139343e+00,-4.944936663745657768e+00,-4.438825947925784554e+00,-3.943425210278579396e+00,-5.262236735902559026e+00,-6.914222072298757737e+00,-5.887583376769732979e+00,-8.464324628416084906e+00,-8.370735493901753088e+00,-7.363583346058551804e+00,-3.773550648455809231e+00,-3.051989679378842357e+00,-5.055658541173810860e+00,-7.623098289436499364e+00,-9.205668324590625673e+00,-8.817481803490704095e+00,-7.034387380052778305e+00,-6.926774016924594157e+00,-4.599702910851000581e+00,-3.212172022879761002e+00,-4.099187326584277535e+00,-7.223126095922705936e+00,-9.469580198253007453e+00,-1.242495558801268096e+01,-1.154897267234562364e+01,-9.424301039343490061e+00,-8.412236098756775249e+00,-4.787794835588026210e+00,-3.804492778803004960e+00,-4.892706687747732097e+00,-7.741808056159126927e+00,-1.035559475881264646e+01,-8.388282572472453680e+00,-5.957814835603664427e+00,-2.468077595596012586e+00,-1.747786157041931743e+00,-4.307457449227130475e+00,-8.791597469177629520e+00,-9.239596940521010993e+00,-7.500086118740246555e+00,-6.584560217713951502e+00,-9.241959764321046933e+00,-1.190406712351884977e+01,-1.118595371255300996e+01,-1.139778735897594864e+01,-1.290283594678219181e+01,-1.055740460282877891e+01,-7.792809479218676394e+00,-8.799413013727145128e+00,-1.312221354380586114e+01
-1.688227628854880535e+01,-1.522113613347361927e+01,-1.409091150581388519e+01,-1.433147544968397114e+01,-1.547281759663631995e+01,-1.553149613133050444e+01,-1.161755447638662275e+01,-1.065032601042797644e+01,-7.635772537356032785e+00,-6.715015393338705785e+00,-9.031906922431872431e+00,-1.092720586033467889e+01,-1.010650290716859701e+01,-6.695800253323146656e+00,-5.669518489572674902e+00,-6.801698512712815337e+00,-5.753097943513465040e+00,-6.245924265032872569e+00,-9.330632870806788048e+00,-1.448484992443170682e+01,-1.570520332702120392e+01,-1.568132667792470869e+01,-1.049716367802225570e+01,-4.870563699727303408e+00,-2.911607507474482492e+00,-3.167806032650291925e+00,-6.899394610546584872e+00,-7.890677014799942768e+00,-5.400106229661802537e+00,-2.821067827548901619e+00,-4.033531295240653236e+00,-8.463976070732998735e+00,-8.944574220288068034e+00,-6.029273957745837187e+00,-3.539799823961395919e+00,-3.752773800046626196e+00,-4.908493428210959131e+00,-6.772287254999006301e+00,-7.393408002613700347e+00,-6.682490684148064020e+00,-7.159681843859808659e+00,-1.140985435247421265e+01,-1.199603805964798653e+01,-1.171660590440707139e+01,-7.790795811907129220e+00,-5.020463372111544587e+00,-5.567548738158818900e+00,-4.920991335942977329e+00,-4.224437168701307144e+00,-6.510029247492775895e+00,-7.420141980878280918e+00,-9.692672052609740518e+00,-1.130744906735415611e+01,-1.016572817330969869e+01,-6.699177176992695770e+00,-5.862977827626063565e+00,-6.929670997216065054e+00,-6.369040461747269788e+00,-7.108956323152310297e+00,-6.942440782775191721e+00,-4.882745074563400678e+00,-4.818652584315522347e+00,-6.530643966132984701e+00,-5.778342312960745630e+00,-4.897678664951984118e+00,-5.961433450504524778e+00,-3.326614288161543698e+00,-1.086580315939171815e+00,-2.840222570604007402e+00,-8.286604465622650295e+00,-1.133580971794917147e+01,-7.905967675765654512e+00,-3.888477467250821107e+00,-9.166048222411374846e-01,-7.238276646703594164e-01,-3.310007097438954826e+00,-6.001100450113443507e+00,-7.503075657706511414e+00,-7.968039105709333825e+00,-6.549380059753145744e+00,-6.723224311506838191e+00,-8.979254369897054389e+00,-8.681701578143844245e+00,-7.642987003003744562e+00,-9.480736237131338839e+00,-1.043975587825017826e+01,-6.737610689847540968e+00,-6.029613258863301795e+00,-8.371328323407281502e+00
