-1.905465621350331773e+01,-8.890959206175942597e+00,-2.606457790348133852e+00,7.666076242681743036e-01,-2.401942075945057820e+00,-1.880642773985657001e+01,-9.364178716499754529e+00,-1.183572915948968429e+01,-5.633248608347871667e+00,-8.102042081503181947e+00,-2.174903673215196953e+00,-7.930229689098328372e+00,-1.046728471708915009e+01,-1.161044935218936303e+01,-1.412055514571489923e+01
-1.533987340164523694e+01,-4.608650637587938803e+00,-1.378531374074210447e+00,-1.259895544294403713e+01,-8.474249479726722711e+00,-1.469834993848723848e+01,-1.464891069464766993e+01,-1.845199363259748182e+01,-1.034336970830698377e+01,-1.143040115719366412e+01,-6.876498752965495953e+00,-7.102638796888795625e+00,-2.158878106156373633e+01,-2.749944427001713620e+01,-1.563611797856962760e+01
-1.773985691930192132e+01,-1.119577707602483585e+01,-1.150785146649172308e+00,-1.714368884149040895e+01,-6.581715241594796595e+00,-7.834702022909220354e+00,-1.404226126501849947e+01,-2.630975093736703130e+01,-4.632222130142615413e+00,-8.127303855128916510e+00,-1.348904042080738286e+01,-2.160475132375801621e+01,-1.560842172998378352e+01,-1.187021982205630621e+01,-1.141849887161616905e+01
-2.197142846974551844e+01,-4.857291595558649533e+00,-1.352102714212269063e+01,-4.174167193534735532e+00,-1.259412945763425640e+01,-2.068964544305856634e+01,-1.150112635117592497e+01,-9.147758864645957999e+00,-1.270276980018597257e+01,-1.150831209397941368e+00,-3.953190281165757103e+00,-1.140792260390767865e+01,-9.412732175210566155e+00,-6.056672466020057044e+00,-1.128862405587360840e+01
-2.312028952751605004e+01,-4.335267893519258564e+00,-9.247865473432536731e+00,-5.952981498347080347e+00,-8.914665134258843437e+00,-2.452272073703070276e+01,-1.017367999523950850e+01,-9.543155363735468910e+00,-5.049721325904536151e+00,-1.475668103982752832e+01,-1.972281936567170035e+01,-2.985809252267812131e+00,-3.145100760750988655e+00,-1.353996320951917554e+01,-2.203934813304994123e+01
-1.397934470784689154e+01,-1.917124970219920677e+00,-6.367968758546764363e+00,-3.170942784085734267e+00,-1.943051654977791864e+00,-9.632075460835922698e+00,-1.206697644598611419e+01,-9.988274464417317589e+00,-6.754999632952388922e+00,-1.103434877729682917e+01,-1.458319834476687227e+01,-6.925147500166730197e+00,-1.493912064745585688e+01,-1.459332048701796580e+01,-1.797133900950814223e+01
-1.540524121507614019e+01,-8.832938418971288286e+00,-1.021836925940593233e+01,-1.864893467826871598e+00,-1.738653752973421973e+01,-1.396528630086192102e+01,-1.927550599214867333e+01,-1.020591484773626867e+01,-1.721215471074641812e+01,-8.845206736162907202e-01,-7.346634943415014440e+00,-4.369125628144936435e+00,-1.118159961735319952e+00,-1.357557213246907679e+01,-1.659809425387799209e+01
-1.585583100301586335e+01,-2.302829435870944152e+01,-9.795504425554108607e+00,-8.122391938939289346e+00,-1.894250097839985969e+01,-2.262886234346089509e+01,-9.879817083221206886e+00,-1.016182248018065692e+01,-3.998466181857161850e+00,9.564666970257676426e-02,1.301895234441766969e-01,-7.126304560026213153e-01,-1.623466862620439821e+00,-1.897155038199066013e+01,-2.333204608906612876e+01
-2.314258143912462629e+01,-1.573333254401949688e+01,-1.020540689029622783e+01,-8.252866678290676106e+00,-1.000575920061281820e+01,-9.804276733351102280e+00,-1.403518233356338030e+01,-9.847067270140957618e+00,-6.933652526224445722e+00,-1.334091413954238980e+01,-4.519783318054467536e+00,-1.084623447993582346e+01,-7.168962060975859529e+00,-5.243154490149597891e+00,-1.460235862775324911e+01
-1.981081155159908036e+01,-8.100302306231286664e+00,-6.490631229760043475e+00,-7.128821486892085169e+00,-1.227956221562249794e+01,-1.305546929038462700e+01,-2.383779182456590817e+01,-1.204468571807104382e+01,-2.480026904237620400e+01,-9.214008860963073033e+00,-1.004825160820163710e+01,-4.111859612348354176e+00,-1.436479719300608693e+00,-7.729819146590899415e+00,-1.121904504877642950e+01
