-2.349052463713146466e+01,-2.347887406848725789e+01,-2.368118062700544257e+01,-2.274987768990652981e+01,-2.216337958744594161e+01,-2.204532267979213245e+01,-2.260561024438767319e+01,-2.187074449448358493e+01,-2.200897729419526527e+01,-2.152948871430896460e+01,-2.224725800650460528e+01,-2.291444892519996301e+01,-2.239937692006429160e+01,-2.221300189790271418e+01,-2.246278703235444496e+01,-2.263158670334588862e+01,-2.287306579408191354e+01,-2.203154474894205705e+01,-2.227559749421619273e+01,-2.034371179489862413e+01,-2.023298617317562886e+01,-2.034932697659447243e+01,-2.135803146180652590e+01,-2.340020237877255482e+01,-2.356071773165748340e+01,-2.341372943333217194e+01,-2.349586715334937637e+01,-2.147975570860363348e+01,-1.989839455922444600e+01,-1.826552762531098750e+01,-1.853108009610857110e+01,-2.037653416769845194e+01,-2.115381067366827139e+01,-2.370598170325869702e+01,-2.350745279221307626e+01,-2.384913192204066590e+01,-2.317658696583339051e+01,-2.235029997871035690e+01,-2.123369178227016008e+01,-2.167201917739141592e+01,-2.252095029558454087e+01,-2.193383706774030273e+01,-2.210662601834251717e+01,-2.304993845076787906e+01,-2.270885506584530944e+01,-2.352058676220121924e+01,-2.416581277211507128e+01,-2.460009258451916025e+01,-2.465627278645833442e+01,-2.407674090612502482e+01,-2.389227727254231937e+01,-2.410105460757300833e+01,-2.310284045446486800e+01,-2.200670553661528217e+01,-2.073669376191638847e+01,-2.056732733045305395e+01,-2.152887163071405396e+01,-2.278713222322009813e+01,-2.322504100072951516e+01,-2.259571186428978251e+01,-2.173889637538364994e+01,-2.010265535627092603e+01,-1.996485372089204446e+01,-2.075212395259312359e+01,-2.244326289948962838e+01,-2.422423378172375052e+01,-2.265750238509405179e+01,-2.242557876041957243e+01,-2.089697547912597742e+01,-1.965885528382800729e+01,-1.959293673197428376e+01,-2.092166305996122944e+01,-2.245472597757975208e+01,-2.350491357167561901e+01,-2.318004286629813038e+01,-2.357498273758661256e+01,-2.381406574612572058e+01,-2.382191954294840386e+01,-2.424843495686848982e+01,-2.438811655498686193e+01,-2.481499954041980516e+01,-2.461902087983630949e+01,-2.420359560103643659e+01,-2.380096589769635784e+01,-2.278192470732189534e+01,-2.380929453895205583e+01,-2.232936277117048007e+01,-2.042108449481782628e+01,-1.975221758161272234e+01,-2.029444887433733413e+01,-2.161326226189023103e+01,-2.318541821071079667e+01,-2.288283024106706876e+01,-2.232533719925653415e+01,-2.150106601170131171e+01,-2.069539157140822638e+01,-2.120406252179827078e+01,-2.198708504358927485e+01
-2.290918533506847510e+01,-2.240556627546038015e+01,-2.062999542872110936e+01,-1.913660588945661445e+01,-1.900368276868547568e+01,-1.795175403776622858e+01,-1.917507138842628223e+01,-1.716141052246093679e+01,-1.664407382420131043e+01,-1.833078004564557872e+01,-2.005965008508591296e+01,-1.855597706749325582e+01,-1.639363864717029529e+01,-1.577903260548909437e+01,-1.645252654665992509e+01,-1.657079085577101907e+01,-1.555374814987182575e+01,-1.407872615450904519e+01,-1.244272446496146145e+01,-1.076662631761459998e+01,-1.128197386787051215e+01,-1.458584097816830649e+01,-1.999307925542195719e+01,-1.911284861882527508e+01,-1.756569915226527456e+01,-1.922905942008608804e+01,-1.996758030846005383e+01,-2.004901255562191764e+01,-1.451702264149983712e+01,-1.184412484032767132e+01,-1.187359341031029025e+01,-1.555666601453508591e+01,-1.992818182627360102e+01,-2.180285690125964848e+01,-2.146650664556594279e+01,-2.164951715923491093e+01,-2.303551394871303160e+01,-2.011975914909726271e+01,-1.627599268958682188e+01,-1.447901397523425793e+01,-1.342284272148495639e+01,-1.260254818961733925e+01,-1.369595247904459612e+01,-1.596531017939249608e+01,-1.798178211757115008e+01,-2.182848574502127548e+01,-2.291748863401867098e+01,-2.247665136064802027e+01,-2.357918419247581809e+01,-2.406782095500400942e+01,-2.432601112365722784e+01,-2.380725853874569964e+01,-2.298220628102620466e+01,-2.230383117312476671e+01,-2.006646819523402669e+01,-1.854288433892386223e+01,-1.792384231749035095e+01,-2.031313342866443605e+01,-1.995494806198846760e+01,-1.824460986546107577e+01,-1.602290211087181504e+01,-1.460379327410743322e+01,-1.552567549387613965e+01,-1.955411364964076526e+01,-2.195342025575183698e+01,-2.319992799849737253e+01,-2.232917235419863644e+01,-2.150701606568836155e+01,-2.064960307711646692e+01,-1.767639984403337650e+01,-1.584497893651326450e+01,-1.630286117281232450e+01,-1.914129887898763016e+01,-2.237623972393217642e+01,-2.111325350625174480e+01,-2.059231743585495877e+01,-2.152645234062558188e+01,-2.344938088916596897e+01,-2.411621072315034553e+01,-2.301850294930594387e+01,-2.311080467405773220e+01,-2.385509743100120872e+01,-2.365956149509974793e+01,-2.247875912075950922e+01,-2.157763989039829866e+01,-2.368391360146658897e+01,-2.220791589101155594e+01,-1.839777984255836074e+01,-1.517290005002702991e+01,-1.450902195067632761e+01,-1.635637191954113234e+01,-1.930090964362734951e+01,-1.965742399851481181e+01,-1.668113342285156264e+01,-1.408417032150995141e+01,-1.288683258238292950e+01,-1.420933104378836553e+01,-1.814423484983898405e+01
-2.189689337775820732e+01,-2.057319432394845293e+01,-1.691661380858648300e+01,-1.624521504175095288e+01,-1.601929862340291422e+01,-1.312976291747320268e+01,-1.117872740790957486e+01,-1.238955412637619702e+01,-1.532909734635125965e+01,-1.405989876883370471e+01,-1.167639618737356955e+01,-8.571025577726818057e+00,-6.910574326742263018e+00,-7.744349594570341999e+00,-1.192481571742466606e+01,-1.371770527067638668e+01,-1.133493303662254625e+01,-8.954248981475830149e+00,-5.234541685921805687e+00,-4.015738229183923202e+00,-5.791619257245744556e+00,-1.103866068976265957e+01,-1.716136406762259270e+01,-1.313791957128615628e+01,-1.084587405931381987e+01,-1.056272230239141585e+01,-1.326437152226765903e+01,-1.511951901299612899e+01,-1.112923224948701417e+01,-6.825112294696626059e+00,-6.200412234578814186e+00,-8.195808138620286343e+00,-1.198094999086289114e+01,-1.514502042497907297e+01,-1.958613584064302060e+01,-1.741731354668026910e+01,-1.637900054114205517e+01,-1.344896007901146362e+01,-1.096947124753679503e+01,-1.107777030218215231e+01,-1.110994880267551999e+01,-8.200596298944383022e+00,-8.144599625723703440e+00,-1.142348315466017894e+01,-1.419521562394641734e+01,-1.460376153128487786e+01,-1.530131905873616560e+01,-1.642876187551589240e+01,-1.898998155230567519e+01,-2.042859617051623999e+01,-2.160527775537400075e+01,-2.022224560510544578e+01,-1.988433152335030840e+01,-2.013459773109072870e+01,-1.925289314542498076e+01,-1.905881081354050366e+01,-1.590728469939458911e+01,-1.418498046239217203e+01,-1.426537666139148541e+01,-1.627497490292503812e+01,-1.645932802109491178e+01,-1.394661036173502566e+01,-1.358823039100283658e+01,-1.605926228023710678e+01,-1.662145457494826672e+01,-1.566134007862635968e+01,-1.375406259355090910e+01,-1.330743092037382524e+01,-1.464755126998537982e+01,-1.545415424710228258e+01,-1.498031948997860852e+01,-1.191547778719947459e+01,-1.273516483216058681e+01,-1.584395761762346488e+01,-1.574859211331322051e+01,-1.781807136353992149e+01,-2.138401234218052593e+01,-2.314349874768938164e+01,-2.343114262898762945e+01,-2.146228797549293077e+01,-1.971009242829822483e+01,-1.932579499380929278e+01,-2.108637435913085767e+01,-2.139676063719250010e+01,-1.581536649522327309e+01,-1.452815754436311302e+01,-1.348854865619114385e+01,-1.191701944124130996e+01,-1.203966647556849878e+01,-1.145551031294323074e+01,-1.217012766611008345e+01,-1.557137738636561863e+01,-1.583629218964349583e+01,-1.059009348006475548e+01,-7.627810834702991372e+00,-6.777708073570614999e+00,-8.741452100390478819e+00,-1.403778518131801079e+01
-1.520940538497198169e+01,-1.117648942811148594e+01,-8.293775696073259596e+00,-8.148357874779474486e+00,-9.593963483174642093e+00,-9.351808789571126823e+00,-8.538721391132899186e+00,-1.116895709174020013e+01,-1.287152981440226185e+01,-9.382163446517218119e+00,-8.687546379452660616e+00,-9.022782490366981989e+00,-6.338322193963187523e+00,-5.965914335023788873e+00,-7.891186353592645197e+00,-9.505544943582444617e+00,-1.331306599208286912e+01,-1.313302483604067916e+01,-9.375551585924057463e+00,-5.916810013453165595e+00,-4.671764046578180007e+00,-7.304721548670814357e+00,-1.062076215358007580e+01,-8.866341644014630319e+00,-1.053223831994193027e+01,-1.217766883123488597e+01,-1.090717738106137169e+01,-1.214617492494129003e+01,-8.630897412981305195e+00,-5.777179103124709059e+00,-6.520992621013096624e+00,-9.254469375383285623e+00,-7.726671326501028503e+00,-8.487176282065254540e+00,-1.053585353215535569e+01,-9.745915144171034328e+00,-1.225295562290009954e+01,-9.647478369304112178e+00,-7.670157016572497710e+00,-8.884936774117605296e+00,-9.844978539603097545e+00,-7.720728637150355844e+00,-8.006722137814476170e+00,-1.177356831414359029e+01,-1.450574648811703682e+01,-1.344826967602684320e+01,-1.028888570513044165e+01,-9.938058820906139346e+00,-1.088444676126752597e+01,-1.263021210534231997e+01,-1.426947300502232174e+01,-1.626059354327973949e+01,-1.788984578813825266e+01,-1.454713282539730912e+01,-1.235576931453886473e+01,-1.249304105577014745e+01,-1.428629013152349536e+01,-1.501353034428187705e+01,-1.405100747335524858e+01,-1.504412820634387771e+01,-1.778034600757417394e+01,-1.848673155466715556e+01,-1.527414207186017769e+01,-1.118330133801414839e+01,-1.035932116008940262e+01,-1.163122268131801107e+01,-1.001203332991827111e+01,-7.652102070308867354e+00,-7.453072113309588076e+00,-8.996937337602888718e+00,-1.314808452924092563e+01,-1.003942612602597251e+01,-8.587061825706845397e+00,-8.126475598471504469e+00,-8.580207899638585545e+00,-1.155714153743925543e+01,-1.695202475411551291e+01,-2.000831280844552040e+01,-2.323657797495524235e+01,-2.348019106365385511e+01,-2.017671590714227747e+01,-1.683967006683349510e+01,-1.573673835027785550e+01,-1.771316360110328247e+01,-1.296311485608418756e+01,-6.464144473359698218e+00,-3.646601809382084003e+00,-3.901145755648613100e+00,-7.493346430999947572e+00,-1.108837657610575356e+01,-1.263122515269688151e+01,-1.306983004706246554e+01,-1.390199605396815663e+01,-1.314751791000366232e+01,-1.011798823356628496e+01,-7.095155898275829820e+00,-7.962185589472452918e+00,-1.268021079472133117e+01
-9.423155963080269260e+00,-3.984597972063791183e+00,-2.080434495473191703e+00,-3.342390643937424688e+00,-6.964625174459956547e+00,-6.107483494168236327e+00,-6.307224144254411691e+00,-8.767769346691313359e+00,-6.761896689051673626e+00,-6.442646923519316005e+00,-9.939311596098400869e+00,-1.159016063781011674e+01,-1.561971034549531545e+01,-1.499605039959862118e+01,-1.179459187689281663e+01,-9.667755905333018873e+00,-1.166158456075759098e+01,-1.612069005057925253e+01,-1.674616311391194756e+01,-1.356301681019010985e+01,-8.112881169773283219e+00,-5.723109493028549544e+00,-4.187050237428574739e+00,-6.019132112548464697e+00,-9.974761560076759181e+00,-1.461830167679559622e+01,-1.819396307899838305e+01,-1.104136581057593958e+01,-8.005086142676217875e+00,-8.295345682416643385e+00,-1.286955918857029424e+01,-1.496964994612194211e+01,-7.107617487226213449e+00,-3.450595634380976495e+00,-2.903410281510580226e+00,-4.039077270726362912e+00,-5.905228147733779132e+00,-6.775558103379749397e+00,-1.024140742756071631e+01,-1.455204280217488666e+01,-1.425764148030962275e+01,-1.451368121101742759e+01,-1.054863290423438649e+01,-8.645706848871141048e+00,-1.042278228714352650e+01,-1.179221659796578514e+01,-9.784401960827056044e+00,-1.165177575701759061e+01,-1.266289073035830626e+01,-1.013529066267467726e+01,-1.163145258858090436e+01,-1.511155877453940199e+01,-1.462804832640148334e+01,-1.031921223822094191e+01,-6.590880724816095437e+00,-6.270386771247500768e+00,-9.318776535079592804e+00,-1.266707714762006454e+01,-1.588626418522426142e+01,-1.689661719640096038e+01,-1.804284466698056022e+01,-1.912959262847900277e+01,-1.467477622077578658e+01,-8.238285660516648790e+00,-6.384653386161440736e+00,-8.179938478796255907e+00,-9.008519499245144502e+00,-9.959996211642311081e+00,-9.825990083785283602e+00,-7.897857022512527081e+00,-8.641908937408810942e+00,-8.516678951354254679e+00,-1.087764083953130800e+01,-1.081858581906273287e+01,-8.514199180603027273e+00,-8.536225847516741183e+00,-9.777292114439465109e+00,-1.379851365498134008e+01,-1.813708810897100676e+01,-2.027810681660970005e+01,-1.927362448646908888e+01,-1.642999215807233426e+01,-1.653511859530494377e+01,-1.632597012201944864e+01,-1.012293316114516450e+01,-3.678957056814716076e+00,-5.697368399390861926e-01,-2.076817236628405450e-01,-1.967347447904092883e+00,-4.414159943574951228e+00,-7.651280280976068049e+00,-8.325973639658519332e+00,-6.526788409607751085e+00,-7.652576015109107566e+00,-1.035228068306332538e+01,-9.438475140162877253e+00,-1.046131029492332765e+01,-1.416059900828770246e+01
-8.247088722955613349e+00,-3.824092698249788480e+00,-2.806558185288061669e+00,-4.479392792621538888e+00,-7.606143891016642122e+00,-8.439258970533098037e+00,-9.198583075205485571e+00,-1.002548236347380062e+01,-6.151196311769031588e+00,-4.980206084251403986e+00,-6.627573343458629473e+00,-9.996130080450148725e+00,-1.392234942595163893e+01,-1.176125154451245436e+01,-1.001619189988999103e+01,-1.190798004604521232e+01,-1.295709746042887289e+01,-1.068196064812796386e+01,-1.177894442376636341e+01,-9.861828261330014556e+00,-9.775437933376856847e+00,-7.164216785966640799e+00,-3.462477220410392409e+00,-3.231196216628664963e+00,-6.998371142886933960e+00,-1.386786866233462412e+01,-2.127054644811721218e+01,-1.344120114099411722e+01,-9.615667323157900626e+00,-7.996613838559105680e+00,-8.590873786835443227e+00,-6.289461917423066595e+00,-4.311945993786766351e+00,-5.729329121226355959e+00,-1.171711117445003403e+01,-1.345548362981705459e+01,-1.010680938539050899e+01,-7.559708357311430760e+00,-1.037496791158403653e+01,-1.472198353358677458e+01,-1.721810289837065255e+01,-2.038605251675560481e+01,-1.650804304940360012e+01,-1.168099150793893060e+01,-9.386515537443615997e+00,-8.031759244827997080e+00,-8.692703058151971973e+00,-1.280163115092686255e+01,-1.255940806252615793e+01,-7.825802728562128330e+00,-5.922650228227888114e+00,-5.366418982006254446e+00,-4.762006605239141876e+00,-5.520214747474307515e+00,-8.513825122288295688e+00,-5.530901835532415767e+00,-3.869147411755152977e+00,-5.148668352876391019e+00,-8.354046980767023456e+00,-1.005257951668330563e+01,-1.300951099032447367e+01,-1.273943882987612852e+01,-7.749191289175124453e+00,-4.111091120810735688e+00,-3.752986932914881280e+00,-5.905515639640036341e+00,-4.042998983973548732e+00,-4.012093424513226481e+00,-4.951099319912138697e+00,-6.625357916241600087e+00,-9.426634534654162678e+00,-7.292019649460201869e+00,-5.946857816605341185e+00,-7.956742073240734570e+00,-1.285664134252639101e+01,-1.596030778067452616e+01,-1.160294758115495917e+01,-1.079666834967476952e+01,-1.417047852652413553e+01,-1.729262203216552862e+01,-1.695546265375046602e+01,-1.629674209594726619e+01,-1.761073189326695143e+01,-1.925555114019484648e+01,-1.471685725802466926e+01,-7.108654800823756226e+00,-4.965437836739279298e+00,-6.651159695924836690e+00,-1.060881430459707708e+01,-9.877145131414845736e+00,-5.844167498861040144e+00,-3.903908747633298315e+00,-4.617604833358810446e+00,-5.860410562980742810e+00,-1.028023682821364559e+01,-1.403604407174246660e+01,-1.349177682331630201e+01,-1.648523595264979846e+01
-1.080439257621765137e+01,-9.055617624691555179e+00,-1.030674845059712652e+01,-1.493137762796311208e+01,-1.998098144894554551e+01,-2.044010134197416662e+01,-1.966497861317225926e+01,-1.338268978936331699e+01,-7.776814712796892515e+00,-7.693203079586937498e+00,-8.379140541439964451e+00,-4.223825080167679324e+00,-2.487763476881109881e+00,-2.693565855612535032e+00,-4.884174698591232655e+00,-8.171588453111194639e+00,-7.885235873176937638e+00,-7.783083211353846842e+00,-8.817011379798254112e+00,-4.642342114317274948e+00,-1.770197289727096113e+00,-1.137673120994919129e+00,-3.244772429579780404e+00,-1.002238555153210875e+01,-1.256348625909714478e+01,-1.438417389370146182e+01,-1.942031573885963169e+01,-1.196584451493762735e+01,-9.011173566182455019e+00,-1.018564615022568454e+01,-7.771711233456929158e+00,-4.187041771071298157e+00,-4.296403327442351205e+00,-8.407805808385212742e+00,-1.553908968970889148e+01,-1.756056679316929348e+01,-1.146598655246553022e+01,-6.566260245186941624e+00,-5.652715737024943010e+00,-7.557461446580433062e+00,-1.329189557665870325e+01,-1.944171411423456064e+01,-1.795107019333612186e+01,-1.765983365013485695e+01,-1.666341747919718586e+01,-1.296574889137631459e+01,-1.106399245307559021e+01,-1.134996854237147801e+01,-9.675406430562336624e+00,-8.296631440208072306e+00,-1.005889584586733854e+01,-9.306235337938581154e+00,-5.922362419083005314e+00,-5.444791476840064703e+00,-8.502172758011591114e+00,-9.150944229761758919e+00,-8.013058829988752407e+00,-9.909982886314391948e+00,-7.400332088470459091e+00,-4.811219817797343090e+00,-4.698666851179940096e+00,-5.609002958025251395e+00,-7.496128118151710318e+00,-6.767827663535163296e+00,-6.443519839559282758e+00,-9.720619365374247423e+00,-8.408529506183805680e+00,-5.873711882630984427e+00,-5.434901810032981118e+00,-7.661750453313191933e+00,-9.024121482939946759e+00,-3.659152925241561327e+00,-1.944281415798745805e+00,-3.592297242824237458e+00,-9.113352485807125092e+00,-1.128156109355744796e+01,-9.653041051228841596e+00,-1.067153842108590212e+01,-1.505526779719761521e+01,-1.957586558750697492e+01,-2.107283201126825389e+01,-2.043306490035284284e+01,-2.017934715452648220e+01,-2.033063069843110426e+01,-1.613566398983909878e+01,-1.166777339571998162e+01,-7.332678351175217379e+00,-6.826679935228257001e+00,-8.554888096182120094e+00,-7.277256983575366434e+00,-5.099207297960917096e+00,-6.239556035541352408e+00,-1.085784439013117897e+01,-1.018726243200756265e+01,-9.842890945616222353e+00,-1.243626397178286602e+01,-1.525382559640067015e+01,-1.854309809911818618e+01
-1.558807336898077089e+01,-1.417850545429048026e+01,-1.712325176420666040e+01,-1.960023279280889597e+01,-1.758981482823689646e+01,-1.635015276954287700e+01,-1.478459684735252821e+01,-8.782699428285871690e+00,-5.967681148619878861e+00,-6.110115515504564776e+00,-4.857488394478957083e+00,-1.627283466295117442e+00,-1.745782761314795151e+00,-5.946105096553052860e+00,-9.186818574269612014e+00,-9.582676861172631178e+00,-7.401818736394246478e+00,-4.353000274783089374e+00,-3.182788951988997361e+00,-2.097030929586007453e+00,-8.069755566023134596e-01,-1.255812032256452770e+00,-4.758503559316907605e+00,-1.259698708806719125e+01,-1.594104112625122127e+01,-1.486646409080142028e+01,-1.217790362131028026e+01,-1.130239677065894632e+01,-1.161290005002702941e+01,-6.594951332864306792e+00,-4.283452749195553189e+00,-4.387645808174496231e+00,-8.037468052818661945e+00,-1.420959893090384263e+01,-1.439580162320818246e+01,-1.402529097602480945e+01,-1.024461990628923758e+01,-1.058570830799284401e+01,-9.519630949837820211e+00,-9.049241562797909921e+00,-8.958272610618955412e+00,-1.243155901999700674e+01,-1.579745614278884247e+01,-1.560584899357387023e+01,-1.331192161378406347e+01,-1.375841798600696464e+01,-1.743649415061587504e+01,-1.514372800100417393e+01,-1.149439107077462374e+01,-1.075097721735636469e+01,-1.463002317610241043e+01,-1.265813553583054230e+01,-8.867767100561232851e+00,-8.525506819316319707e+00,-1.128511428242637926e+01,-1.241516445205325248e+01,-8.961378295308067621e+00,-7.979546531885862493e+00,-6.812963294195276909e+00,-7.738025424139840069e+00,-8.794644631204150187e+00,-7.021666916892642440e+00,-7.709420626504080332e+00,-8.170289961496989051e+00,-7.319134864807129048e+00,-1.101658382234119316e+01,-1.461916409992036314e+01,-1.343077660151890385e+01,-1.006378335498628118e+01,-9.807778214954193885e+00,-1.116209485735211970e+01,-4.095417499655768623e+00,-9.325367199846853472e-01,-7.214032767837246229e-01,-2.810882705301046336e+00,-7.667228587922595651e+00,-1.252708281653267974e+01,-1.168971861339750795e+01,-1.366761869884672542e+01,-1.571460652669270885e+01,-1.661370561236427079e+01,-1.864999291737874287e+01,-1.884787194206601058e+01,-1.979833596002487894e+01,-1.561373317900158142e+01,-1.533143685295468295e+01,-1.195153993016197624e+01,-4.996323336079006694e+00,-2.567595746077242502e+00,-3.202223045684042368e+00,-8.186771212418873844e+00,-9.256954874311174919e+00,-8.867638268697829673e+00,-9.721612593787057222e+00,-1.272768826530093200e+01,-1.642317680722191398e+01,-1.757434495290120324e+01,-1.934798844201224099e+01
-1.461419026420229983e+01,-1.347234791074480320e+01,-1.551976273037138476e+01,-1.736533044633411293e+01,-1.229042996815272737e+01,-9.511759839739118760e+00,-8.437700924192155227e+00,-6.462595794314429654e+00,-4.706279495557149417e+00,-6.894651332376968256e+00,-3.734633290781861348e+00,-3.120313160412368170e+00,-5.409144923346382861e+00,-5.309408431053161515e+00,-5.045203314054579558e+00,-5.742189199356805496e+00,-8.570038096564156049e+00,-6.216820239282789373e+00,-6.426492649494182530e+00,-8.157203985410077962e+00,-5.650917139133172284e+00,-6.071478780508041240e+00,-9.929136715162368176e+00,-9.784857968375796133e+00,-9.711471895490374706e+00,-1.011923406510126000e+01,-9.432254658653622670e+00,-1.138393127532232363e+01,-1.051003432228451651e+01,-6.884624743688673831e+00,-7.741734628677368057e+00,-1.084741843405224060e+01,-9.849907729739234341e+00,-1.041680260340372755e+01,-1.056276914959862090e+01,-1.171939764022827113e+01,-1.191152169000534755e+01,-1.556612221581595357e+01,-1.664127633594331357e+01,-1.710648611704508326e+01,-1.295849587758382171e+01,-7.778119958695911329e+00,-5.771089716638837963e+00,-5.001516808782304757e+00,-6.422676713807242699e+00,-9.777520706994192068e+00,-1.090263449668884199e+01,-8.721552632422675089e+00,-7.728089011964343946e+00,-1.007203289667765311e+01,-1.584640799476986928e+01,-1.778196789332798389e+01,-1.561952668598719995e+01,-1.482403287615094811e+01,-1.527831194196428655e+01,-9.110679323559715215e+00,-3.795850935947327365e+00,-1.012921367745684975e+00,-1.295333013555833190e+00,-4.143440459489467820e+00,-8.984117896216256227e+00,-1.132871544520060247e+01,-8.525368098304385356e+00,-6.956918492090134798e+00,-5.555818391073318097e+00,-7.207370722180320932e+00,-9.264730434871855991e+00,-7.924726400375366353e+00,-6.498442044939313433e+00,-7.148925118219285224e+00,-9.249293964022681891e+00,-7.063623110680352646e+00,-5.072478186630067221e+00,-6.765419732447536028e+00,-9.204315639791033732e+00,-7.013572835013979656e+00,-9.293180580139159375e+00,-9.590460464840843358e+00,-1.144139877319335952e+01,-1.310188544046311065e+01,-1.255636656352451830e+01,-1.594260376793997658e+01,-1.800666033608572647e+01,-1.717743782588413737e+01,-1.569792378925141918e+01,-1.182850341706048880e+01,-8.038461257616678068e+00,-3.954632915315174024e+00,-3.682756212495622350e+00,-5.743022231998898164e+00,-9.677990793273561820e+00,-1.462367670785813090e+01,-1.561096967697143612e+01,-1.276381381716046981e+01,-9.729261131740750912e+00,-1.049734257289341599e+01,-1.390219921566191097e+01,-1.716345293953305173e+01
-1.175620537803286680e+01,-7.281992946125211752e+00,-7.036185588348834230e+00,-7.129244335481808470e+00,-6.275895539532815093e+00,-1.016975158736819296e+01,-1.615899729683285813e+01,-8.069201223736717665e+00,-3.220704073650496380e+00,-1.925400267735655868e+00,-3.866765094583942908e+00,-6.765719863800775613e+00,-7.773204049837021401e+00,-5.552975657780964802e+00,-6.484970786457970426e+00,-1.019334403446742421e+01,-1.535606103125072686e+01,-1.219352725301470031e+01,-7.708917553311302129e+00,-7.314876570020403257e+00,-7.056222667694092010e+00,-7.606080318178449318e+00,-9.596703360875448396e+00,-1.104735366730462864e+01,-1.478881756101335831e+01,-1.637679311389014813e+01,-1.148991544632684558e+01,-1.149526654379708468e+01,-8.169797847270965363e+00,-5.444355835080856743e+00,-5.688323005217881700e+00,-9.020006262461343738e+00,-1.154619141351608924e+01,-1.277505677177792442e+01,-1.075277722585768991e+01,-1.308367208934965653e+01,-8.336217172827039334e+00,-6.623508958816528569e+00,-7.179961389019375417e+00,-8.680059385072617317e+00,-1.014642033520198972e+01,-4.816718873468538220e+00,-1.446837996559971584e+00,-1.881036082954988586e+00,-6.394578524430593269e+00,-8.091617511113485151e+00,-6.281505330857776848e+00,-7.746894174303327496e+00,-8.419550751277379064e+00,-1.043034133002871577e+01,-1.515973410833449542e+01,-1.876955712817964184e+01,-1.907347731817336367e+01,-1.803823980058942666e+01,-1.720333069574265394e+01,-7.815845453171503365e+00,-2.331982067426045635e+00,-1.621122005437279023e+00,-4.463874170255093254e+00,-7.148631483217080529e+00,-5.302408002671741727e+00,-7.034574666055185332e+00,-7.618750358747229612e+00,-8.706175448773873171e+00,-5.582316571190244048e+00,-6.218549468176705730e+00,-9.842062433333623517e+00,-8.277260481516520940e+00,-5.865826493671962183e+00,-7.769626197814941015e+00,-1.437111145609901008e+01,-1.762368857883271644e+01,-1.324013911519731757e+01,-9.317362412952242323e+00,-8.220077343441191786e+00,-5.890472675505138866e+00,-5.698381761369250675e+00,-8.244388874144780388e+00,-1.273908446539016026e+01,-1.104960979643322183e+01,-9.181306391216459417e+00,-9.837053550538563229e+00,-1.263719611031668499e+01,-1.539816185814993688e+01,-1.109030402001880411e+01,-5.482300706817990310e+00,-2.804709807634353513e+00,-3.582611582960401275e+00,-8.679936488242375958e+00,-1.296154161498660073e+01,-1.274788671221051928e+01,-1.843852621441795847e+01,-1.720223712194533405e+01,-1.073331606410798500e+01,-6.272497556550161946e+00,-5.062681876250676005e+00,-7.281345922833397211e+00,-1.371793234870547273e+01
