-2.698247125571182536e+01,-3.155610512181578287e+01,-2.714593378740119078e+01,-3.935525373388150427e+01,-2.863766423867712163e+01,-2.803930732322625019e+01,-2.925985860308064090e+01,-3.456956866188585309e+01,-2.941616587629140156e+01,-2.749432304060804100e+01,-2.557612854894964016e+01,-2.189693265826837987e+01,-3.011503592730659307e+01,-4.041965311190053001e+01,-2.803776687681015289e+01,-3.019706498059959188e+01,-2.395988133103339024e+01,-2.187392789252142933e+01,-1.928685003154164335e+01,-4.010272420585120301e+01,-4.176664690700522442e+01,-3.863635063142453419e+01,-2.599236972325257611e+01,-3.308063739029847028e+01,-3.337144758519494303e+01,-4.129168404689578153e+01,-2.925215553728822471e+01,-2.325152911672967093e+01,-2.817807727307977572e+01,-2.739985251315443904e+01,-2.726806015971921937e+01,-2.978095852061071724e+01,-3.613115450366340298e+01,-3.922281403364452501e+01,-3.693461399756081676e+01,-2.635674394593399228e+01,-2.401136898157550803e+01,-2.748766500368274635e+01,-2.417489003485030707e+01,-2.629575772122909072e+01,-3.117128396988054817e+01,-2.933788576363323486e+01,-2.955197935911459695e+01,-3.441088052526399821e+01,-3.550965537026198149e+01,-3.080983873353240909e+01,-3.844298449283054708e+01,-2.965363296840455121e+01,-3.723891770105573329e+01,-4.561998648870363127e+01,-3.397171772720656691e+01,-3.714459651649688254e+01,-2.990490806997296858e+01,-3.738991896569914530e+01,-3.231782166275257850e+01,-3.607827806932658632e+01,-3.006530388703570011e+01,-3.430005694376102099e+01,-2.990855736453470826e+01,-2.778477443428361937e+01,-3.711962604616233818e+01,-3.071384327712797813e+01,-3.073832384395957007e+01,-2.563945038964922674e+01,-3.213164488627280946e+01,-2.692670736991829727e+01,-2.484121131024791040e+01,-2.910472025904728355e+01,-2.966275819983246009e+01,-2.825281201504231632e+01,-3.523504690794371186e+01,-2.904243045207145357e+01,-4.165451877246159285e+01,-3.210761467982668904e+01,-3.927840847948832703e+01,-3.232137461700502001e+01,-4.058931688704362983e+01,-3.959578459560845687e+01,-3.469315920690621624e+01,-2.946899582635229109e+01,-2.638874592394996910e+01,-2.787215228054666483e+01,-2.687325009473496351e+01,-2.542674112010205434e+01,-3.003437153505268498e+01,-3.577946952885736920e+01,-3.909316988986611818e+01,-3.177616853576363098e+01,-2.270551813061863555e+01,-2.658945803980510192e+01
-2.336863550638305753e+01,-1.691137082686970672e+01,-1.643528158998385891e+01,-3.752044582069723333e+01,-2.003668007280619534e+01,-1.715458550111528524e+01,-3.870028017696758837e+01,-2.148806062178763909e+01,-1.805965314257555576e+01,-2.616044403091290960e+01,-1.884659394422488177e+01,-1.571392522179322526e+01,-2.088071138385955905e+01,-2.448794924615021884e+01,-2.249716127367508989e+01,-2.623083801584238728e+01,-2.374661450017833175e+01,-1.616530838223841471e+01,-1.381306084351157892e+01,-2.490979235885165366e+01,-1.931284523109795614e+01,-1.888908153634420728e+01,-2.351876515493604103e+01,-2.145105201614862622e+01,-2.279814260807709658e+01,-2.912082645697637773e+01,-2.082073941551811913e+01,-1.733561868158483321e+01,-1.837901150590258581e+01,-2.573466858068219665e+01,-1.697050847649192562e+01,-2.053474679954888060e+01,-1.877409271218986575e+01,-2.443196886197303996e+01,-2.157584695702299271e+01,-2.094497938329970665e+01,-1.885836885983085764e+01,-3.166348754722717374e+01,-1.918080349173913035e+01,-2.001137420401098410e+01,-2.786989722448324613e+01,-2.275019638639999187e+01,-2.408867175909357883e+01,-2.150227090876369118e+01,-2.680734791407862971e+01,-2.922631895508969535e+01,-2.445264802504479107e+01,-4.412476986469162199e+01,-2.181647838827668195e+01,-3.016373343798673190e+01,-2.349513608989930447e+01,-2.289855165189025854e+01,-2.583164007872665735e+01,-2.210137517024367426e+01,-2.769703617727747513e+01,-3.825299302772270948e+01,-3.961274768023685766e+01,-3.368587171313008355e+01,-3.649642499573239007e+01,-1.863778955825490868e+01,-2.288657563939110418e+01,-2.548925496533898638e+01,-1.845312150956208797e+01,-1.930362082614559682e+01,-2.205413994269787992e+01,-2.954415579869467123e+01,-1.879480084639263282e+01,-2.385370260669193243e+01,-2.241826665480903458e+01,-2.156058698978207033e+01,-2.805299239002118838e+01,-2.245121087043482078e+01,-3.915772673033640672e+01,-5.087456229267225183e+01,-3.014768416806421669e+01,-2.949052841592138208e+01,-2.755730478087485835e+01,-3.417060258646460369e+01,-3.424497983021194614e+01,-2.503332654495130072e+01,-1.434349304342648246e+01,-1.434653366283850318e+01,-2.686789133215272685e+01,-1.924159449111881770e+01,-3.413823187327414388e+01,-2.369047991259742858e+01,-1.919045180678980245e+01,-2.506733231696923880e+01,-2.024182214417933778e+01,-1.897330082784992555e+01
-2.009622887913210576e+01,-1.242670199869069947e+01,-1.545540906469676301e+01,-2.199611812430172364e+01,-1.760267238111380550e+01,-1.684201896693775424e+01,-2.391309219613323478e+01,-1.731069415618851437e+01,-1.574443865282778887e+01,-2.857237057766058541e+01,-1.459943135251872803e+01,-1.403261047415720775e+01,-2.725244902368272548e+01,-1.887976133771190135e+01,-2.419847618759425956e+01,-1.887085603390818278e+01,-2.022024504752535279e+01,-1.808919876195279031e+01,-1.288332242582839449e+01,-2.476556419849487156e+01,-1.347870586974713625e+01,-1.528906034198340436e+01,-2.525767571219218155e+01,-2.996074943386875589e+01,-3.166062017333549505e+01,-3.398182727822984361e+01,-1.712168039919871632e+01,-2.586759168690779020e+01,-1.918317180445273706e+01,-1.859274924135463536e+01,-1.529529275481869988e+01,-1.852220495202287509e+01,-1.749758631179576085e+01,-2.273409924297547846e+01,-1.625954581904001728e+01,-2.795152327824760974e+01,-2.003135176398984996e+01,-2.569169067521069749e+01,-2.197042479882652799e+01,-2.171967082043277486e+01,-2.144688970803519368e+01,-2.148052698753167533e+01,-1.908848681870710351e+01,-2.229645228645779653e+01,-3.073920932162979369e+01,-2.102063194925459300e+01,-1.808650387290557404e+01,-2.146161902466087668e+01,-1.612311238869231644e+01,-1.834694846396477175e+01,-2.589168123815053235e+01,-1.647362972089796429e+01,-1.524811747004052265e+01,-2.185303372599414118e+01,-1.887709844642293788e+01,-2.055801581781549814e+01,-1.975647276897581150e+01,-2.226246741739590718e+01,-2.803733891709959636e+01,-1.314927097055217686e+01,-2.128969166548150938e+01,-2.172026622819734243e+01,-1.471685596549226460e+01,-1.607891875068101939e+01,-1.903169898831120221e+01,-3.259377087050728505e+01,-2.045127117237320746e+01,-1.426081571378797008e+01,-1.784320523181554918e+01,-1.835608196050173646e+01,-2.894781555335285717e+01,-1.792180608883698056e+01,-2.915198611101038040e+01,-4.227047527977531871e+01,-3.128653057159926476e+01,-3.566913891694255767e+01,-2.634992688105992542e+01,-3.426832598519328599e+01,-2.441373678001862402e+01,-2.431798529067041414e+01,-1.238378642939208873e+01,-1.289057962693057746e+01,-1.423767848745853115e+01,-3.672337696909891491e+01,-1.776630589964743123e+01,-1.602994354993959902e+01,-1.645940327658789926e+01,-2.167450284248167947e+01,-3.297377247126200928e+01,-1.906046252039124411e+01
-2.406008795794962296e+01,-2.717649567275710965e+01,-3.281139169044365644e+01,-1.887231907036665390e+01,-2.658994812559191701e+01,-2.218586545935078291e+01,-2.551920950125800758e+01,-1.351781696302169777e+01,-3.495234670691196044e+01,-1.879542786742849358e+01,-1.244959716952269524e+01,-1.396396515225597490e+01,-2.033794141500004571e+01,-1.618267068326625235e+01,-3.507587434492958778e+01,-1.697592934610409188e+01,-1.469527741569528878e+01,-2.089563116682515442e+01,-1.330129076369379781e+01,-1.360794552848988204e+01,-1.608396834070319059e+01,-1.732149429951393316e+01,-4.224495414854045805e+01,-2.371023465583739309e+01,-2.085835341167096146e+01,-2.750417309322370585e+01,-2.673491285119928307e+01,-1.542881360112408906e+01,-2.138155133849693712e+01,-1.491239144546453232e+01,-2.591889185591035627e+01,-2.476427909057822774e+01,-3.166574718517701825e+01,-2.242793655506302741e+01,-1.809605470309831787e+01,-1.535055190293151384e+01,-2.327143725999243884e+01,-2.122950711358553733e+01,-2.227253366473683016e+01,-1.584685556628941683e+01,-1.639671247780015406e+01,-2.802937010458519396e+01,-3.485583644057985708e+01,-2.156778856153254154e+01,-2.233041414563288640e+01,-1.758801708021766075e+01,-2.365270361088452589e+01,-2.447959975594235260e+01,-1.786073226326620045e+01,-1.698095766298062870e+01,-3.453495628272268902e+01,-2.219444457931401971e+01,-1.859155255289676134e+01,-1.525631454959808053e+01,-1.403238952855485167e+01,-2.917497897154578723e+01,-1.616435561151489608e+01,-1.532285231462280350e+01,-2.407248420408292588e+01,-1.255577732978807148e+01,-2.765143546737331093e+01,-2.270611903907911966e+01,-1.673677924815314455e+01,-1.550178815351207362e+01,-2.118103446685658398e+01,-3.049910453344344319e+01,-2.231217432043969140e+01,-1.083138262592214751e+01,-1.659037639283059207e+01,-1.835110472040673102e+01,-2.131280293944253401e+01,-1.701127797278552833e+01,-3.147952481396724522e+01,-3.253895955681366559e+01,-2.351369557924773446e+01,-2.491277408747202315e+01,-2.512038731228151534e+01,-3.652519838466681534e+01,-2.472376189410331193e+01,-2.766155610517364494e+01,-1.440870379852799843e+01,-1.297827756281026623e+01,-1.354186341885590572e+01,-1.610132753017330742e+01,-1.859440525222147045e+01,-1.795435148300849804e+01,-2.461368050614976255e+01,-1.889154394516794611e+01,-2.279356686977277135e+01,-1.900897712172123732e+01
-2.707833495601509810e+01,-1.363850355058565711e+01,-1.292251097418498773e+01,-1.360546197165094107e+01,-2.932571146059856204e+01,-1.871699697444427102e+01,-1.976807504860256515e+01,-1.274002852157110866e+01,-1.830845817001983633e+01,-2.240839697850271506e+01,-1.573268696168586445e+01,-1.991874717176110465e+01,-2.133684343688934604e+01,-2.008014779267833561e+01,-3.108984824664478452e+01,-2.754116049140242950e+01,-1.714168118954344422e+01,-2.425967739303193227e+01,-1.864955237425693113e+01,-1.671610342242282599e+01,-1.877047931466920261e+01,-2.235029222701701102e+01,-2.323297971005154494e+01,-1.919843724519495964e+01,-2.187645746732625440e+01,-1.611803724140703409e+01,-1.821023410410607823e+01,-1.306731140258726320e+01,-2.059398992378003612e+01,-1.615160567441719763e+01,-2.233007295348296140e+01,-2.141385834775346808e+01,-2.239714668163927769e+01,-1.822421964509927861e+01,-2.045930233166572521e+01,-1.400524363984004417e+01,-2.230613886472972496e+01,-1.990986563472133497e+01,-2.034045142018317520e+01,-1.171834989861417320e+01,-1.672538560746915692e+01,-2.165514134114411959e+01,-1.506669851038323671e+01,-2.347833158241585494e+01,-2.079074447554059191e+01,-1.749811584928091435e+01,-2.533836644769241175e+01,-2.751098236367139904e+01,-1.919120987511423593e+01,-1.594454389724135446e+01,-2.437358554597538784e+01,-2.962428840377644335e+01,-1.377274503316097665e+01,-1.191378105590180247e+01,-2.347648423932659512e+01,-1.758051878867620132e+01,-1.820070094404836780e+01,-1.496016885237884253e+01,-1.385442851773754036e+01,-1.283761269661530413e+01,-2.380103920668493345e+01,-1.597325181369795999e+01,-2.118949236345011755e+01,-1.376880156457622739e+01,-2.166739008229136942e+01,-3.070180166406818145e+01,-1.676424798658320015e+01,-1.428444215076378399e+01,-1.812629755693035705e+01,-1.966833512792782557e+01,-1.811316081780863385e+01,-2.366913400241562471e+01,-2.144207778329266745e+01,-2.852822775611435446e+01,-2.181729843241663858e+01,-1.988659266262087399e+01,-3.022182020148900605e+01,-2.558134702272977279e+01,-2.580866050672872447e+01,-1.836817561140498967e+01,-2.235943464162038197e+01,-1.288287781158613932e+01,-2.491155759241681977e+01,-2.942903210777262046e+01,-1.791473125116485576e+01,-1.778351253557492484e+01,-1.980658169186844475e+01,-2.347237717580757277e+01,-1.485734545682365848e+01,-1.606260629038947485e+01
-3.135653281092977807e+01,-1.436493904775749897e+01,-1.749126705350623112e+01,-1.238897983552603499e+01,-2.198798573865017403e+01,-1.579493692776207503e+01,-1.620247086315173846e+01,-2.500901112733800602e+01,-3.687567820324812828e+01,-1.887341494943922982e+01,-1.082499656684801970e+01,-1.890610118902386461e+01,-2.061212073764477282e+01,-1.643083591219572526e+01,-1.903254749079777852e+01,-2.310601169358895035e+01,-1.924744930352151684e+01,-1.572035732681542797e+01,-1.986732455171197387e+01,-2.413210677642376112e+01,-2.078556324062966354e+01,-1.746959371823689366e+01,-2.434190195186780059e+01,-1.709141308220871025e+01,-2.048184880814939746e+01,-1.396851718089914129e+01,-1.753493577208463350e+01,-1.779820009862474706e+01,-1.618797933700966496e+01,-1.057140287151511693e+01,-1.572168754175978478e+01,-2.073041308556026507e+01,-2.551413252872364268e+01,-1.481805314631927040e+01,-1.693280621813205755e+01,-1.160837431733248870e+01,-1.912064529148015168e+01,-1.680898306861745084e+01,-1.736304935316837117e+01,-1.944135035604210060e+01,-3.228842905800055263e+01,-2.412644949015272999e+01,-1.311503851156109945e+01,-2.382286565212712759e+01,-2.250078547414114283e+01,-1.991538897583326317e+01,-1.910187772342833767e+01,-2.078218070217429414e+01,-1.913418736812937482e+01,-1.094560661256742762e+01,-1.673897340150678659e+01,-1.988426170849044539e+01,-1.158728857774086762e+01,-1.545347378648705217e+01,-2.037832334232078324e+01,-1.940213123955939167e+01,-2.349598187777480618e+01,-2.081661322482847964e+01,-1.421902023998711329e+01,-2.399084612793235038e+01,-1.879084448725716427e+01,-1.521088757324563545e+01,-1.659188607150688810e+01,-1.253534495197941467e+01,-2.189030536499492285e+01,-1.513479941624926717e+01,-1.453017087062456802e+01,-1.577118902776140352e+01,-1.774164283225886507e+01,-1.907732456888221151e+01,-1.891856710709467393e+01,-2.562162178422202174e+01,-2.058945743792552818e+01,-2.241566314244783342e+01,-2.617556564689823517e+01,-1.854696533531019398e+01,-5.122753978793586072e+01,-2.528237330750169676e+01,-2.062231209580347979e+01,-1.527624376958272734e+01,-1.408933881206577610e+01,-1.317812888525091530e+01,-1.193110617112276906e+01,-1.120838156078279191e+01,-1.225666413102685759e+01,-1.867520582565657250e+01,-1.632326535012887447e+01,-1.996629063568595086e+01,-1.451528090771398283e+01,-1.795362761234525095e+01
-3.837453675138461762e+01,-1.891535837461935188e+01,-1.788116993637725116e+01,-1.433743771625064944e+01,-1.409440027403655193e+01,-1.659209410593445000e+01,-1.699208567324695451e+01,-2.033430142124059259e+01,-2.045864711570789041e+01,-1.530925276335719687e+01,-1.198500407721114058e+01,-1.670115629686503667e+01,-1.688326869011531528e+01,-2.050468998849169111e+01,-1.565932148565385162e+01,-1.861185256791613085e+01,-1.834719384129834552e+01,-1.100429928626450149e+01,-1.438572416189942693e+01,-1.446293934528548064e+01,-1.643820562746245884e+01,-1.810880075259356659e+01,-2.251430467542979841e+01,-1.671020884607743895e+01,-2.227306941437754872e+01,-1.916546445423632505e+01,-2.565545424846627043e+01,-2.168878594359531320e+01,-1.201390194347109919e+01,-1.206277104665748112e+01,-1.657525279533020068e+01,-2.146697863603119671e+01,-2.848896651871795527e+01,-1.821237319225295437e+01,-1.364355537871100488e+01,-1.454725203195265060e+01,-2.352411513819234301e+01,-1.000481532913069138e+01,-2.058276955464602764e+01,-1.513561226924539760e+01,-1.688687235792693286e+01,-2.687637794732148677e+01,-2.008621392185226995e+01,-1.419592490731329271e+01,-2.423671621294038658e+01,-2.641096291338266511e+01,-2.731997152474249191e+01,-2.263800046453149051e+01,-1.929314276666850247e+01,-1.034773519228091843e+01,-2.633671902516523744e+01,-1.779351483445751825e+01,-1.000990476948763153e+01,-1.559926171988171717e+01,-1.956212512045275886e+01,-2.283350306705714416e+01,-1.434305623288898346e+01,-1.922268699238930978e+01,-2.192942662840490087e+01,-1.382062909022191022e+01,-1.173144355101770131e+01,-2.206520754337492463e+01,-1.932205048393664981e+01,-1.374194298086748489e+01,-1.523911497906156853e+01,-1.139941006949181279e+01,-2.827710334513270851e+01,-1.459812611328295873e+01,-1.458206903070098193e+01,-3.134257552981284789e+01,-1.442171328821753917e+01,-2.365870996010340832e+01,-3.391053437532362835e+01,-2.639394542901529661e+01,-2.914505405483512845e+01,-2.022217511380691946e+01,-3.304190611493315544e+01,-2.900727664130042172e+01,-1.855698664169393908e+01,-2.388862219003569010e+01,-1.187356793014852130e+01,-1.169438286295105556e+01,-9.561843975624137570e+00,-8.547464308812756428e+00,-1.781281334780771530e+01,-1.690050676104734606e+01,-2.083075239336043794e+01,-1.726527329241532982e+01,-1.534758568080979302e+01,-2.328918832935371341e+01
-2.883433823537732366e+01,-2.430605054392735909e+01,-1.936195224823612904e+01,-1.769233055817886680e+01,-1.493313614783873433e+01,-1.118946641033661926e+01,-1.897292930762507268e+01,-2.515434421154105848e+01,-1.137178392068187804e+01,-1.262119800674067704e+01,-1.608483046729456589e+01,-1.792247736634195832e+01,-1.657410912485571330e+01,-1.968922552078869259e+01,-1.627874285701299684e+01,-1.258760599988987217e+01,-1.316669245308307090e+01,-1.280737512277764623e+01,-1.818951364153834049e+01,-1.450336348927029384e+01,-1.895979739756365134e+01,-1.707056890720568276e+01,-2.362056867122817039e+01,-1.968138355694651409e+01,-1.828403925387812023e+01,-1.769044334918281436e+01,-1.892917051260711858e+01,-1.946834852447870645e+01,-1.549711436640162177e+01,-1.600452144710139990e+01,-2.457644280120683078e+01,-3.025804245281402416e+01,-2.493744794257989028e+01,-2.195730068384418843e+01,-1.152739679207851076e+01,-2.280122711809777059e+01,-1.439109675090599438e+01,-9.595441242338377918e+00,-1.217994394374303901e+01,-1.697757489175802803e+01,-2.237881148240040829e+01,-3.105070869849421200e+01,-1.724147102570020706e+01,-1.302590206231644387e+01,-2.198043743487005131e+01,-1.911595165351423731e+01,-1.691146699391253705e+01,-2.017598247222962016e+01,-1.634004001081612856e+01,-1.004125806727767234e+01,-2.086173756708461724e+01,-3.021101532300321679e+01,-9.967871623646157531e+00,-2.027053915637537429e+01,-2.585572651755459006e+01,-1.733592814343272082e+01,-1.104539292232233016e+01,-2.294217505985442074e+01,-3.493081437096577702e+01,-1.895711019667111330e+01,-1.100029411586050010e+01,-2.324701459656775171e+01,-2.230687939783593521e+01,-1.764103970117707476e+01,-1.258746091361299158e+01,-1.449033355551085478e+01,-4.910052730224019513e+01,-1.228559211813653818e+01,-1.462263458727528587e+01,-1.400871532596067937e+01,-1.460500908291749234e+01,-1.828664061259728157e+01,-2.030188419911286246e+01,-2.704244449068093559e+01,-2.750076203448138656e+01,-2.599975340582924588e+01,-2.685637661381994690e+01,-2.850685561052075201e+01,-2.079171945140587496e+01,-2.487395011923251076e+01,-2.184532930386563976e+01,-2.273909835857818962e+01,-1.333429123646871872e+01,-1.060266333673183325e+01,-1.558629032246046542e+01,-1.491603155908370404e+01,-2.183629437341355839e+01,-2.042641792448047511e+01,-2.069870516784945025e+01,-2.372476326305501715e+01
-2.738993181618535999e+01,-2.380730413798401202e+01,-2.188139793645448350e+01,-1.415294524781149654e+01,-2.178086112716570355e+01,-1.018815934680485213e+01,-2.089298319677778437e+01,-2.314480324935563971e+01,-1.101785798520711523e+01,-1.536430197836616784e+01,-2.290748110855741970e+01,-1.872411339583561229e+01,-1.452028694898043781e+01,-1.616976110573238401e+01,-9.087853907182045887e+00,-1.402769735865070189e+01,-1.042187655218418385e+01,-1.275723410432584615e+01,-2.745094493372274158e+01,-1.894980282373718694e+01,-2.343106411057164351e+01,-2.116887108981769927e+01,-2.343111104427858749e+01,-2.241779647243888363e+01,-1.707551486303067279e+01,-2.424271449055466121e+01,-2.355697881401064109e+01,-1.967556610881550228e+01,-1.861869231419197135e+01,-1.764807942455651002e+01,-1.835643469313973242e+01,-1.907876226975971434e+01,-2.005699687521058650e+01,-2.116052766190765055e+01,-2.149879492653625590e+01,-1.839172094634472288e+01,-1.238340854840667582e+01,-2.025276113043358350e+01,-1.106902937448506208e+01,-1.848768913960921978e+01,-2.541015435165297376e+01,-2.349592460452121756e+01,-2.017970639149542222e+01,-2.039153289062350893e+01,-2.378361222234605776e+01,-1.833340882370733027e+01,-1.575713805447259652e+01,-1.849105998510275839e+01,-1.360575103634232796e+01,-9.945040276351967634e+00,-1.994616848945686627e+01,-2.351493218453538248e+01,-1.183888591128671131e+01,-2.463374083686695570e+01,-3.692506690487559240e+01,-1.217466186430362463e+01,-2.032937905484646279e+01,-1.456434793606513267e+01,-1.538016735860669115e+01,-1.505119986222280382e+01,-1.873508924713974721e+01,-2.152675155906263882e+01,-1.891059894177174883e+01,-2.213681776504551024e+01,-1.115896543452006284e+01,-1.821991471170793631e+01,-3.649096319199383487e+01,-2.496251614743990643e+01,-1.127009578376589616e+01,-1.270471741736265869e+01,-1.607478930911400639e+01,-1.699947802376359718e+01,-1.601397514436382608e+01,-2.869195330412138389e+01,-3.449378565525535123e+01,-3.282152633660072638e+01,-2.424333484879204192e+01,-3.259426050965203814e+01,-2.366461556492825480e+01,-2.709197924304449501e+01,-2.360965301042192621e+01,-1.972282463073097603e+01,-1.837548314027827345e+01,-2.179405111116046356e+01,-1.447394800928606351e+01,-1.247236559322543314e+01,-2.095892301017071802e+01,-1.947316488937830314e+01,-1.967648834421462922e+01,-2.493922619822838271e+01
-3.690769757023625175e+01,-1.566516666378447908e+01,-2.120042609160316260e+01,-1.898543715895844741e+01,-1.733638450316035673e+01,-1.419886167819853995e+01,-1.338625917371942364e+01,-1.505477395614821035e+01,-1.876422134268175412e+01,-1.515184950008735854e+01,-1.882770076853678276e+01,-1.816174783748090604e+01,-1.787286309198833578e+01,-1.974876588873646455e+01,-9.774357161515021986e+00,-1.901663005147188912e+01,-1.574502238776481100e+01,-1.659241521178051926e+01,-1.909350350329709300e+01,-2.513830032594333375e+01,-2.473464468704368358e+01,-3.691712326175735370e+01,-1.377366175646049307e+01,-2.292324383189386694e+01,-1.494606338259851341e+01,-1.672277073385800250e+01,-1.987734276445306136e+01,-1.858826333253713514e+01,-1.817994568053311610e+01,-1.831760432771876168e+01,-1.712918954784648662e+01,-1.903666846766098786e+01,-1.777972974343692414e+01,-2.074441671695449330e+01,-2.099450467301701195e+01,-1.519397034111676703e+01,-1.020400579252760842e+01,-1.732157385842495501e+01,-1.609966909787074485e+01,-1.521500652043906676e+01,-2.657586135277820816e+01,-1.560097692620965404e+01,-3.591730173791364678e+01,-3.162169159589518941e+01,-3.230955592269941690e+01,-2.243942672236826041e+01,-1.672948457530990396e+01,-1.371696604934844466e+01,-1.676164009382829079e+01,-1.326749843626667591e+01,-2.190078284096940564e+01,-2.211268875649166432e+01,-1.625977714860933432e+01,-1.809089119921286226e+01,-1.554101797730736045e+01,-2.377682986819606725e+01,-3.160356322455805156e+01,-1.591737735805643794e+01,-1.366270217170242418e+01,-1.168281283036990814e+01,-2.241710074739548730e+01,-1.753830044126331345e+01,-1.623827403871617747e+01,-1.869917492973144846e+01,-1.369937837671628422e+01,-2.409800100610511109e+01,-1.309193516821978598e+01,-1.493839481176126682e+01,-1.757813090475483264e+01,-3.658041483874443855e+01,-1.118982843864490206e+01,-1.407212343631137053e+01,-1.652481925609204794e+01,-2.265421578401852898e+01,-1.946564337085603569e+01,-3.304720591678919561e+01,-2.360077983063614226e+01,-2.469741931527942214e+01,-3.438228850975475837e+01,-1.899268449868931086e+01,-1.448526404297965087e+01,-1.331668874051974605e+01,-1.965855420822933652e+01,-1.156310606139692609e+01,-9.688983206161928763e+00,-9.640598636175996106e+00,-1.706877697723202658e+01,-1.622010803523725997e+01,-1.569719825878784825e+01,-1.879237107551105623e+01
