-1.493892502770926889e+01,-1.902261203621268493e+01,-1.461692229800989828e+01,-2.067799789853984294e+01,-1.445279023411872643e+01,-6.875819012710465472e+00,-8.079268018111974925e+00,-7.064802380406771221e+00,-1.728884411908569163e+01,-9.553501864159196444e+00,-1.195553369361993390e+01,-7.239816163477976740e-01,-1.494735983165957549e+01,-1.410913922799007736e+00,-7.814875998829596604e+00,-6.250120234013877507e+00,-4.197005360543391461e+00,-6.517439539971996432e+00,-1.023591937955416498e+01,-1.109008563630075095e+01,-6.952804010299812987e+00,-7.713058803810746156e+00,-1.084388011162185350e+01,-2.039526892239686617e+01,-1.018931130282813946e+01,-7.266362208543810652e+00,-2.004623681441148619e+01,-1.127672268271344436e+01,-6.540044569329149127e+00,-1.335335474746972340e+00,-9.906141662846337681e+00,-1.829082026045777098e+01,-1.443539395009415216e+01,-3.093255654094240192e+00,-9.050587853917894776e+00,-9.316825785171760188e+00,-1.324014327018785764e+01,-1.678396162715808515e+01,-8.156128948035650694e+00,-2.302816222570786664e+00,-3.248016670834726227e+00,-6.547499022163990823e+00,-9.913439557262876178e+00
-2.810254366020923555e+01,-2.840798543821719591e+01,-1.503958989374039668e+01,-2.576937106656210474e+01,-1.490131262158369552e+01,-7.125696726700757822e+00,-9.596095799254042547e+00,-3.055618250240565548e+00,-7.835692963483654516e+00,-2.004532662933687703e+01,-3.220708651042961002e+00,-2.854785138842858672e+00,-6.125319636009893820e+00,-3.459141305625850649e+00,-1.163186478683986280e+01,-4.238201562057609451e+00,-2.925946876443937583e+00,-2.065085239526276872e+00,-9.151356155949319060e+00,-1.289402256764862997e+01,-7.775389946953652043e+00,-8.688154804945586562e+00,-1.078429224020033672e+01,-4.786459256769979298e+00,-1.460791948518421535e+00,-8.185446146608567730e+00,-1.463814327263348325e+01,-4.014141196148181656e+00,-6.485755613660088237e+00,-1.080584078075464660e+01,-1.247175812644335302e+01,-1.664236284190372928e+01,-2.064101469784910492e+01,-9.396425339563601042e+00,-5.469342058934303807e+00,-8.105519069544488531e+00,-7.877310964409476313e+00,-8.797062575397989193e+00,-1.352013199335042515e+01,-1.421550367668005421e+01,-4.176894969086060172e+00,-1.305787333773784376e+01,-9.867076770511053141e+00
-1.338177904189512724e+01,-1.053248242194724504e+01,-1.286020722559863039e+01,-2.806953596529630701e+01,-4.574977377563719472e+00,-7.416659355080804872e+00,-7.817288700053746098e+00,-1.088017130527031995e+01,-1.281323861691216204e-01,-4.627396971375200785e+00,-6.453947291518950635e+00,-4.529617437996054541e+00,-8.656625056859841294e+00,-9.278049446720432414e+00,-9.482535153855605969e+00,-6.228412261882503742e+00,-3.023803722604579747e+00,-4.585804940869837587e+00,-6.920819470985216881e+00,-1.008435208443456865e+01,-1.271489570441935868e+01,-4.330585872384301815e+00,-5.459001921157179638e+00,-7.333632229588515905e-01,-4.275263347007413728e+00,-7.542860172119109308e+00,-2.150566038969728666e+01,-1.149063735852725809e+00,-8.259888453161064348e+00,-1.818541847394077848e+01,-1.132372897220977492e+01,-5.781297589516234403e+00,-6.715530336936952338e+00,-1.663528158933608481e+01,-1.089692779877263717e+01,-2.349600337567855490e+01,-7.376907642801564080e+00,-1.670163998121439519e+01,-8.964709993978079439e+00,-1.396567927343098603e+01,-8.527106409051851799e+00,-6.230064924596977249e+00,-7.036287661348955780e+00
-1.188684132225318990e+01,-2.161237236285576202e+01,-8.812365671703123127e+00,-1.868884252558653714e+01,-4.558269291949875957e+00,-2.135146952907253759e+00,-9.715465661909369999e+00,-5.110478194141544250e+00,-3.703051719780746431e+00,-1.272421449217630673e+01,2.166687780292818333e-01,-4.495389771964537928e+00,-5.618646652063067570e+00,-8.704753144421562894e+00,-8.301172471859546320e+00,-1.010888878388683843e+01,-6.919200939809203810e+00,-6.726555464631692516e+00,-9.509509877435768033e+00,-9.108158130681113462e+00,-1.089121099773297630e+01,-1.584929667697821537e-02,-1.208333640306873957e-01,-6.521496975600237889e+00,-5.889790538387518204e+00,-1.455744745890121372e+01,-4.358762636901857057e+00,-5.394575818817575197e+00,-1.327069374915540045e+01,-9.753376005107249114e+00,-7.856866469426636357e+00,-1.126680722219446373e+01,-5.047691674434602760e+00,-1.042120505641548434e+01,-2.598419943771347107e+01,-1.030543515398594678e+01,-8.710584059506933485e+00,-1.074118887418617518e+01,-1.159777898620053271e+01,-2.176286850279909313e+00,-9.812064666795883294e-01,-7.171570463735347012e+00,-5.686506329075429633e+00
-1.459552257622834581e+01,-1.172750350303583211e+01,-1.174356177539915791e+01,-1.326185705127723224e+01,-3.137480681895110646e+00,-3.119208430462274695e+00,-1.684937919520655214e+01,-8.264403250049550564e+00,-2.061081472568206507e+01,-9.154821519533779650e+00,-2.563988593061103938e+00,-3.026642056226865662e+00,-5.433119022934373987e+00,-4.759198881419081317e+00,-1.568915509096979299e+01,-8.766749452030818901e+00,-9.525479096889640118e+00,-2.678033343543170020e+00,-4.795428038164452289e+00,-7.597656035628289395e+00,-3.285925723206131188e+00,-3.842228098896260935e-01,-7.103470013664928473e+00,-8.434306692789501625e+00,-1.107772329054653504e+01,-2.987925164221833185e+00,-4.833651826197255197e+00,-1.604685001200674677e+01,-1.122959140707954262e+01,-8.297975254074721363e+00,-1.010990702544130748e+01,-8.365749099692269652e+00,-7.534848447444461250e+00,-1.572874360534816596e+01,-1.239577563435322460e+01,-9.378625692410402337e+00,-2.521277356828200311e+00,-4.388715439188343836e+00,-1.034976624835489467e+01,-6.009553863226600789e+00,-1.321580861535605056e+00,-6.901121901618555654e+00,-4.124585489917246939e+00
-1.439695992189804485e+01,-1.591453053891253688e+01,-1.256271745406800378e+01,-1.339878064161235471e+01,-8.323458156687719267e+00,-1.005383966177164901e+01,-1.081833338192438276e+01,-1.711731446647351618e+01,-1.148836594014062129e+01,-9.127139308708704490e+00,-6.484761694899408901e+00,1.770289562319198762e+00,-5.495274316113015090e+00,-9.818009967011795069e+00,-9.360474031272676854e+00,-1.064083351523983545e+01,-1.379562668617437282e+01,-3.134837590149777586e+00,-1.378669263026565872e+01,-1.336086733997536413e+01,-2.216427016071710554e+00,-2.822827075830585675e-01,-8.330168504152002384e+00,-7.211090415821384880e+00,-7.878183662228136264e+00,-3.730082397014067741e+00,-6.448393198793147540e+00,-2.248297406136806842e+00,-3.957907998712779651e+00,-1.078597239699195409e+00,-5.110368261761180086e+00,-5.982009060598487693e+00,-6.003480310509670126e+00,-7.384425383284013655e+00,-1.029103168877120211e+01,-1.273072890324353956e+01,-1.071678769019773547e+01,-5.300126181936951397e+00,-9.745760958033697907e-01,-6.775322608942580871e+00,-1.051429664113808826e+01,-5.918138650694980463e+00,-2.653939899048994633e+00
-9.511988745835298076e+00,-1.836260868788460954e+01,-8.650212365205456777e+00,-2.205037610867959685e+01,-1.714421989431189530e+01,-6.598093186538118715e+00,-6.833719707379950492e+00,-2.162514038180435705e+01,-8.445156770464951279e+00,-1.426772524402388598e+01,-5.382639162698827029e+00,-1.274341944710943508e+01,1.924757773194680777e+00,-8.169868458585387572e+00,-1.889849699423406193e+00,-1.206374398738832704e-01,-5.250686551938342106e+00,-7.909113741342811643e+00,-4.812470322750908913e+00,-5.318425068822233648e+00,-7.229489855599333659e+00,-5.452992186478040182e+00,-1.042051187500251075e+01,-4.301722437639456054e+00,-8.495651549681861425e+00,-5.093672006269590824e+00,-1.813368871558489914e+00,-1.140154996023525946e+01,-1.871181246530112752e+00,-4.562445369177088317e+00,-2.664996896664413750e+00,-2.984809524413743365e+00,-8.294966373191314801e+00,-1.987938395549894466e+01,-1.219669376468359090e+01,-1.081556610568701515e+01,-1.244012644756407937e+01,-4.707076030895410490e+00,-1.339841713899577336e+01,-1.143852888609026763e+01,-8.310027065838950122e+00,-1.741202581371165792e+01,-6.137884548642619009e+00
-9.728141760087430256e+00,-4.934961168317735236e+00,-1.503333749466499469e+01,-1.876086044307518108e+01,-1.441708354223342425e+01,-1.580179645216079187e+01,-9.703823163666490004e+00,-1.281649201075224909e+01,-6.371080579097637475e+00,-1.376492513011476682e+01,-1.107164689089555232e+01,-1.323460017584945092e+01,-4.989924003098571426e+00,-8.730426074301201211e+00,-6.579089229708127817e+00,-5.340504477156935437e+00,-6.727424176679248635e-01,-3.238574165238082969e+01,-4.157173796976954883e+00,-8.723810517803682885e+00,-4.129657139400444987e-01,-1.010087717922695560e+01,-1.072937075436984244e+01,-8.314036547908264296e+00,-1.408353055353239114e+01,-8.561560785794915418e+00,-6.147956208735831929e-01,-5.704744321475314628e+00,-1.524315177824276946e+00,-2.394122116608571993e+00,-3.242266768940653687e+00,-5.527583760948385105e+00,-1.227719742114456025e+01,-1.681229822452288580e+00,-1.803881846865502458e+00,-1.757970923977595579e+00,-5.982017095476068747e+00,-7.056458192328138423e+00,-4.268793870893457409e+00,-7.790701771073735848e+00,-8.858819300075259306e+00,-7.238476427914562805e+00,-7.276653588460945343e+00
-9.197019788204016777e+00,-7.867636026480763434e+00,-1.652966912395813281e+01,-7.861054719349698239e+00,-1.647689546359190160e+01,-9.418198843905869921e+00,-7.792117610042474496e+00,-2.565757673999108590e+01,-1.552004758933593465e+01,-6.610438908943953251e+00,-5.072312824963338684e+00,-1.740801959920052866e+01,-7.832058599180474978e+00,-1.171303935510979244e+01,-4.198085610758438335e+00,-1.109066974858499321e+01,-2.744701203341556095e+01,-1.114221280328666097e+01,-7.346618911791569673e+00,-1.778365243997362954e+00,-8.811429681494036714e+00,-2.364252964662216350e+00,-4.634246896091644530e+00,-7.063022733995146574e+00,-4.656084525104101424e+00,-2.544957178464281045e-01,-7.780594341891776899e+00,-1.839726298721343356e-01,-1.399740869758288397e+01,-6.920157854606552306e+00,-7.030411342599787616e+00,-7.024202664987488909e+00,-1.037190161030922653e+01,-4.064261564908855817e+00,-6.652183477164831160e+00,-1.124545311895303534e+01,-4.723405215084740760e+00,-9.240807309839059513e+00,-5.863983565534724107e+00,-1.387416977258770601e+01,-8.377361045489308822e+00,-1.003247072271057760e+01,-7.167432142536547701e+00
-2.746363173191250695e+01,-1.599999750488885297e+01,-6.218053389786998508e+00,-6.530214952976050924e+00,-8.948859508355001324e+00,-8.191552672347251374e+00,-9.210502838736591258e+00,-1.595553933755917342e+01,-1.123299013233152799e+01,-2.492401242503866854e+01,-1.277098351442842272e+01,-6.124521948671132421e+00,-7.173018807514139894e+00,-3.714300886740999452e+00,-1.162688200721752274e+01,-5.233229444818987552e+00,-1.012642960731403718e+01,-7.168815057180641936e+00,-1.636031283336116005e+01,-7.028264712630192257e+00,-6.771239469954656087e+00,-9.860117243281996124e+00,-9.759905353160881702e+00,-1.052863115642671943e+01,-9.992818844049708993e-01,-6.800867817637218593e+00,-1.335634002112332741e+00,-1.716429845206065607e+01,-4.162208583701079156e+00,-6.320312210437197820e+00,-1.189505356360494659e+01,-9.739301025034887260e+00,-9.649158385963927387e+00,-4.696438692460587205e+00,-5.402445491309748604e+00,-6.729237572214076479e+00,-4.497950148583832686e+00,-7.860798771939521146e-01,-1.015245523775496927e+01,-1.918428427558579585e+01,-3.403201902434561887e+00,-6.026854173864345299e+00,-6.540602180849988123e+00
