-2.708703611988878990e+01,-2.289676171760618928e+01,-3.039929895032663509e+01,-2.370989012363650517e+01,-2.960743662656106778e+01,-3.388291096235861488e+01,-2.167228783868653252e+01,-2.529309764816220607e+01,-2.482576756707045718e+01,-1.637217374683526216e+01,-2.499684287548274142e+01,-2.313154395602821012e+01,-2.458192280044119116e+01,-2.377384527332876729e+01,-2.307151195730245163e+01,-2.084082981315830807e+01,-2.683909513035175465e+01,-4.186713322436037288e+01,-2.934929802143130928e+01,-3.076926010034589609e+01,-2.339122045041442988e+01,-3.007278077442596498e+01,-2.446434508175608258e+01,-1.977983958162632661e+01,-2.795686078410806985e+01,-2.886599851371417458e+01,-3.372406233158989153e+01,-2.394201768828819965e+01,-2.662180443012815090e+01,-2.308130850630415409e+01,-2.267176426909735198e+01,-2.565824681811813335e+01,-2.499757384554126105e+01,-2.424417414946415050e+01,-2.687515346159799279e+01,-2.992431560125024959e+01,-2.952810554040767244e+01,-3.028561242694980038e+01,-3.409605816722601901e+01,-1.770188035495418788e+01,-2.616956578779591425e+01,-2.317323750124450044e+01,-2.593634389165748644e+01,-3.437273021190664224e+01,-2.730836007819506506e+01,-2.238640948871479353e+01,-3.162801596274758253e+01,-2.701065346609829021e+01,-3.179328440960666669e+01,-2.193852011036824479e+01,-2.196926859446264402e+01,-2.730984940641708292e+01,-2.554661001065900550e+01,-2.751225302230661285e+01,-2.476094618531439551e+01,-2.980363553495283568e+01,-2.119535494938167375e+01,-3.089661078274168560e+01,-5.798777881341155194e+01,-2.631837913723857270e+01,-2.768227740959706296e+01,-3.176786392559649386e+01,-2.966610895018278882e+01,-1.905574905586970402e+01,-2.700080633196677127e+01,-2.619053229985583187e+01,-2.774435089984799419e+01,-3.084831680530186304e+01,-2.582324067625457076e+01,-2.825716141962671202e+01,-1.812076572535535490e+01,-3.829809735739178223e+01,-2.038618694499859885e+01,-2.414419624402091102e+01,-3.151569324791028137e+01,-2.148221983363274035e+01,-2.096095661920926290e+01,-2.992444873292514274e+01,-2.346447790880973017e+01,-4.338985497934194768e+01,-3.095176063778168185e+01,-3.174181971297690197e+01,-2.319830627112426669e+01,-2.615666125739576131e+01,-2.571246833431087708e+01,-3.256420436675382746e+01,-2.441790649876860542e+01,-2.779602308080996309e+01,-3.513593641914246035e+01,-2.950619700616792684e+01,-3.654551553164532862e+01,-2.383795685584960466e+01,-2.445396869550097563e+01,-2.713596634669528385e+01,-2.507898493289021147e+01,-2.274593299090091136e+01,-2.712070790284822763e+01,-3.222373889863226992e+01,-5.813750699138402211e+01,-4.272417256395790730e+01
-3.116673061509279563e+01,-1.723260010236754880e+01,-1.494074184701813302e+01,-2.185709225038045389e+01,-2.299104110952161761e+01,-2.900109202066775893e+01,-1.695974154969449899e+01,-1.925636084025783745e+01,-2.446731446938674281e+01,-1.436730566595722181e+01,-2.491402759470398820e+01,-2.084381081704947292e+01,-2.977423464180017021e+01,-1.743803345357720502e+01,-2.627613504852333648e+01,-1.500116110469358333e+01,-1.422786658572948504e+01,-2.273793780665543096e+01,-2.298885708589513399e+01,-2.363979412878328645e+01,-2.163300131117905423e+01,-2.367750082562108105e+01,-2.501228979036661215e+01,-1.624498271047628961e+01,-3.340409958188318029e+01,-1.738651115365572153e+01,-2.446847809668819451e+01,-1.992729104688255504e+01,-3.098277068917021637e+01,-2.483809215503135803e+01,-2.899652947926835722e+01,-2.592203840352330957e+01,-1.704514010849720052e+01,-2.166227673985528313e+01,-2.391994805353702347e+01,-2.478548937272176289e+01,-2.000384569730918116e+01,-1.838284920769389075e+01,-1.674338782924174041e+01,-1.856321168182385151e+01,-1.878602769300063002e+01,-2.668035138146482410e+01,-1.852152950856673286e+01,-2.328588815187870864e+01,-1.544029754890579298e+01,-2.217879494763725035e+01,-2.923344131491903752e+01,-3.019590028217685429e+01,-2.407835559089687649e+01,-1.664830546730356531e+01,-2.638231485296264367e+01,-1.752777609401606185e+01,-2.210100775124924510e+01,-2.260788885652925728e+01,-2.441524070920482714e+01,-2.594652032066221992e+01,-2.028595286901737538e+01,-2.004728445209122611e+01,-1.860039882297206049e+01,-1.754049491004142780e+01,-2.171450820157642170e+01,-1.825840846712874210e+01,-2.358507829352295460e+01,-1.353096976856149780e+01,-2.286398151407716028e+01,-2.154957126924368538e+01,-1.543439118319216874e+01,-1.891975066737434119e+01,-2.532609007818221158e+01,-1.576980971289408728e+01,-1.548590975704142281e+01,-1.963512174413180134e+01,-1.527701327454142088e+01,-1.558380367235702657e+01,-2.357232654515718906e+01,-2.069264846838455796e+01,-1.755245968024773973e+01,-1.632154830765661302e+01,-2.324978949433154440e+01,-2.518318530997000337e+01,-1.662540785479426120e+01,-2.267223733458867230e+01,-2.163927683907154531e+01,-2.011924455769288755e+01,-3.105116526470466098e+01,-2.077368936025111879e+01,-1.988296051813620124e+01,-2.201912649101156205e+01,-2.130228608202302354e+01,-2.687139007045564654e+01,-2.540132914490234128e+01,-3.425260993442791602e+01,-2.602085327681832538e+01,-2.174727346337489564e+01,-2.005780746048404595e+01,-2.491273571346516391e+01,-1.886845635996398585e+01,-2.024710132754997360e+01,-3.071562657009157249e+01,-3.216446027248969131e+01
-3.159889138575683987e+01,-2.323450102204131085e+01,-1.241381851183360752e+01,-1.631884898202905632e+01,-1.271891857100833789e+01,-3.213781347107342157e+01,-1.773280275963621122e+01,-1.333442760169210928e+01,-2.403044408734796633e+01,-1.830982406569304288e+01,-3.208772309901851827e+01,-3.852456659576512266e+01,-1.985346860140983338e+01,-1.607315767731297029e+01,-2.114535752202500163e+01,-2.070011268484567069e+01,-1.111256816896866795e+01,-2.312719627782909271e+01,-1.354407474210601947e+01,-1.286768241172100247e+01,-1.716568965576195183e+01,-1.679214256040305742e+01,-2.437646141686642665e+01,-2.011638262079252826e+01,-2.010678892215694447e+01,-1.346120096034934122e+01,-1.215794579237082473e+01,-1.919244296098557712e+01,-1.757691422065880005e+01,-1.734071341670162880e+01,-1.749835574056617915e+01,-1.627839757864207115e+01,-1.777765576609285603e+01,-3.116667143841814891e+01,-2.039024729808819103e+01,-1.589176069974057093e+01,-1.583911488138568124e+01,-1.259974651045170901e+01,-1.164972808706990293e+01,-1.930078351006335424e+01,-1.925223283852803391e+01,-2.399440556879552133e+01,-1.680000793680929050e+01,-1.834665718133298284e+01,-1.215179372834987959e+01,-2.021241295543070038e+01,-2.480617438953734677e+01,-2.282064009161061335e+01,-1.719156425480946382e+01,-2.158421666438153252e+01,-1.565830717160126895e+01,-1.339422659124222648e+01,-2.963033388473946417e+01,-2.184084314253085068e+01,-1.328022323737773647e+01,-1.196923432086660455e+01,-1.944529200554017478e+01,-1.827169612676303956e+01,-1.466888610812356930e+01,-1.584122380862616097e+01,-1.171238780117440115e+01,-1.192294733235991799e+01,-1.776575548036326069e+01,-1.375048873578429109e+01,-2.267251832044230042e+01,-1.679503433629182041e+01,-1.025185112904194007e+01,-1.314984980909241941e+01,-1.624161642494671298e+01,-1.799930596515663694e+01,-1.584756949195776699e+01,-1.704837377534911980e+01,-1.114243934172813510e+01,-1.241373387137501005e+01,-1.357818848067458894e+01,-2.230487609576052321e+01,-2.042614313597461262e+01,-1.137546020380995415e+01,-1.350954452250262250e+01,-1.063811165683717519e+01,-1.615865203973515918e+01,-2.490278720327711426e+01,-2.024062222003495393e+01,-2.374977057552835902e+01,-1.614528617247989928e+01,-1.815884967854876209e+01,-1.801108082749063044e+01,-1.398449165837348929e+01,-1.351750225998878463e+01,-2.248919361834564512e+01,-2.166125200922671468e+01,-2.143776226343629077e+01,-1.425400555161566274e+01,-2.432751636840998088e+01,-2.764638638540992233e+01,-4.370358202602147202e+01,-1.859367622008401710e+01,-1.493440539581863291e+01,-1.971963213847010365e+01,-2.784529091500144204e+01
-2.496342921586579777e+01,-3.016017361089774340e+01,-1.922738785120512262e+01,-1.209550789530500481e+01,-1.200782042800694072e+01,-1.825358054201898028e+01,-2.032889818937598392e+01,-1.396943209870935476e+01,-1.059045890335223206e+01,-1.773202932962254152e+01,-2.195462025623385927e+01,-1.664154267818273070e+01,-2.235923616104040335e+01,-1.806526768823403017e+01,-1.536519312354430511e+01,-1.686282821282881628e+01,-1.161448392585298528e+01,-2.624519750613184499e+01,-1.255547007390307179e+01,-8.380608074178423905e+00,-9.174629918676986406e+00,-1.552179383109482735e+01,-1.968993761814115118e+01,-3.028900953419011088e+01,-1.993484335573904076e+01,-1.420490680689318452e+01,-1.349091862237832018e+01,-1.485414296550950297e+01,-1.157589932158061075e+01,-1.091628821965265317e+01,-1.536618943823255279e+01,-2.345927557460487378e+01,-1.361774166477354875e+01,-3.510247630670470897e+01,-2.176724876089970095e+01,-1.640871362517383147e+01,-1.536926604852966172e+01,-1.236689640804468482e+01,-9.690247394294011940e+00,-1.729941464786282168e+01,-1.907200557530098450e+01,-2.001439728874390056e+01,-2.449265786333563710e+01,-1.360310603803911889e+01,-1.183645936522019149e+01,-1.330157833669330714e+01,-1.681467835806907729e+01,-2.845245946007980109e+01,-2.429234546207086254e+01,-1.904020781659399830e+01,-1.412408245069899948e+01,-1.100002995055975141e+01,-2.728098707470486417e+01,-1.073203869960169499e+01,-1.447463283211466845e+01,-1.443137074342375037e+01,-1.645731557300025827e+01,-1.946632855289483288e+01,-1.105739772407503452e+01,-1.116837681721755615e+01,-9.192456635448072788e+00,-2.905343916612208943e+01,-1.082033625027145618e+01,-2.102738965362415868e+01,-1.376614099669560609e+01,-2.067012583433626105e+01,-1.115670187475212849e+01,-1.157556226254068932e+01,-1.510593986001851796e+01,-1.649288079192963252e+01,-1.684413076095730233e+01,-1.172573047131073842e+01,-1.351160827289221444e+01,-1.829110683229320955e+01,-1.339804386540461145e+01,-1.694457995595609390e+01,-8.231498152970541327e+00,-1.677347358732295746e+01,-2.046323692504191882e+01,-9.866393358964076654e+00,-2.687975179446179652e+01,-2.559904664653828377e+01,-1.579994172424562748e+01,-1.075627361158617035e+01,-1.415824775577166683e+01,-1.541648291366249524e+01,-1.182677753365885032e+01,-1.208331106301097968e+01,-1.109142679071395321e+01,-1.862789298700785778e+01,-2.907385036305599968e+01,-2.115594824973840460e+01,-8.477597965437697169e+00,-1.642814849871968619e+01,-1.777523049225834839e+01,-1.974757281668156850e+01,-1.715976495664030566e+01,-1.252530622714713537e+01,-1.824318981098842940e+01,-2.807163924844023128e+01
-2.405203846176224403e+01,-1.753006944099103137e+01,-1.632812788299208506e+01,-1.380062040134770029e+01,-1.843066437595900808e+01,-1.914275801378104447e+01,-1.422124974331085667e+01,-2.129345907596325915e+01,-8.347646885343189993e+00,-1.296295204338461282e+01,-1.499860248885315528e+01,-1.327955643525980634e+01,-1.179802548982570443e+01,-1.332656317232262033e+01,-1.386058374675064897e+01,-1.501808344455384159e+01,-1.666456322067695339e+01,-2.203412678717227990e+01,-1.674689957905323112e+01,-1.269962456290849317e+01,-1.419797482988073334e+01,-1.175137572627275873e+01,-2.294851715391912350e+01,-1.512413897682070640e+01,-1.278165867992587579e+01,-1.836001307941697291e+01,-2.221909815229848562e+01,-1.419968814633007348e+01,-1.293331293849828967e+01,-1.950703229356576784e+01,-1.230690560521090404e+01,-1.784243159785016530e+01,-1.111824438748061539e+01,-3.891296159250110520e+01,-1.952077129387268073e+01,-2.258142618316810868e+01,-8.093409155732993909e+00,-1.706206763756234679e+01,-1.044614517488930971e+01,-2.914224670277208418e+01,-2.031576152665040880e+01,-1.747452360466466104e+01,-1.665411152823477536e+01,-1.548348893466470422e+01,-1.209002005950534198e+01,-1.844615546191428024e+01,-1.370858198409737660e+01,-1.986680841052174884e+01,-1.339477692186378199e+01,-1.311694795255755430e+01,-1.112338143355871267e+01,-1.078698736467479868e+01,-1.557019832618012245e+01,-9.366752222907937409e+00,-9.705543958957584039e+00,-1.183218851097698021e+01,-2.065035330963102922e+01,-1.634648095357006881e+01,-1.159826079807390720e+01,-7.525681804074256576e+00,-1.735067644348072591e+01,-1.038516442545616059e+01,-1.069140193055777388e+01,-2.932007354483751627e+01,-1.069608201916230783e+01,-1.737324061316734358e+01,-2.318585455557755637e+01,-1.336945316449988397e+01,-1.147852972533878457e+01,-2.048641510601005677e+01,-1.661806395789903235e+01,-7.161065091751609657e+00,-3.138707529992899836e+01,-2.070991252342558653e+01,-2.378001928523192277e+01,-2.236023374995237845e+01,-8.736905161939453990e+00,-1.169591452000835119e+01,-1.559903084006503349e+01,-1.692517461074408658e+01,-2.309941179753287344e+01,-1.834302630008546231e+01,-1.509920252113445827e+01,-1.162621204043849055e+01,-2.480750043269813077e+01,-1.076651563301265035e+01,-1.575114739918742579e+01,-1.074923285620943680e+01,-1.526839425211387002e+01,-1.956316392419320849e+01,-2.250360857137241410e+01,-1.202404482512624107e+01,-8.918464597234175173e+00,-1.981249316629809343e+01,-3.191633270258750343e+01,-1.324902945468108939e+01,-1.232346602071025643e+01,-1.590753322296697903e+01,-1.993881797408816681e+01,-2.386168235128241832e+01
-3.547635573441759504e+01,-1.410158344605972935e+01,-7.397265603198254880e+00,-1.335300574505985161e+01,-1.404268041529591571e+01,-1.416659789877717301e+01,-1.853940435235960749e+01,-1.267613669180894931e+01,-1.557368016650796960e+01,-2.308727648356200746e+01,-1.565294613800900336e+01,-1.896053827751715559e+01,-1.960803797107186597e+01,-1.053057516255071668e+01,-1.898963989099111416e+01,-1.530428272754913444e+01,-1.887049931190171748e+01,-2.375393011608490212e+01,-1.550579844926885009e+01,-1.750357323668075082e+01,-1.865689244842371153e+01,-5.440583827319453114e+00,-1.545030104901094603e+01,-1.062652375168333663e+01,-7.941525023548435591e+00,-1.455670986508314790e+01,-1.648165468897343544e+01,-1.393277903037422938e+01,-3.864482801708443560e+01,-1.469884113568089035e+01,-1.314816501550067862e+01,-2.675815525742893186e+01,-1.105756580966218650e+01,-3.030185349547519991e+01,-1.651985295939633502e+01,-1.443600639002521291e+01,-8.205546360705520570e+00,-2.137944337589745558e+01,-1.244621679222809263e+01,-2.426203878293993910e+01,-2.488655762273117134e+01,-1.033463189550339223e+01,-1.393728216501024164e+01,-2.632095438178362556e+01,-9.922408310606270376e+00,-3.113936614356031640e+01,-1.134764841513198164e+01,-1.207993599384085393e+01,-8.945259089606214076e+00,-1.885012488854941282e+01,-9.845324900783037236e+00,-1.566439554317898164e+01,-1.714426486675722572e+01,-1.482634600025315663e+01,-7.697971048514143710e+00,-7.004306798191510808e+00,-1.595761789475575299e+01,-1.137225203339843382e+01,-1.563533777149240578e+01,-1.096934245316396073e+01,-2.244627260142503644e+01,-1.130981478581443334e+01,-1.363196042113023054e+01,-1.241556058411379126e+01,-1.720281692956579533e+01,-2.664921485658165423e+01,-1.610018331044041417e+01,-1.252834443783799756e+01,-1.243018973171623465e+01,-1.167979664515935490e+01,-9.204800104779522485e+00,-1.162341866469980012e+01,-1.396403113592921841e+01,-1.897695505176379882e+01,-3.092170820616737359e+01,-1.983363219751610984e+01,-1.368647022674668179e+01,-1.512871717621129264e+01,-1.510503207014435390e+01,-2.013696418902352647e+01,-1.572860570806522063e+01,-1.506335580372191885e+01,-2.658781690121171692e+01,-1.615316948855252832e+01,-2.215804190501580706e+01,-2.393253145945904237e+01,-1.762455680489834364e+01,-1.242880621233712723e+01,-1.852163547310681579e+01,-2.608038545559291066e+01,-1.616907261300745446e+01,-1.157480317876660614e+01,-1.368317134374467869e+01,-2.305458051684960452e+01,-1.368566397309128213e+01,-1.848938090639266818e+01,-1.524942731149702801e+01,-1.698919214272422096e+01,-1.313819113117201276e+01,-3.089269827175372995e+01
-3.144721347496330921e+01,-1.533427044208531775e+01,-6.936239828965345744e+00,-1.340963707480348432e+01,-1.365358323600548118e+01,-1.280337566167097485e+01,-1.056493681256758776e+01,-9.396453950793503651e+00,-1.239964305186065019e+01,-2.284060141181451797e+01,-1.706590631753191190e+01,-2.721162064730009078e+01,-1.216305014081646618e+01,-1.699568927592799739e+01,-2.051088479157979449e+01,-1.819332378445509590e+01,-2.108467996376155540e+01,-2.005571219031462249e+01,-1.045871182660482468e+01,-1.187945424520539106e+01,-9.489896473070810856e+00,-1.227074431856978975e+01,-8.929855315875677491e+00,-9.736846665642497456e+00,-8.100663730020183806e+00,-2.013022722722259061e+01,-2.418238000430111256e+01,-1.205877598951032681e+01,-1.556781841278539069e+01,-1.144885215476779550e+01,-2.054702629958567428e+01,-2.669759494839378888e+01,-1.452406345438020452e+01,-3.186516644006750809e+01,-1.504807808910123335e+01,-1.606237166772494973e+01,-9.952211169559655346e+00,-2.139905325738688902e+01,-1.429984809876473406e+01,-3.076851167807763687e+01,-2.682952844864981401e+01,-8.113989008935710956e+00,-1.653815574352565321e+01,-1.944596662376153873e+01,-2.245532851709818445e+01,-1.513781352141043612e+01,-1.015521525243503476e+01,-1.554129948565931230e+01,-1.047094756649270408e+01,-2.309289940904967864e+01,-1.387181761394056956e+01,-1.392856864005046802e+01,-1.368281457449757355e+01,-1.641026309364259106e+01,-9.484326202688427188e+00,-7.905973324241361233e+00,-1.163800654968530068e+01,-1.240088212434270432e+01,-1.687589307957728124e+01,-1.556734140227661456e+01,-1.349288581076619664e+01,-2.787574518531462076e+01,-7.178218696348070083e+00,-1.270559211576277825e+01,-2.522473597116004385e+01,-1.491721621821296928e+01,-2.134429521370618943e+01,-1.893962860665536851e+01,-1.466786845190087796e+01,-1.423876849448425475e+01,-1.309374011786854020e+01,-1.277727677661396299e+01,-1.323714520959290653e+01,-1.715233873478232951e+01,-2.174726192321490359e+01,-1.925880850249669507e+01,-1.404521710102255128e+01,-2.154844003310117984e+01,-1.882704874057359845e+01,-2.313911052486025355e+01,-1.284112382839335886e+01,-1.234541127588266995e+01,-2.107479933397188532e+01,-1.513948740676882210e+01,-1.698961181215571514e+01,-1.246446842333248384e+01,-1.963379467747262908e+01,-1.659076318463589672e+01,-1.053329357297878133e+01,-1.823037518652055411e+01,-1.379085988617747205e+01,-1.069510351061551745e+01,-1.751201681264885224e+01,-2.098650098228598893e+01,-1.252142446679512311e+01,-2.458936729302787683e+01,-1.676277440833334964e+01,-1.302920213199247712e+01,-1.110977373779788557e+01,-2.872088553936379185e+01
-2.730165940740605279e+01,-1.393620756011477724e+01,-1.040777118941976909e+01,-2.587874809563941980e+01,-2.268785782989637312e+01,-2.568827747880762047e+01,-1.588638727187256450e+01,-1.372534841751853030e+01,-1.394868591428877380e+01,-1.224730410585890716e+01,-1.299241268798841631e+01,-1.738890417754260653e+01,-8.968819997628528995e+00,-2.283879140015528009e+01,-2.554236771951139673e+01,-1.229740695941418593e+01,-2.112441238064111815e+01,-1.744417645710188580e+01,-9.732526699647337409e+00,-1.204766187748265871e+01,-1.161778039324292244e+01,-1.958701220254660669e+01,-6.892976525345027028e+00,-8.906680709780646410e+00,-1.065480145195336448e+01,-1.095883477859652722e+01,-3.071745197611008393e+01,-1.411588245992122737e+01,-1.583263110649918204e+01,-2.005834632510249804e+01,-1.415709214715099584e+01,-8.309633963559580394e+00,-1.209864739330977912e+01,-1.532145886717927041e+01,-1.598395431169134007e+01,-2.204160878487117614e+01,-1.130683662300088876e+01,-2.440342929436070918e+01,-1.456879372491912861e+01,-3.426569195552001901e+01,-2.468286222159458276e+01,-1.279857139407219790e+01,-1.170957841893213924e+01,-2.254516265392881635e+01,-1.325269041119186397e+01,-1.298949135368419761e+01,-1.373838561653168000e+01,-1.725794424937862814e+01,-1.146871386555692141e+01,-1.971769296197680177e+01,-2.356169097151697400e+01,-1.657456283747732684e+01,-1.557795698282052932e+01,-9.135429673404630080e+00,-2.008182103226032211e+01,-2.185807314720119621e+01,-1.410040140891698712e+01,-1.391011597157695512e+01,-1.199319757693477051e+01,-2.077313259650320276e+01,-1.757306641053861185e+01,-2.755339918320029469e+01,-1.344775465794652192e+01,-1.230679391086659535e+01,-1.705866760296148144e+01,-1.345054771542333683e+01,-3.325991015677855245e+01,-2.151893447080342270e+01,-1.751371698293461776e+01,-1.372780586189938035e+01,-1.664962089812009083e+01,-1.135140056410407894e+01,-1.555658797370969637e+01,-1.064105937894584741e+01,-1.728734081776401155e+01,-2.345419405086746423e+01,-1.331588426907520883e+01,-2.592500074392711440e+01,-1.992530743232868673e+01,-2.464235645234929351e+01,-1.148204166554737959e+01,-1.548789465013176603e+01,-1.262930120790982436e+01,-2.770842472970320358e+01,-2.314076513276247837e+01,-9.316259808677463283e+00,-2.140855149894424514e+01,-1.675442458312344840e+01,-1.111349008287899842e+01,-2.068903101322998594e+01,-1.710684936173265314e+01,-9.800179106250771710e+00,-2.524155197154738062e+01,-1.488609314067852907e+01,-2.106880917143551102e+01,-1.195579218972566338e+01,-1.250626478898252714e+01,-1.915705077631965381e+01,-1.494362565525556263e+01,-2.434743550852338601e+01
-3.114254133107733225e+01,-1.315760645202601253e+01,-8.526088537922277055e+00,-1.736762468250199731e+01,-1.631897825801931390e+01,-8.998584071741333901e+00,-1.687334258834607326e+01,-1.337834001655444460e+01,-1.944572515239230270e+01,-8.796914650783129730e+00,-2.334969828851787099e+01,-1.446636400037577630e+01,-1.506757411288731241e+01,-2.135446536063415834e+01,-1.807430223486297649e+01,-1.465487096109154663e+01,-2.007835206737906475e+01,-1.924739948345133556e+01,-1.522442512062020015e+01,-1.495973003768479082e+01,-2.404560015939584616e+01,-2.016004160642956933e+01,-9.473665232105233258e+00,-1.307318194448568249e+01,-8.529128115653236364e+00,-2.587959269148800701e+01,-1.182943230109897392e+01,-5.967479664036789977e+00,-1.435021326355584037e+01,-1.936518105726308292e+01,-1.416945633842092178e+01,-7.820530961449735585e+00,-5.186377789854461184e+00,-9.357300864038105459e+00,-2.844084517747711871e+01,-2.137481697308386686e+01,-1.107223753809010347e+01,-2.098030285779988446e+01,-1.910958595266457749e+01,-1.452823763329537066e+01,-2.193527224490295779e+01,-2.571780411592970950e+01,-1.110596120363926076e+01,-1.763200532255826047e+01,-9.489756783444907029e+00,-1.642626800099647255e+01,-1.650706161466326449e+01,-1.124621562886408910e+01,-1.504182648838916059e+01,-1.749647872989665132e+01,-1.531696584794589100e+01,-1.234462328373059492e+01,-1.411907062838093552e+01,-1.400040804959141916e+01,-1.009889762265397550e+01,-2.126162856679517787e+01,-2.002664349070443706e+01,-1.019178923908521028e+01,-1.043632621080510425e+01,-2.722688848621949376e+01,-2.138584668905174269e+01,-2.102823147151021743e+01,-1.568539705015703234e+01,-1.141029796268872865e+01,-1.337575818130882332e+01,-9.839648170163261653e+00,-1.547954104311981638e+01,-1.671141571962127159e+01,-1.486279146444041288e+01,-6.461215437293601482e+00,-1.324720099008223961e+01,-1.151330966618189677e+01,-2.114618948538356946e+01,-7.855770966468403671e+00,-1.666909142119383702e+01,-2.114876144048006168e+01,-1.429176026482398321e+01,-2.893387515536863219e+01,-2.256475320688635833e+01,-1.836370493234071688e+01,-1.180416398368628350e+01,-2.156967938320461187e+01,-1.372983121729676625e+01,-1.673346289381339247e+01,-3.273427848704796617e+01,-1.113428047402438104e+01,-2.397177202272964536e+01,-1.726895247715687631e+01,-1.222763580886413237e+01,-1.272236903831918120e+01,-1.597771506719559298e+01,-1.173625369102355265e+01,-1.735602331530626685e+01,-1.425626972881506660e+01,-1.032567503841664802e+01,-8.993521573702441430e+00,-2.211028541610352249e+01,-1.722905723222960361e+01,-1.977721330051226900e+01,-3.179253995401432320e+01
-3.398338269512802867e+01,-1.772877413520091494e+01,-1.026153395718774952e+01,-1.347101039543316325e+01,-2.162955145138625213e+01,-7.251170584021612520e+00,-2.026499691626820265e+01,-1.640895538994395864e+01,-1.911879182774768182e+01,-1.012211991165339775e+01,-1.618161615093323391e+01,-2.057684049226816825e+01,-2.431639378904331039e+01,-2.356944374761319949e+01,-1.907202531147390445e+01,-1.218983040704210197e+01,-2.957119864739635418e+01,-2.042340348122852589e+01,-2.848038290610208989e+01,-1.944292964020918646e+01,-2.084375264373752756e+01,-1.274274781512703392e+01,-1.514741859782837707e+01,-2.882546109780530230e+01,-1.058259605255217650e+01,-1.549216746786860277e+01,-1.705512480098529338e+01,-5.700603596351192515e+00,-1.211071990624668260e+01,-1.875181646231001054e+01,-1.849691600794659507e+01,-1.735132177745578730e+01,-5.669763184682823365e+00,-6.774021621311248964e+00,-1.540904958874217456e+01,-1.657512261630032668e+01,-1.213150322441212481e+01,-2.926543942723046143e+01,-2.716013883733055323e+01,-8.999814349641566125e+00,-1.437058964697746966e+01,-1.787436612071174125e+01,-1.931692131723536932e+01,-1.721314835683684308e+01,-1.554817291228743237e+01,-1.164120993997532771e+01,-1.071698978269956903e+01,-1.440179885991048181e+01,-1.742971465786176211e+01,-1.058826005115318658e+01,-1.678427529823711950e+01,-2.731312012187125760e+01,-1.864712339680980691e+01,-1.895150032652987093e+01,-1.369683495797794137e+01,-2.308990622570611961e+01,-1.505349745679527373e+01,-1.070079901318706916e+01,-1.308560681380160418e+01,-2.245400774418029499e+01,-1.685858880645789881e+01,-1.163448232592029719e+01,-1.567222864314340036e+01,-1.916130834746900291e+01,-1.485889672440553255e+01,-1.463309338271923465e+01,-1.653079493901722685e+01,-1.044377708492949708e+01,-9.965976199738152630e+00,-6.983955838095644353e+00,-2.361183196969486175e+01,-1.735667015961329085e+01,-2.026449545370919125e+01,-7.903777944596800609e+00,-1.890605341474704915e+01,-1.181772938388000505e+01,-1.340293705877141406e+01,-2.231957168417846660e+01,-1.459609789188315077e+01,-1.305830731324584448e+01,-1.369870115285423573e+01,-2.898899337128283804e+01,-2.012396478910360997e+01,-1.678786334504786026e+01,-1.769427762095274659e+01,-1.089887564863803782e+01,-1.213783646423013884e+01,-1.255058327795851092e+01,-2.702839152440649784e+01,-1.065056835565121318e+01,-9.223576612850974854e+00,-1.815432862645318224e+01,-1.186696365416524124e+01,-1.610772794004090613e+01,-1.492821466486767434e+01,-1.668290002026297714e+01,-1.368643297806761083e+01,-1.785092396581023522e+01,-1.863864733494929027e+01,-3.664873367183466257e+01
