-1.947524151816847038e+01,-1.755799571043542784e+01,-2.313022476793707227e+01,-2.683276403151707967e+01,-2.334990362352489157e+01,-2.350959722178118128e+01,-1.922435660204732955e+01,-2.582013477962924242e+01,-1.983033659653741765e+01,-1.989375257922333518e+01,-2.697211941766799015e+01,-2.460066256346917157e+01,-2.099307949674259532e+01,-2.457034727360472459e+01,-1.790816880476827322e+01,-2.421487440206382047e+01,-2.326598604188521691e+01,-3.062354947301962937e+01,-1.957940172826187819e+01,-1.947018668737370817e+01,-2.803570365321363766e+01,-1.934175210751433127e+01,-1.870807114648609470e+01,-2.219337612965122020e+01,-2.707225354271855622e+01,-1.869328516026593690e+01,-2.958202138664042380e+01,-3.042330511613975474e+01,-2.060341198101236060e+01,-1.563425508468458247e+01,-2.659230024289695038e+01,-1.541512918392845322e+01,-2.812994875763403968e+01,-2.064100545644146223e+01,-2.520012845850771654e+01,-2.029598873317326380e+01,-2.364988760084235864e+01,-2.306749134334204143e+01,-2.920619841508090175e+01,-2.085945216569939831e+01,-2.583016445681406736e+01,-1.804406252433663482e+01,-2.146056258378998294e+01,-2.456428550895351393e+01,-2.146248647686181954e+01,-2.386572313212392160e+01,-2.800873467887216250e+01,-2.251254837951278631e+01,-1.767795060557094544e+01,-2.484175657444353646e+01,-1.954233555595067173e+01,-1.840519706129074251e+01,-3.284406498212958070e+01,-3.658750524751201283e+01,-2.683429337384333735e+01,-1.980716969232108227e+01,-2.232517605150881579e+01,-1.463171826286677657e+01,-1.882759012458749837e+01,-1.597227609724131270e+01,-2.313285492170808055e+01,-2.637091029814403598e+01,-3.343640611615934688e+01,-2.779594277641903233e+01,-2.057476623225966250e+01,-1.467468386329665719e+01,-2.697502841825194864e+01,-2.287721713859266259e+01,-4.377237851878457775e+01,-1.874933568764756942e+01,-1.727617397177004932e+01,-1.421038115997005313e+01,-1.469790235616153140e+01,-1.951264418973505599e+01,-2.125266302862919332e+01,-2.040028269791601545e+01,-2.086972390787871134e+01,-1.507271838016662535e+01,-1.536694671106480570e+01,-1.750747847687748049e+01,-1.953825661645401368e+01,-2.576322714746244102e+01,-1.749045517708414366e+01,-2.111479001756745078e+01,-2.171284762405978697e+01,-2.694499228175870797e+01,-2.536865672901366509e+01,-2.094563227927817906e+01,-2.584509987385872165e+01,-2.407878211008497971e+01,-4.267572106232257312e+01,-2.861047788973076678e+01,-2.708385248682482072e+01,-2.083285304546848593e+01,-1.388422152845350865e+01,-2.522802968517437350e+01,-1.945321739768730396e+01,-1.767870534029234619e+01,-2.395692609436352072e+01,-2.728284861341148115e+01,-3.068995253023397041e+01,-3.593817626836633394e+01
-1.619935489408714346e+01,-1.495912519809928298e+01,-1.544206638848987012e+01,-1.415389919323820145e+01,-2.163015492615140545e+01,-2.607489386626242833e+01,-1.330069671059747272e+01,-1.460207015090624161e+01,-1.386076569932748370e+01,-6.469761014697405166e+00,-1.541185354406801622e+01,-1.437614696635777634e+01,-1.506761290649017937e+01,-1.449431307347380127e+01,-1.433226164593276231e+01,-9.482963005530507417e+00,-1.178708911613912846e+01,-2.666449513360677059e+01,-3.182938695989543376e+01,-3.603797394757140182e+01,-1.487753973568838362e+01,-3.363472965957383565e+01,-2.500206687296701702e+01,-1.110095637403979474e+01,-1.421366278215864476e+01,-2.425603515169591518e+01,-2.142860469975758519e+01,-1.798046791504673081e+01,-1.388481515313865700e+01,-1.531585234349329916e+01,-1.653566229926845921e+01,-1.548995088758579897e+01,-1.408899334881133214e+01,-1.193056159228499169e+01,-1.820762030461996517e+01,-2.805930961439359805e+01,-2.053462004510702599e+01,-1.988164106019521071e+01,-2.274526790945269639e+01,-1.392463571867324035e+01,-7.869450858628146861e+00,-1.377777268011278089e+01,-1.454277499729381695e+01,-1.378584365268029188e+01,-1.830332659979551835e+01,-1.426522847923228454e+01,-1.141285014095445405e+01,-1.826494842629515603e+01,-2.149544158256736637e+01,-2.472345498540770592e+01,-1.353054199148971470e+01,-1.224230032210579289e+01,-1.545969457511390210e+01,-1.516876052672681752e+01,-1.408614813051683790e+01,-1.698241598243374284e+01,-2.324922160827181727e+01,-1.802405006263172993e+01,-2.061376492462517618e+01,-1.969683550304970154e+01,-1.603637868259281163e+01,-2.125175102504551106e+01,-1.907811300008228983e+01,-1.888756510383004539e+01,-1.091595589261835997e+01,-1.296385089822817349e+01,-1.711899755920575572e+01,-1.533167231014360432e+01,-1.381344030324800087e+01,-1.478956371050689889e+01,-1.692019796627542405e+01,-1.281597513357304940e+01,-1.288271972698987256e+01,-1.564427815934709365e+01,-1.333793207628828270e+01,-1.746773927391594583e+01,-1.426612809471065724e+01,-2.935006568416445560e+01,-2.057835911189101097e+01,-1.836845734902827942e+01,-2.456493030633176033e+01,-1.976280602513981677e+01,-1.809693168546787945e+01,-2.363084702458759523e+01,-1.434833162833704989e+01,-1.811273230608678020e+01,-1.404464176250840701e+01,-1.727830494737986200e+01,-1.462200508344935557e+01,-1.812461119848281044e+01,-2.868875560513684420e+01,-1.710101343169800359e+01,-4.543706121025422107e+01,-1.624825511176387849e+01,-2.669954463780619491e+01,-1.620940870214448637e+01,-1.198346242852415955e+01,-1.296400555108258601e+01,-1.389066169764290315e+01,-2.060048778021257831e+01,-3.071697696473002281e+01,-3.231917911496270079e+01
-2.289956993519488293e+01,-7.735828741840275136e+00,-6.156534374164268186e+00,-1.539805496821604081e+01,-1.205106308431195217e+01,-1.425264730031438454e+01,-9.323267990635782709e+00,-1.245477768665550755e+01,-2.567143377682932126e+01,-1.051156986223643486e+01,-1.285184614728335362e+01,-1.592642344273982324e+01,-1.254634254758157041e+01,-9.591828072717456521e+00,-2.896751581124010499e+01,-9.229732232683513615e+00,-4.085246857677494958e+00,-1.057628113820607041e+01,-1.314622054219984726e+01,-1.473823858807439002e+01,-1.118890332765677087e+01,-1.439978920206184121e+01,-1.719963505100394485e+01,-1.225386422522081631e+01,-1.037109239860227028e+01,-1.062928754738499748e+01,-9.342289569621542000e+00,-1.349869668130797606e+01,-1.259062895095494028e+01,-1.840427046831872460e+01,-2.192707705255475759e+01,-1.447086833056666677e+01,-1.109910264773112765e+01,-1.359679794851224877e+01,-1.948004175394138926e+01,-1.078836409810049446e+01,-2.607265493525657973e+01,-7.365206212206466319e+00,-9.978589554647756543e+00,-5.708957720411948600e+00,-1.550595147291937081e+01,-1.429236796190300041e+01,-1.932269814706241462e+01,-1.362913861474449817e+01,-1.314389968320002211e+01,-6.903051458494883441e+00,-1.870715641142337660e+01,-1.780458983120808369e+01,-1.805576316161599948e+01,-1.079676609138712706e+01,-8.573378041754908807e+00,-1.233657551389637419e+01,-7.943959978804433497e+00,-1.297713678354123878e+01,-1.487462025042720981e+01,-1.716495715402283295e+01,-1.443889568741380813e+01,-1.145803949768045449e+01,-1.112036549311817879e+01,-1.068858386264597371e+01,-6.502795538083741000e+00,-1.200285146876628239e+01,-1.329982611415722005e+01,-9.138777960274733658e+00,-8.569590429198431281e+00,-7.907458806326320477e+00,-2.106767458360967282e+01,-5.210247690728405878e+00,-1.579118097827453227e+01,-1.424552766816120197e+01,-8.474998866692329713e+00,-5.567603826020452118e+00,-1.841763476926375986e+01,-9.776324529361700044e+00,-3.168685873778349205e+00,-1.481101455305005388e+01,-1.148784589513313037e+01,-1.439520508458502945e+01,-6.866286741367300550e+00,-6.284749036180464543e+00,-8.663862524605217885e+00,-1.033495760743021918e+01,-8.606471055370182199e+00,-1.062083987158666964e+01,-1.757973816927135857e+01,-1.214563680622657849e+01,-2.158408011734600151e+01,-1.473537168889033033e+01,-1.085687931868958067e+01,-1.121939532704367970e+01,-1.096646646274637860e+01,-1.964830341692370297e+01,-1.410196399408346579e+01,-1.531809778040212677e+01,-1.408604064191990446e+01,-1.312673434205513345e+01,-1.676775835038247564e+01,-3.312781353820206220e+01,-1.169032347131355287e+01,-9.679361054212517246e+00,-1.641350993570047123e+01,-1.968555741966240902e+01
-1.886367735814281943e+01,-1.534786517947432749e+01,-8.232104640550893748e+00,-3.085695486797421339e+00,-4.637390739561818798e+00,-1.192672534613599566e+01,-1.713460246689120225e+01,-4.368617055238726898e+00,-1.325909845365013240e+01,-1.493483453421865015e+01,-1.812718455765610770e+01,-1.560812824904201079e+01,-1.456415921284195392e+01,-1.016490539364508550e+01,-9.870366816258837162e+00,-4.573332352338964313e+01,-3.333361248924076925e+00,-3.533015994055577380e+01,-5.928862793375687446e+00,-2.679524224616793848e+00,-1.822001691868332607e+00,-5.435750045645270312e+00,-1.619485969094374411e+01,-1.780319761667045597e+01,-1.786161113681618673e+01,-1.095071750886568296e+01,-2.295849977863749558e+00,-6.608016436868034305e+00,-8.717709544448000614e+00,-7.758930447004398268e+00,-5.378523523916578952e+00,-1.170786830420318125e+01,-5.993852859485478746e+00,-1.732295459922872283e+01,-1.601211467488487017e+01,-1.325219610017806104e+01,-5.677989721275485735e+00,-9.480625213701621590e+00,-4.365635343316547790e+00,-2.933063025532196111e+00,-7.504033297575118944e+00,-1.080759495972951889e+01,-1.059286908648583747e+01,-1.031461026805283865e+01,-1.171770847998972442e+01,-2.759439223356970228e+00,-7.355870986741646078e+00,-1.103697139425485574e+01,-1.553490521999566987e+01,-1.216728521121050832e+01,-1.783797482612378360e+01,-5.970325858894469206e+00,-5.831491342598491556e+00,-1.842105528013791016e+01,-1.148058705644324462e+01,-3.443417740855825748e+00,-2.118553067845666771e+00,-7.253889932348720038e+00,-1.172208626368726669e+01,-5.810605826883747937e+00,-4.423406432500586405e+00,-3.967322362372702305e+00,-3.028953325564851529e+00,-4.714055145378711842e+00,-9.849963923051804571e+00,-1.085619881215527727e+01,-8.873239311586496925e+00,-2.153566810822594046e+00,-3.404402809298911592e+00,-7.702994216830619578e+00,-9.654087661936898712e+00,-6.441149150832132797e+00,-2.011972866142491512e+01,-2.526614920096768024e+00,-2.927475275540946598e+01,-3.328463214746777421e+00,-7.492712503712915861e+00,-7.923046877279339206e+00,-2.591502818002393571e+00,-1.024216985328913410e+01,-3.917825083691565347e+00,-2.135609129609242984e+00,-1.608722173381852372e+01,-2.068493202813202458e+01,-7.882742649325108708e+00,-8.321836516655753968e+00,-5.879966548128075843e+00,-9.237889276252211346e+00,-1.382883192587745214e+01,-6.259876637971483859e+00,-5.687003271267052185e+00,-1.437003291479169498e+01,-1.410698205788773585e+01,-1.495378613105787124e+01,-5.330339951640940654e+00,-1.747846387601416041e+01,-1.397301534753522745e+01,-3.488196546321936609e+01,-1.557286601937128800e+01,-9.510136143319968483e+00,-7.104413109067668763e+00,-2.185580071945484093e+01
-1.778221273652535217e+01,-1.186419319915321502e+01,-1.593315779400465715e+01,-4.411295481625724157e+00,-6.916445488546262510e+00,-7.517271166039515506e+00,-9.053335754951213232e+00,-9.535896780270794793e+00,-5.511289654120511416e-01,-3.932760590182527327e+00,-8.805582555954469370e+00,-6.188568667384769739e+00,-7.325990005342578826e+00,-1.557108935291781115e+01,-7.634365910197937310e+00,-5.842131312019679612e+00,-4.453313049554691538e+00,-1.190255012287096648e+01,-9.296768501778275962e+00,-2.406673570209251878e+00,-4.858185232821118582e+00,-1.712693089096121923e+01,-5.954286658913763297e+00,-1.375155380707160369e+01,-2.361740092749312936e+01,-7.849260787931675587e+00,-1.132430011967957739e+01,-7.263284797344164545e+00,-8.379493483122695707e+00,-2.559199576230221318e+00,-3.974669838082268924e+00,-1.027566116528744899e+01,-6.893825084301631101e+00,-9.069932446457384501e+00,-1.798398331979143450e+01,-1.461536578203767966e+01,-8.942426385945667633e+00,-2.305870613405515357e+00,-2.103004438877094984e+01,-4.818971913569662924e+00,-2.251111922882784455e+01,-2.318912710795215659e+01,-1.725981824643370999e+01,-1.694577276562324286e+01,-6.398906491536095587e+00,-4.152854146201137908e+00,-8.657179728201938929e+00,-1.003661893204592559e+01,-1.130710741929093999e+01,-2.130735904177536355e+01,-5.797805151680563540e+00,-9.984583151924777411e+00,-4.031390357329750707e+00,-1.224627103478605150e+01,-1.156028906365489162e+00,-1.026842703554051717e+01,-5.547861657513126765e+00,-1.268772089383665147e+01,-1.006914116847199558e+01,-6.029313249785987594e+00,1.181557024047173027e-01,-2.369604421893432455e+00,-5.688624731571636062e+00,-1.517910295711394575e+00,-1.324729484529808232e+01,-5.955075771527157613e+00,-7.909578227462061406e+00,-9.476745610445719947e+00,-1.171634265328207469e+01,-5.671093350808041222e+00,-3.350726388890870044e+00,-9.959020964863938730e+00,-4.337875589057197168e+00,-1.523872801039233282e+00,-1.427453240577399995e+01,-9.617168807205377590e+00,-1.512786502021343615e+01,-2.896689692266845473e+00,-6.928877342603511069e-01,-1.130005816136300112e+01,-1.154967087205729115e+01,-6.204167512280539754e+00,-1.894413173388629801e+01,-1.580841635666604894e+01,-5.218023562751778144e+00,-2.634860339353011227e+00,-1.265837392062184641e+01,-3.039058965423753200e+00,-2.303336122555767140e+00,-3.859663055652000629e+00,-4.680952794505738979e+00,-1.177114954262506608e+01,-1.951191521698947895e+01,-7.089783901202859617e+00,-6.521276335131599433e-01,-6.831734654360892556e+00,-1.035884488330267850e+01,-7.460832667731254197e+00,-6.540831477811027916e+00,-4.640231854200495221e+00,-1.166676342836661817e+01,-1.560389452594854731e+01
-1.899979128050715360e+01,-3.309549454962802173e+00,-5.889680536303869118e+00,-7.605756417339457620e+00,-1.746179114480761285e+01,-1.189590657450233913e+01,-6.074532779083922307e+00,-1.885882518127704088e+01,-5.392331093684379795e+00,-1.245567709665081324e+01,-7.073976470955109619e+00,-7.660942902430515566e+00,-3.783379560213696813e+00,-3.482771662616015451e+00,-8.186098567919948721e+00,-8.339690288719499023e+00,-1.902541047216213954e+01,-1.107990634777626759e+01,-1.497398033371368697e+01,-1.494774190328585917e+01,-1.679324841054551243e+01,-1.358654962808928168e+00,-5.676186023930154256e+00,-7.825646442146560133e+00,-1.916922239407750306e+00,-6.954010799562793999e+00,-6.698849698275671116e+00,-1.767114725939348929e+01,-7.430755038163181503e+00,-1.025329304048464785e+01,-1.846396754374890037e+01,-5.078256753923970912e+00,-6.960595835990918800e+00,-8.083654300923203806e+00,-2.083378147252116364e+01,-6.836010673679457028e+00,-6.151340377892699607e+00,-1.953959423296447451e+00,-7.324682370211103688e+00,-7.050688366026043319e+00,-1.585133892271435485e+01,-8.930401338117199828e+00,-6.937499663627323621e+00,-5.304240277378270640e+00,-1.582716072083559311e+01,-2.892151061958061486e+00,-1.935831989109088624e+01,-4.910977275764686567e+00,-5.658051354820417878e+00,-1.919811883971339395e+00,-8.511068651320512046e+00,-1.744384962251830595e+00,-6.069293944475831815e+00,-7.760570768746739567e+00,-5.983606677014179809e+00,-2.139622430295235606e-02,-1.729860645343302972e+00,-5.602446003613694714e+00,-4.843827285928842485e+00,-7.382177381704516428e+00,-6.100806675226770892e+00,-9.459872812816700005e+00,-3.983992645285094447e+00,-1.194166256091978440e+01,-6.728996035971497314e+00,-4.932844278990695663e+00,-1.111836579515946255e+01,-1.084753824843354586e+01,-7.215611782903450511e+00,-1.889387464534418370e+01,-3.233447153866023882e+00,-6.205009014395449718e+00,-3.082739284737674890e+00,-1.912107177050876849e+00,-1.016802320262481985e+01,-1.243599207118439764e+01,-3.076832409215030140e+01,-6.841626451788238583e+00,-1.350533929432043756e+01,-3.740199126084417180e+00,-8.900446989106713502e+00,-1.193865437857390077e+01,-1.028280707844613318e+01,-8.558409709594926085e+00,-1.532692383404956793e+01,-7.524704255503622541e+00,-7.111267794379898532e+00,-8.316127229964838108e+00,-1.238810409460582029e+01,-6.975737756874177187e+00,-1.988331276485642718e+01,-1.323645062229056713e+01,-8.481925409393916482e+00,-5.064753807948295439e+00,-6.966427337392904207e+00,-1.281063336766004213e+01,-1.080950924653551404e+01,-6.421306271042563019e+00,-6.831451540213039131e+00,-1.693563364075771815e+01,-1.425864725336126071e+01,-1.594252195858052090e+01
-3.119978249324953268e+01,-3.030807138925905697e+00,4.186782990951656291e-01,-2.846761642089860711e+00,-3.309318334727039179e+00,-3.628115525096590410e+00,-6.093493702704861903e+00,-1.644273307687955210e+00,-8.883810071649616447e+00,-8.312724218499528916e+00,-9.559623891142017271e+00,-3.158636917583249470e+01,-1.066899367803989485e+01,-4.995279848016741298e+00,-1.464206489635199659e+01,-1.478636093758798786e+01,-8.827851995946842223e+00,-1.461403463609173414e+01,-7.681049250327699696e+00,-5.119317094901070675e+00,-6.733883332297200042e+00,3.522531210069790308e-01,4.215772555321497528e-01,-3.557128359822495867e+00,-9.210778471018768343e+00,-2.738326686372282825e+00,-1.428707104117410864e+01,-4.800016434419447364e+00,-1.792276688006713670e+01,-4.614008354020457503e+00,-6.473500542613809472e+00,-1.317849109018100862e+01,-8.229556932259216140e+00,-8.201636689231973421e+00,-1.416467773523080886e+01,-4.794522755498863198e+00,-7.067168405261396558e+00,-2.287496433080534075e+00,-6.498694628714364541e+00,-1.118118182488443324e+01,-2.073007770487081558e+01,-8.542145395384185491e+00,-3.038385155414808469e+00,-1.219183709400206261e+01,-8.225588424373013297e+00,-6.063139417815098575e+00,-1.486856219176461025e+01,-3.781601236406019417e+00,-5.707085648184893500e+00,-4.455747832265037900e+00,-3.072925220746103747e+01,-7.427667402372720495e+00,-9.456266300270144143e+00,-1.549315807566984660e+01,-1.528832232613908459e+01,-1.913227350709976626e+00,-9.406326706391574533e-01,-5.280907291656095737e+00,-3.205582957083969564e+00,-1.626310820884577524e+01,-6.512301116610768048e+00,-5.366098111551767857e+00,-9.228988819661337217e+00,-1.440960946417424449e+00,7.890784555981524007e-02,-2.415345289252804761e+01,-1.304217586766067427e+01,-1.037151354949437376e+01,-7.056641892732447907e+00,-4.311142573392672261e+00,-8.316010475117552758e+00,-3.075077955923818607e+00,-6.492766973765182748e+00,-6.857381740388790448e+00,-1.281849808670971669e+01,-2.383343586468737030e+01,-2.735936848082889838e+01,-1.386155932206511743e+01,-1.258596933147731178e+01,-9.134560071122397318e+00,-2.286879470003766457e+01,-1.244574846232374554e+01,-1.051720633217654566e+01,-7.228726421918997502e+00,-1.776029479950605250e+01,-7.031212280044910834e+00,-9.499035990388534856e+00,-1.072875175422987759e+01,-8.138689721307423852e+00,-5.911580893369356993e+00,-8.831269463877616133e+00,-1.184395648531943124e+01,-8.495831146800428613e+00,-4.581821026231525984e+00,-8.473286795463693011e+00,-1.430508703019977190e+01,-5.188756978290633093e+00,-1.322283307900043425e+01,-1.597168898328266096e+01,-3.936779755242704404e+00,-3.210618452168170656e+00,-2.326421545530612178e+01
-1.918436627920533155e+01,-8.694695738732448831e+00,-2.762513130889889812e+00,-2.120067111809655458e+01,-2.595177143974403222e+01,-1.329343277516118960e+01,-1.677208391502321927e+00,-5.319394026110755291e+00,-4.142102987537676917e+00,-1.252829579103962487e+01,-8.946260993254504967e+00,-1.613734016098284840e+01,-2.282138154169869537e+00,-7.856404540378859380e+00,-1.502068353066951900e+01,-7.706209085754977650e+00,-5.691713793734831661e+00,-1.017054524543492278e+01,-3.351529223419121628e+00,-4.737911949859842098e-01,-2.986173928757115625e+00,-8.071261837680719253e+00,-3.236227357551895167e-01,-4.991707309815093474e+00,-2.923532598548690409e+00,2.061578704565158460e-01,-8.831501103457631174e+00,-6.041498102936502690e+00,-6.354063875539917916e+00,-8.899912675323234268e+00,-6.561446906434067472e+00,-8.105437744884463669e+00,-8.865448088244802349e+00,-9.859587220607499702e+00,-2.698838635935871366e+01,-1.012133628033909538e+01,-1.794063966123607656e+01,-7.017118888190187143e+00,-1.334393343335980120e+01,-1.124801290896061090e+01,-1.885867691100825283e+01,-1.190334488000889657e+01,-2.301080240874557425e+00,-8.366881370661721107e+00,-7.244405289221688804e+00,-9.201225321898306220e+00,-3.833633353038746527e+00,-5.138031357218205919e+00,-1.708910178813723491e+01,-5.809192399569196752e+00,-1.095269171036816758e+01,-9.986860762902685096e+00,-6.822614402737924522e+00,-3.560373493101218756e+00,-2.705417303807353235e+00,-6.819094947111373983e+00,-4.399450023239231733e+00,-4.114435206884264673e+00,-1.009459697836150305e+01,-8.164148559088493684e+00,-1.425067476184307225e+01,-1.260651421042556919e+01,-9.846180409702551373e+00,-3.916083093805484694e+00,-2.422709754215195854e+00,-1.881687259233584086e+01,-7.680338273156008810e+00,-1.474085577318664697e+01,-2.039934650525951554e+01,-9.496609050208352443e+00,-7.022267832848103630e+00,-1.079269491304034645e+01,-1.409051419400545946e+01,-8.255426972167915878e+00,-4.451763114717399716e+00,-8.470940785625098002e+00,-9.675995741815899720e+00,-6.973480750883105372e+00,-8.960270333553934208e+00,-1.946394549954698761e+01,-1.460958069555251626e+01,-1.140380193111847618e+01,-5.255799871222905928e+00,-4.291044685404284742e+00,-9.972667318671682324e+00,-1.086779025117117392e+01,-9.117025280237855966e+00,-3.455524498850212289e+00,-1.671829596394961825e+01,-7.401225577217038776e+00,-1.865473158329265413e+00,-1.454610999234723145e+01,-7.299072658182689466e+00,-2.578155481495334467e+00,-1.299326027982118426e+01,-8.603900560668092723e+00,-9.379427322471583395e+00,-1.408740669751137808e+01,-5.389875920878407278e+00,-1.365657142686997005e+01,-5.150725413618023829e+00,-1.372858732408879234e+01
-2.172864696759703662e+01,-4.383749034589843774e+00,-3.328705314868151355e+00,-9.079386737199602209e+00,-1.265555910253051586e+01,-6.678703044674627165e+00,-7.940276994679019928e+00,-6.262294917319012555e+00,-1.209298611211716334e+01,-1.540473799609182404e+00,-5.610274157818508023e+00,-4.152698469220032607e+00,-5.277389282888512945e+00,-1.176507263049986207e+01,-1.798588282482178613e+01,-6.360073998293739095e+00,-1.145099434004430883e+01,-9.845700890127451643e+00,-6.667854143781154264e+00,-4.422369613702972657e+00,-1.432298612766540558e+01,-1.350259909879527775e+01,-1.752227437438217184e+00,-2.650391607010107453e+00,-3.341775576193787956e+00,-5.281911490034946866e+00,-5.643737376013295837e+00,-1.130176664663846253e+00,-6.016337580841072175e+00,-1.356195401006400836e+01,-9.834108637657992702e+00,-1.511396243043672039e+00,2.299198539413733311e+00,3.766776851485196254e-01,-6.436361784335106861e+00,-1.315268841779824882e+01,-7.564068465896385263e+00,-5.622083584227422826e+00,-1.126282755296485583e+01,-8.535497331462348569e+00,-1.396861413282356246e+01,-1.066327008471978921e+01,-1.103618753486556692e+01,-4.630421245757972315e+00,-6.791740235375466561e+00,-6.385305260068957267e+00,-1.262268970496068476e+01,-1.393322030402802447e+01,-3.709533025168105791e+00,-5.035498859696207141e+00,-8.778193081680429444e+00,-6.315628823886033416e+00,-4.386967592103104607e+00,-5.497571915775600004e+00,-4.308730123127836542e+00,-2.428169443880062062e+00,-8.195970532731697844e+00,-9.469987304433708175e+00,-5.504996691760676519e+00,-4.144683185366647926e+00,-1.166237488851018966e+01,-1.214473627468378325e+01,-1.129564715745948433e+01,-1.402430590106289543e+01,-3.265054975043068630e+00,-5.261198683006018229e+00,-1.112570268401100648e+01,-6.753697007486424653e+00,-9.291590497257557146e+00,-1.591161331523249345e+01,-2.770568274178370594e+00,-8.991433850221715929e+00,-3.447246121056243062e+00,-1.174317523501060556e+01,-1.779727168526115344e+00,-1.169024115953570409e+01,-1.678728784513938521e+01,-1.165239345013506345e+01,-1.183152740602531772e+01,-1.680628103821530672e+01,-1.241461741438305211e+01,-1.043328096963290719e+01,-6.967093252711970663e+00,-1.408639702280107109e+01,-5.396260908290944514e+00,-1.530917329687929396e+01,-1.744048082291573820e+01,-3.380386831277326642e+00,-1.353116027994868809e+01,-3.683974035097483224e+00,-6.684294711832327707e+00,-1.116704501891480206e+01,-1.343819964399996891e+01,-5.589993011217635477e+00,-8.430438486244213436e+00,-9.150912295337162661e+00,-4.996525231493833985e+00,-1.032415230252736293e+00,-9.485464916140566416e+00,-9.104847983790410382e+00,-1.637294532787699453e+01,-2.771071338235170955e+01
-3.223406434239903717e+01,-2.535792759296078280e+00,-2.914848368601105300e+00,-1.030419266411101553e+01,-4.984899968597092723e+00,8.854040074623456547e-02,-1.557610609086514941e+01,-1.013125854016923277e+01,-1.511217748673390204e+01,-3.880681669182560078e+00,-6.435130785636966166e+00,-1.323160614811306601e+01,-2.271574135014253315e+01,-1.069805636674123583e+01,-7.645666915630817684e+00,-7.817998144744276345e+00,-1.034571594751153079e+01,-1.036301217369142691e+01,-2.225326678711640582e+01,-1.093110896199713089e+01,-1.404034132705330506e+01,-7.652998469526167469e+00,-6.229750907520360315e+00,-1.187808573019189495e+01,-4.407421630937600199e+00,-5.286528536833349889e+00,-5.689780403015449295e+00,4.601978498099362769e-01,1.735489554826024516e+00,-2.260474702025944538e+01,-1.401938117839299558e+01,-1.486071289315658817e+01,-2.727651281599436039e+00,-6.406900550752832046e+00,-7.824694222607896377e-01,-7.880605720929043656e+00,-1.182339937938084873e+01,-6.827211803462973627e+00,-1.845368952898581938e+01,-1.037387965729498518e+01,-4.576712651946842847e+00,-1.253989887394867964e+01,-1.563337101461283751e+01,-8.109946673160097319e+00,-8.319906198756445548e+00,-2.036366589418516782e+00,-1.108125121299198668e+01,-6.347006327900355238e+00,-4.688990457566104553e+00,-1.712065892250031851e+01,-4.227542529070670518e+00,-1.258942919699021701e+01,-8.902131452454330685e+00,-9.597223570221020239e+00,-1.050027904852005989e+01,-4.440461773673021639e+00,-1.785725301319154923e+01,-7.883031395752229109e+00,-2.811636801149293152e+00,-5.163623034286938918e+00,-8.762886017940770600e+00,-1.353252958172302556e+01,-1.007999132574117063e+01,-3.488303768527677207e+00,-7.879720435813604595e+00,-2.025189400674761586e+01,-2.427219870778239308e+00,-3.107639907148676883e+00,-9.778973369967578932e+00,-3.523589733401299107e+00,2.261127985214201885e+00,-1.697583015192998701e+00,-9.191928904068371153e+00,-7.339258203577748496e+00,-2.505086618326661352e+00,-1.905475956138489080e+00,-1.005417189817014112e+01,-4.106915306949273869e+00,-1.104558618043166973e+01,-1.831120473998927167e+01,-1.853685347736359290e+01,-3.226666447111343317e+00,-1.139971774103394253e+01,-1.312129531392110948e+01,-9.926164024292337018e+00,-8.022747153824479227e+00,-2.294038939980831060e+01,-2.001325387437873804e+00,-5.636102580271002083e+00,-5.992209547220848087e+00,-8.152317526812339565e+00,-2.717331203952301877e+00,-5.535298606147362577e+00,-7.947823018947596019e+00,-4.845167135982664242e+00,-4.269848340467866876e+00,-3.033887687481731543e+00,-6.113806670045047298e+00,-6.619596714762845835e+00,-6.421200012639419086e+00,-1.204846382846164943e+01,-3.091279241192273730e+01
