-4.156740943401327115e+01,-3.035215617129404464e+01,-3.227636647881215026e+01,-3.150659017057874323e+01,-3.304910456297718468e+01,-2.901417242498029481e+01,-3.105723008106208383e+01,-2.977346044236601585e+01,-2.400348061002727462e+01,-2.181792700451110179e+01,-2.291025388766549398e+01,-2.492441824968773645e+01,-3.923862174059331664e+01,-3.117132855497902000e+01,-2.231279280130405596e+01,-2.543132762412632886e+01,-2.568557431928420698e+01,-2.163414309366793375e+01,-2.103293710363628577e+01,-2.854533539004137666e+01,-2.584230236125400637e+01,-3.201919956358464958e+01,-1.965176234956021517e+01,-2.177346254964464123e+01,-2.343727191057099191e+01,-3.376179577028449330e+01,-2.906891174283810741e+01,-3.207960475670511613e+01,-2.676402686631397998e+01,-3.576522033912493015e+01,-2.542207180458907700e+01,-2.691509012763354391e+01,-2.713639993183806354e+01,-2.468352374677778727e+01,-2.104289949562350515e+01,-1.999560855902447898e+01,-1.881217006312849094e+01,-3.198725152144321271e+01,-2.801894131622477602e+01,-2.239041503007777578e+01,-2.023735164645147577e+01,-2.990748313088754884e+01,-2.708308960497043216e+01,-2.262822552606766990e+01,-2.250380915496624823e+01,-3.017830845404829176e+01,-3.242039829370584414e+01,-2.423173974045280232e+01,-3.055303750527803786e+01,-2.970383635636907016e+01,-2.620270798688409286e+01,-3.265719506944354578e+01,-2.834004669569923607e+01,-2.316043093616297455e+01,-2.293461052577057302e+01,-3.587384833309866394e+01,-3.391551756382197880e+01,-3.106454716319710485e+01,-2.608605573704043934e+01,-2.468828952994460479e+01,-2.908388827929147169e+01,-2.259633888064798413e+01,-2.835258959231154208e+01,-2.593386922115711712e+01,-2.181695517451082722e+01,-1.868041471936053810e+01,-2.466920205493700635e+01,-2.088602969001071230e+01,-2.465324327109240343e+01,-2.702515247655254527e+01,-3.667586499542938583e+01,-2.291909524123573405e+01,-1.937826707192930797e+01,-1.601955646094538466e+01,-2.562240608689496213e+01,-2.148211162371412541e+01,-1.890270549818796653e+01,-2.756356194776075341e+01,-2.101018256073750479e+01,-2.554241930854409759e+01,-2.546755692866982201e+01,-2.428514398048865175e+01,-2.825418479588559251e+01
-2.551623705559569188e+01,-3.202240665412104192e+01,-2.519284167036676791e+01,-2.317358228214714799e+01,-3.287824292402899573e+01,-2.057666926577039845e+01,-2.736275515390056867e+01,-2.428192960467017514e+01,-1.672154779798850655e+01,-1.680585217064267312e+01,-2.521071812060637285e+01,-2.141519848285938110e+01,-2.068596498283113050e+01,-3.622880956018266829e+01,-1.749337386447006892e+01,-1.466771975047436172e+01,-3.186076438289822121e+01,-2.149870183166463633e+01,-1.866490559882831590e+01,-2.353540388857245702e+01,-2.332325102328863409e+01,-2.841015695272851715e+01,-1.874837498868556551e+01,-2.054423270937029500e+01,-2.681065626964948123e+01,-1.774550996112484214e+01,-1.825090794161089391e+01,-2.813860869500459572e+01,-2.339262542620897989e+01,-2.031395236145746352e+01,-3.523270566466371889e+01,-1.650937591548417060e+01,-1.685876880018438584e+01,-2.058126897399075261e+01,-1.435940855746881084e+01,-2.179828117919405628e+01,-1.397283567314184971e+01,-2.113020383342345099e+01,-2.457203383157162335e+01,-1.895440529046394573e+01,-1.906488683368378290e+01,-2.828885583123529912e+01,-2.007891118028745225e+01,-1.731995581949113827e+01,-1.547032865362584886e+01,-2.611038721648530014e+01,-1.773879765060202374e+01,-1.441928902938596480e+01,-2.310705468770763460e+01,-2.212392120755534108e+01,-1.969487740588268210e+01,-2.813252600161105121e+01,-2.302436681524557827e+01,-2.313239670906029488e+01,-1.700728720623535040e+01,-3.197094496942099084e+01,-2.411727682919214288e+01,-2.511537269391261518e+01,-2.178695862079127465e+01,-1.613585730704654608e+01,-1.506874942270323103e+01,-1.850016797060872165e+01,-1.412799004649645873e+01,-1.927845003300338078e+01,-1.816781441191200130e+01,-1.276684334370375140e+01,-2.168048030376203528e+01,-1.442558587773358880e+01,-2.211993561872350966e+01,-1.736803004966436959e+01,-2.550033816234481776e+01,-2.274286767347634353e+01,-1.342279204788619573e+01,-1.232520965996789997e+01,-1.117413849269817128e+01,-2.025857634313605971e+01,-1.632067662900387006e+01,-1.851554617288366700e+01,-1.704932612258630087e+01,-1.363279046811167028e+01,-2.377315256324636294e+01,-2.774508079383033277e+01,-2.558091802572494800e+01
-2.150160619983480714e+01,-3.642363976495874311e+01,-2.705145119815156818e+01,-2.238015796377759870e+01,-3.115707954224219733e+01,-1.971426801258198580e+01,-1.732855790315293731e+01,-2.336683974213526582e+01,-1.246433349470648722e+01,-1.361328307505372592e+01,-3.341743962706672022e+01,-1.875095063426055475e+01,-2.220994949506928151e+01,-2.111568640014195353e+01,-1.544836943699081822e+01,-1.357264197508228420e+01,-2.667257836080775490e+01,-3.184601441338829275e+01,-1.474008108228446368e+01,-2.833710487448473714e+01,-1.998439719159086181e+01,-2.981204555449980731e+01,-2.230646699225122731e+01,-3.512938515486838753e+01,-1.944936036319288419e+01,-1.298687721446079379e+01,-1.402253792425041290e+01,-1.601730455987265245e+01,-1.856868304577100659e+01,-1.151729374032099074e+01,-2.553720662074261938e+01,-1.694320331981214878e+01,-1.093206826202032644e+01,-2.933389036170518693e+01,-1.492529143904629585e+01,-2.635267250176917031e+01,-1.312411884111794791e+01,-1.898026843595676283e+01,-1.765968464929228432e+01,-2.317097539141185436e+01,-1.234657974131470937e+01,-1.897403320331342158e+01,-1.753927786860039362e+01,-2.152763206242407534e+01,-2.222000365246078246e+01,-2.591161044178846140e+01,-1.528347966014582404e+01,-1.822332831128002795e+01,-1.920500739516622346e+01,-1.442695988669465379e+01,-2.023549863956003492e+01,-2.577597772817838617e+01,-1.801153655983912216e+01,-2.378469953735287490e+01,-1.352346110187131956e+01,-2.941697892727872699e+01,-2.918440929378543913e+01,-2.313055635515065944e+01,-1.332057475857408413e+01,-1.073160230137679072e+01,-1.229450005399328205e+01,-1.281126350465167363e+01,-8.560635051497914816e+00,-1.811571951190303054e+01,-1.792843018942006239e+01,-1.661227441960402373e+01,-2.809086363352431448e+01,-1.524889242695351577e+01,-2.649066014719245743e+01,-1.227088145390513141e+01,-1.706210715017367363e+01,-2.919343159727818460e+01,-1.832237566624245773e+01,-2.137971995998245589e+01,-7.289338596140405357e+00,-1.560897826426664814e+01,-1.564225756486417751e+01,-1.563401597723997583e+01,-1.770478070383660096e+01,-1.403324538866907112e+01,-1.354071981631400590e+01,-3.334040838427934261e+01,-2.666261176775842401e+01
-2.058818603517912749e+01,-2.376375869968954646e+01,-2.700161875895466324e+01,-2.166480818754868665e+01,-3.321604381230498859e+01,-2.577212131844749265e+01,-1.870392733806561836e+01,-3.011350478161279653e+01,-1.263317606772064039e+01,-1.929642458737027511e+01,-1.723213959782033555e+01,-2.146682726411864905e+01,-3.395608698639199474e+01,-1.609122724830562490e+01,-1.140271031224754772e+01,-1.348985811478696206e+01,-1.869424531697447023e+01,-2.035412282035078491e+01,-1.504291375184992319e+01,-1.981665964161232907e+01,-2.235977589675311705e+01,-2.276987004540949044e+01,-2.123474102616503245e+01,-1.538398164291081116e+01,-2.219325149510926209e+01,-1.688510206689067061e+01,-1.686732122824789926e+01,-1.249880751411922120e+01,-1.015002374514482142e+01,-1.058893954868514520e+01,-2.427598240300893195e+01,-2.250905969091308023e+01,-9.728013695377285330e+00,-1.553465602181699445e+01,-1.630846912930771708e+01,-2.131313535421911709e+01,-1.288324421500158934e+01,-4.099218133566957789e+01,-1.272241806311179779e+01,-1.249419010790376561e+01,-1.235285876576291919e+01,-1.880307211862179173e+01,-1.420270993826420813e+01,-1.849330178025883598e+01,-2.025328847895298523e+01,-1.960258223318610504e+01,-1.601682847634439000e+01,-1.817442594907460318e+01,-1.529743207534673921e+01,-1.386826975918263471e+01,-2.105447813090309594e+01,-1.855943357026733054e+01,-1.576641767804543548e+01,-2.419933628902457201e+01,-1.227173963350160335e+01,-1.675609200579258129e+01,-2.211789783774310791e+01,-1.872705104146477595e+01,-2.591939625168885897e+01,-2.079259830251585583e+01,-1.710272162178949529e+01,-1.806089895251018262e+01,-1.101835919879863823e+01,-1.693573303448506095e+01,-1.544472760682652179e+01,-4.271226924747710996e+01,-2.539541282481456719e+01,-1.697322963381859751e+01,-1.867698073344521958e+01,-9.191809885661491819e+00,-2.951368194819439239e+01,-1.874943263050238684e+01,-2.719570178697725638e+01,-1.857233529772459946e+01,-1.092303947334938741e+01,-1.506008441429980849e+01,-2.000439614000523747e+01,-1.663022776452805118e+01,-2.023231259074582766e+01,-2.494909653630452340e+01,-1.712388140810313431e+01,-1.785899897917296286e+01,-2.133458545959778263e+01
-2.376441130439441807e+01,-3.777845547070462828e+01,-2.353588100954973328e+01,-2.160536102543607484e+01,-3.010800292109198750e+01,-2.725594472915057054e+01,-2.640987152652506964e+01,-2.226548411949607598e+01,-1.578093305619713504e+01,-1.588037068441917654e+01,-1.700580621616080279e+01,-1.567273793565092888e+01,-2.486333343766460757e+01,-1.659027314711018875e+01,-1.404605709441323746e+01,-1.288408222066282072e+01,-1.475633734627388627e+01,-3.384617856060045682e+01,-2.297330044323231846e+01,-2.539354845257532745e+01,-2.193271981827662032e+01,-1.984992890851527392e+01,-1.233595612426803356e+01,-1.776060056062086900e+01,-1.368413698297043446e+01,-1.147950412548317800e+01,-2.149271978620881285e+01,-1.514274724677704675e+01,-1.054576153775301250e+01,-1.412807097492707165e+01,-1.906607027879440608e+01,-2.251940788418503558e+01,-1.365805411783727230e+01,-1.824259905461228115e+01,-2.045534278410374185e+01,-2.233828170197625340e+01,-1.304618156295164155e+01,-1.718186866682485103e+01,-2.076644582212304968e+01,-2.027977423080879049e+01,-3.451670570202296773e+01,-2.753788232064953689e+01,-2.056604213849729490e+01,-1.508176130112767410e+01,-1.441962695561188923e+01,-1.786547181526075079e+01,-1.672363630801157797e+01,-1.650330400913113138e+01,-1.856594656686286982e+01,-1.865646351421757743e+01,-2.405153553205350647e+01,-1.816190248114319417e+01,-1.582893847302581847e+01,-1.846353918115672599e+01,-1.420654850936177027e+01,-1.846303133957641762e+01,-1.672753205055566994e+01,-1.107364228082647273e+01,-1.712387910300569516e+01,-2.040013488190348667e+01,-1.359491930025704676e+01,-2.424317181338066618e+01,-1.765681206098262024e+01,-9.423232914988192377e+00,-2.185345872808025192e+01,-1.894281841041357950e+01,-2.411138336626200385e+01,-2.166251932798517998e+01,-1.296250890262660604e+01,-1.203007202465292202e+01,-1.988495391620604380e+01,-1.816765274896228277e+01,-1.829575214270759531e+01,-2.258018051423716344e+01,-2.656227781095617502e+01,-1.535654062208298143e+01,-2.116984129009812676e+01,-1.783611463538161246e+01,-1.501041557769546841e+01,-1.560763020349673980e+01,-1.861320590085777482e+01,-1.616661055855368545e+01,-2.396764837725776331e+01
-2.617824911291318912e+01,-2.638609643895878065e+01,-3.150762146744762049e+01,-2.085760710373095961e+01,-2.846662937150560069e+01,-3.219882329478804195e+01,-2.788916066738421762e+01,-2.017977342067536028e+01,-1.673028424433293182e+01,-1.395312960276183745e+01,-2.678586600061003153e+01,-1.488092534634574449e+01,-2.322805894602828403e+01,-1.602137442405504686e+01,-1.308473105968138661e+01,-1.502743751664464256e+01,-2.038427506169299264e+01,-2.119940185724750847e+01,-2.376156793306844150e+01,-1.857917179732061896e+01,-1.502353108943769833e+01,-1.160136978724480272e+01,-1.518431164812954215e+01,-2.489897884838965325e+01,-1.582160985224637528e+01,-9.660466860217603369e+00,-2.386941904254898361e+01,-2.312714193912657734e+01,-1.470252287195862273e+01,-1.613749498639921853e+01,-1.256671108176574059e+01,-1.509499336088665977e+01,-1.354622423320502200e+01,-1.856284831502584964e+01,-2.727919192648206348e+01,-2.077853177774004934e+01,-1.980034610737330070e+01,-1.632203294507672453e+01,-2.544787679054106277e+01,-1.478273687039808770e+01,-1.640352296411782973e+01,-2.472092896628618419e+01,-2.574842561016533438e+01,-2.406403742616149444e+01,-1.813728870761168466e+01,-2.544475018934240040e+01,-1.254208965996197733e+01,-2.093666882293666731e+01,-1.629002566458277101e+01,-3.300254195685055691e+01,-2.480113320327139093e+01,-3.548918779438820081e+01,-2.601077303969752919e+01,-1.285482702956302958e+01,-1.748230433871160727e+01,-1.828506959662970743e+01,-1.252392589508817267e+01,-1.304099024734426848e+01,-1.950067798884367676e+01,-2.708227046761155066e+01,-2.026730792241191637e+01,-2.388780527517373997e+01,-1.985681909368284437e+01,-1.305754083551065747e+01,-2.034745408143486500e+01,-1.426655717513071764e+01,-2.780268542294805911e+01,-3.381678702487255350e+01,-1.542128124955456059e+01,-2.464276107995105036e+01,-2.407003790705106283e+01,-2.430059649406897648e+01,-2.017720646938547802e+01,-2.094218599712210249e+01,-2.225613494310749374e+01,-1.421311734841054530e+01,-1.662535113863021508e+01,-1.569714161455575763e+01,-1.260927244507282552e+01,-1.714542914120341521e+01,-1.743856400900546078e+01,-1.686586146889019489e+01,-2.936721357605147631e+01
-2.351490628317488785e+01,-2.453768702881752262e+01,-3.235955899794493718e+01,-1.779172786261198524e+01,-3.045069227755864105e+01,-3.879541759174249194e+01,-2.929390350605249438e+01,-2.526496804713267963e+01,-1.207740498608773017e+01,-1.786521037286023983e+01,-2.147611981861324892e+01,-1.780924641510452844e+01,-2.026783126308930960e+01,-1.471574746483484830e+01,-1.380800498127729625e+01,-1.201949113280150883e+01,-1.697907743777196643e+01,-2.126205571981362397e+01,-2.043722600222612229e+01,-1.132371349960459739e+01,-1.842652707704358406e+01,-1.457812604735506667e+01,-2.491493820109755930e+01,-1.628623849876561991e+01,-1.861577276889223498e+01,-1.435558965915264551e+01,-1.872012710132315405e+01,-3.691247689538550247e+01,-2.730466688766117755e+01,-1.496895591846300277e+01,-1.507131208724344162e+01,-1.679090911622066429e+01,-1.145876674606009438e+01,-1.360332649320792697e+01,-2.159451114189185006e+01,-1.581216923418198483e+01,-2.393439046379125301e+01,-1.859853656718514969e+01,-2.177127574438719648e+01,-1.571038238344891091e+01,-2.328165576890052080e+01,-1.115292542519635610e+01,-1.504157099216246607e+01,-1.508509203214938132e+01,-1.410323473315335541e+01,-1.497551744952961172e+01,-1.182946586925912591e+01,-3.277645223927471818e+01,-2.020369247123122847e+01,-1.736117915708535264e+01,-2.446217977041751723e+01,-2.297204969672175778e+01,-1.431963062788455687e+01,-1.192408582238946124e+01,-2.323216564152296115e+01,-2.500737511802797286e+01,-2.044962878526515482e+01,-3.913676665678357125e+01,-2.396573235194660256e+01,-1.758654398061391078e+01,-2.205885648583396730e+01,-1.825985706073288739e+01,-1.685653058537526050e+01,-3.560504557735528408e+01,-2.157366964875718907e+01,-1.467953145109020419e+01,-1.965428180128676416e+01,-3.071912443900229306e+01,-1.936187914796121490e+01,-1.598879087253126130e+01,-2.201291315398123416e+01,-2.471003658862045071e+01,-2.451704937594799460e+01,-1.905297322422068618e+01,-3.212835136445660567e+01,-1.831730614288428782e+01,-2.185247609746770436e+01,-2.097161565312945086e+01,-1.420694425983264253e+01,-1.568167473932193090e+01,-2.105469825692273034e+01,-1.633627914215582067e+01,-1.880494635892392097e+01
-3.133082225453474123e+01,-2.538410608989316941e+01,-2.850824298514882926e+01,-1.648529042572842584e+01,-3.673697160955934748e+01,-2.919387180515414215e+01,-2.270107536969158346e+01,-2.577629857041584316e+01,-1.069205017825085768e+01,-1.469563532311678600e+01,-2.238549949032798381e+01,-1.918111770246952474e+01,-2.513287799070295847e+01,-1.780872762956923694e+01,-1.625325028312445497e+01,-1.693655555765926835e+01,-1.784752322747759834e+01,-1.844965466078391714e+01,-2.249505918004397031e+01,-1.592553271914911583e+01,-8.349617678468133519e+00,-1.773559075674491936e+01,-1.678828944920779520e+01,-1.754170061543330306e+01,-1.466547994877053895e+01,-1.898162655105469909e+01,-1.638337604303725215e+01,-1.944642986355409420e+01,-2.846566595733301952e+01,-1.637698246205615504e+01,-3.437831046000576407e+01,-1.744589080498090894e+01,-1.361259546940743448e+01,-1.218842451293984119e+01,-3.136793186355063057e+01,-1.704885734896630467e+01,-2.164083834904058179e+01,-1.951901453803033704e+01,-1.821344936152734917e+01,-1.282477509779925029e+01,-1.020328183488126328e+01,-1.426088880927620650e+01,-1.169148707151778943e+01,-1.850034586756994415e+01,-1.443521842368998875e+01,-2.121910495246726924e+01,-2.083963544803330592e+01,-1.906024707641587668e+01,-1.968005575231219240e+01,-1.094691933947393281e+01,-2.353075494552714986e+01,-1.232740052998337177e+01,-2.955995001313137038e+01,-1.544053464859096181e+01,-2.050357580048764561e+01,-1.907036890301267107e+01,-1.399255667222440991e+01,-2.442024929168623260e+01,-1.484291096337960170e+01,-2.410613777330631891e+01,-1.560362729522356773e+01,-2.237824675909794081e+01,-1.312151040071800523e+01,-2.390936275695458946e+01,-2.093823389678846425e+01,-1.902733059899446388e+01,-2.090099970701970733e+01,-3.350310285550204981e+01,-2.053678398134499261e+01,-1.393114726268588655e+01,-1.919840259363902746e+01,-2.145962401882979975e+01,-1.384121004151598910e+01,-2.016317450891286356e+01,-1.615900735350265549e+01,-2.636309518156936704e+01,-1.352115515979792093e+01,-1.277684431231885576e+01,-1.414340340441569488e+01,-1.869393404187449192e+01,-1.675565153828291542e+01,-1.467940132402020126e+01,-1.736680557901556909e+01
-1.859408270966244459e+01,-2.028776430067402003e+01,-2.453989237317820127e+01,-1.746222691615179912e+01,-2.682165845654077785e+01,-2.941813876175533693e+01,-3.488777028189402785e+01,-2.425842671131633210e+01,-1.696604165168534450e+01,-1.803254765591614728e+01,-2.444504149985442965e+01,-1.570250792078918423e+01,-2.733196781265118602e+01,-2.220675396568389104e+01,-2.341195934579225479e+01,-1.776234822508646261e+01,-2.167409757865861408e+01,-2.705712504766713522e+01,-2.401461190508722154e+01,-2.634491878216791960e+01,-1.052513902778564514e+01,-1.602405499063196004e+01,-1.255260101984058174e+01,-1.102343434500647845e+01,-1.318792472220287770e+01,-2.752303415875167758e+01,-2.209463718248855102e+01,-1.287205031938864153e+01,-2.009623033144661974e+01,-1.230228236694904709e+01,-1.358203840854196898e+01,-1.499122475941967281e+01,-1.728142762962479395e+01,-1.437349991930312854e+01,-2.461821105773461937e+01,-1.288553694149404016e+01,-3.030652076020047403e+01,-1.554508440251558099e+01,-1.500018235595426397e+01,-1.086298757327227626e+01,-1.409905202131912283e+01,-1.962442601944235676e+01,-1.513714214632267918e+01,-2.357193462231596115e+01,-1.745667440020631389e+01,-1.693305298753554311e+01,-2.150522150990223480e+01,-2.319522587874646291e+01,-2.319771804133402071e+01,-1.362022864185980175e+01,-1.511170237502503966e+01,-9.282098249525212452e+00,-2.720259297090202111e+01,-2.290593189329893420e+01,-1.144273940030180370e+01,-1.331060152032486954e+01,-1.279311439241284099e+01,-1.254595622468232108e+01,-1.738866582196159172e+01,-1.341993537244817958e+01,-1.445885064269027609e+01,-2.811725863027577077e+01,-1.618351077931691862e+01,-2.232311695905652016e+01,-1.524314212533383461e+01,-1.748217729733301340e+01,-1.963228736256472473e+01,-1.872909649617600181e+01,-1.701115409311496762e+01,-1.300594330042322433e+01,-2.186415739596164443e+01,-2.896743459209674398e+01,-1.537722272434575821e+01,-1.373989491916809769e+01,-1.416255697048305784e+01,-1.631270513049559057e+01,-2.197363478759896438e+01,-1.623320519318103194e+01,-1.996630796096889782e+01,-2.121735810774735498e+01,-2.581349130351823007e+01,-1.114726724935600188e+01,-2.313162361074697415e+01
-2.194137278878024588e+01,-1.535169693164837312e+01,-2.239492162690047650e+01,-1.720224855014624765e+01,-2.125148669024298798e+01,-2.010552581997971089e+01,-1.895601320844013316e+01,-2.272162121294034876e+01,-2.380219215327355897e+01,-1.947052266048615365e+01,-2.248678721920122214e+01,-1.421372558542869058e+01,-2.686873448741592085e+01,-2.426940264232013078e+01,-3.046688780821455822e+01,-1.554478706640921715e+01,-1.920743678370963181e+01,-2.323802592694420355e+01,-2.042180128556502439e+01,-1.601866737209475389e+01,-1.963052637401625944e+01,-2.725503060975400871e+01,-3.419228347330563622e+01,-1.276125093047082615e+01,-1.960993263419420884e+01,-2.230968034525470500e+01,-1.479941380532501682e+01,-1.559965226618551881e+01,-2.796697804437507173e+01,-2.066040448535524021e+01,-1.646620520647396901e+01,-1.604777270256277433e+01,-1.921274493738294709e+01,-2.030880356680722088e+01,-2.017337705771458189e+01,-1.508893714889741844e+01,-2.117376131170723141e+01,-1.146887771174815995e+01,-1.834541490779296069e+01,-1.422823728622058326e+01,-1.527383323903578827e+01,-1.610011856831076216e+01,-1.808436685719406611e+01,-1.773179569632205244e+01,-1.893940369760651521e+01,-2.294526290373640620e+01,-1.794103946835122798e+01,-1.166327917516934498e+01,-1.814213163319237054e+01,-1.531229935510526019e+01,-1.337515279275541857e+01,-8.787474128417741781e+00,-1.782103013532045921e+01,-1.938249330944076831e+01,-1.309037183818190186e+01,-1.585646464648995213e+01,-1.281296775460552695e+01,-1.595415956798233026e+01,-1.576808195587751982e+01,-1.409270599924869671e+01,-2.110823048981315253e+01,-2.306957332899987279e+01,-2.040939994812670832e+01,-1.696612042156316136e+01,-1.511007285739944450e+01,-1.103597700601284259e+01,-2.600533797805704594e+01,-1.255850610620275809e+01,-2.310916931853198975e+01,-1.632633390507102789e+01,-1.655479166937009339e+01,-1.947956707918012498e+01,-1.652185634555191385e+01,-1.380190527863954131e+01,-2.332413536052408531e+01,-2.315012623785354862e+01,-3.021417766313364339e+01,-1.502154410895424341e+01,-2.090557297693901972e+01,-1.523274187013461400e+01,-2.652352512187671607e+01,-1.431244720633186063e+01,-2.308887596689259780e+01
