-3.071234580820164695e+01,-2.011315222894857158e+01,-5.249473633549668250e+01,-2.296912848948006314e+01,-1.278592575265931508e+01,-1.472286292873876334e+01,-1.096291544372722981e+01,-1.386971102439383152e+01,-2.460591660379278878e+01,-1.142949873148363160e+01,-9.315434445744527281e+00,-1.387852522206280703e+01,-9.915875675478547535e+00,-2.161913392828154556e+01,-1.041771579928502689e+01,-1.073382167060576009e+01,-1.120286597858476796e+01,-1.511994566014187313e+01,-1.671397673770290382e+01,-1.526491498018507365e+01,-1.469206823574385190e+01,-1.783310604147016321e+01,-1.007810607754510102e+01,-1.212546026524327125e+01,-2.057228295151159614e+01,-1.842807168210967106e+01,-8.722814951800559768e+00,-1.886117632200035388e+01,-1.910941317991790811e+01,-1.639286099554995957e+01,-2.509607825769127132e+01,-1.787267281390159113e+01,-1.094546784955443286e+01,-2.281853874933609561e+01,-1.320282138654272686e+01,-3.026876038998606688e+01,-1.484596142395091078e+01,-1.658986002655815639e+01,-1.460288477354630743e+01,-1.322136301330227326e+01,-1.396043344591966928e+01
-2.143214153276893441e+01,-1.728335573790329960e+01,-2.908780813194794490e+01,-1.643222549180248393e+01,-1.394245781514707261e+01,-1.687917376545697579e+01,-1.470273424140795804e+01,-7.223890935964271343e+00,-1.417434909244772889e+01,-1.035387091871240273e+01,-1.038428151235602215e+01,-1.427557018329564542e+01,-1.484193773941404437e+01,-2.457604428706354582e+01,-1.222519041065408629e+01,-1.171338026737322835e+01,-1.388784069900235174e+01,-1.365075299221658156e+01,-1.786464846772842918e+01,-1.770969897330006049e+01,-1.044491291776898478e+01,-1.048158474949581631e+01,-7.911028101903435861e+00,-2.107381649106584831e+01,-1.473797953390829107e+01,-2.124825620520571334e+01,-8.733983811885774884e+00,-2.461821059694110403e+01,-2.145544671528325509e+01,-1.458001738227028454e+01,-1.357481827428136612e+01,-2.386237298773545490e+01,-1.631668178120652613e+01,-1.933127803400871869e+01,-1.600074154406642890e+01,-2.289436085160459555e+01,-1.513894637671173982e+01,-1.615872118420557513e+01,-1.721689408447283398e+01,-1.623901159125450278e+01,-1.273060376650258974e+01
-2.264045961981631905e+01,-1.536868143770935191e+01,-3.075663972365110155e+01,-1.919888858077038662e+01,-8.624819932220548324e+00,-1.667901398715322969e+01,-1.420526219853256578e+01,-9.254266792602344083e+00,-1.747945738212373712e+01,-7.986959333757103430e+00,-1.123027012341747621e+01,-1.281098258521745592e+01,-1.453724017438999283e+01,-2.125835808186751308e+01,-1.422782936921070629e+01,-1.106839560995616978e+01,-1.584283087525304978e+01,-1.471625677313819658e+01,-1.559808314652639893e+01,-2.154808381867343314e+01,-5.453591802785852316e+00,-9.282192270024440361e+00,-2.022682788276046395e+01,-1.227281664540033290e+01,-1.370911760416596437e+01,-1.191586834074231405e+01,-1.339815039456551560e+01,-2.941517708680456877e+01,-1.736357622982502846e+01,-1.592840685209447926e+01,-1.220069089636380255e+01,-1.644447796755801861e+01,-2.039615783550482320e+01,-3.170584202112443961e+01,-1.215286364445014300e+01,-2.035481688632660280e+01,-1.701108397787186988e+01,-1.539921792793083810e+01,-7.487672877921340842e+00,-1.241999333891360457e+01,-1.689393315199002643e+01
-2.156304620509087044e+01,-1.632149903151850978e+01,-2.458097288423573090e+01,-1.547524021945148043e+01,-8.320947564584130873e+00,-2.204452733280327337e+01,-1.544892490313620215e+01,-2.435069901297731931e+01,-1.640691220489572189e+01,-1.087826043998064662e+01,-1.111611139011587923e+01,-1.183860261993577367e+01,-1.232310703867409885e+01,-3.373299817117158028e+01,-1.585979868701636875e+01,-1.839593917480056007e+01,-9.388892675946433286e+00,-1.495394376738259723e+01,-1.789938768208887510e+01,-1.056119360881951152e+01,-8.552748609480564923e+00,-2.849468080738430942e+01,-1.921347425937607056e+01,-1.339286583203979930e+01,-1.078661240732000337e+01,-1.033050608323958031e+01,-1.889510245162204427e+01,-1.983367877053914796e+01,-1.913276038434003112e+01,-1.672629750870192566e+01,-2.877017691507695574e+01,-1.647989811953978290e+01,-1.596846898306169393e+01,-2.915317404574459204e+01,-1.019697164770682285e+01,-1.352682817625064082e+01,-2.106268158623598197e+01,-3.206202513771857809e+01,-7.989721406165815942e+00,-1.531713075902424848e+01,-1.095643415841649926e+01
-2.131595600075822006e+01,-1.767969985194433846e+01,-2.077648949968972758e+01,-1.558807122379967325e+01,-1.377241362590417850e+01,-1.854955653052935105e+01,-2.154523459346207659e+01,-1.936715092878187860e+01,-1.531273908915856019e+01,-1.550891234261943907e+01,-7.366278853431953877e+00,-1.308961874476136877e+01,-1.863546731536121470e+01,-1.492069375515039908e+01,-1.320581926225198899e+01,-3.560060089007743755e+01,-9.266866991433900580e+00,-1.398380605282973299e+01,-3.130590300922461466e+01,-7.742470852923193370e+00,-1.556902848960307217e+01,-1.796237836561389045e+01,-1.231094486529045007e+01,-2.285739160599043629e+01,-8.050640800284153187e+00,-1.095778981581324629e+01,-1.392093031221604882e+01,-9.858282147504940696e+00,-1.173102825882739708e+01,-1.548204026869286309e+01,-1.658060415436076340e+01,-1.317625208290386141e+01,-1.592446477435758467e+01,-2.367951324846235295e+01,-1.402184454901598798e+01,-2.163578944578226526e+01,-8.539894106390267581e+00,-1.083531145711409494e+01,-1.648584276823189398e+01,-2.144287672346720086e+01,-8.754059669679030264e+00
-1.881339837468401299e+01,-1.559265712450613250e+01,-2.480617486241005309e+01,-3.156389670480401222e+01,-1.454089545662110794e+01,-1.372535523770380017e+01,-2.481170769819641109e+01,-1.537520628988337634e+01,-1.939785764863655615e+01,-1.348113062836384302e+01,-1.400338964693528432e+01,-5.869460416183562401e+00,-1.759081655469177008e+01,-9.668165843638997003e+00,-8.069620484261822213e+00,-1.433217354833623958e+01,-1.435808436680511946e+01,-1.160198930314832211e+01,-1.590551412322466440e+01,-9.800301758184634338e+00,-1.057829627993051602e+01,-1.768821607398603035e+01,-1.117027001785140961e+01,-2.065371413374983334e+01,-9.517922569952506961e+00,-8.950667963251314418e+00,-1.405447314688462868e+01,-1.135529384748436499e+01,-6.790556520173702815e+00,-8.952836503936222101e+00,-2.036595711723153457e+01,-2.141788196047032500e+01,-2.149973648947140603e+01,-2.035260362599062844e+01,-1.460467025439579913e+01,-2.118360532224711790e+01,-1.109312248349601582e+01,-1.210493650127124354e+01,-1.403598920640321523e+01,-2.224138519308488071e+01,-1.077637955537365855e+01
-1.225802966803000160e+01,-1.813724428193795646e+01,-2.753089136152491534e+01,-2.991456552972074689e+01,-1.613080100059935162e+01,-1.437771900681837955e+01,-2.146359676237708314e+01,-1.384362823368452311e+01,-2.315734007277518458e+01,-1.535597723072086751e+01,-2.018362722207535853e+01,-8.171586446487570043e+00,-2.172480955786365797e+01,-1.027354462398235135e+01,-9.089395594909694509e+00,-9.214015861618555903e+00,-2.268729756661361208e+01,-1.024889118948547129e+01,-1.096754656109692050e+01,-8.229999882606096051e+00,-1.559748427371497925e+01,-1.905909846282489895e+01,-1.868716229110403049e+01,-1.653808830156912180e+01,-2.032642398188207977e+01,-6.005250986727524776e+00,-1.788661265091192831e+01,-9.611665930063246321e+00,-1.044046289890037116e+01,-9.785937107609379737e+00,-1.607940432459246338e+01,-1.462195136999659795e+01,-9.013387482922244232e+00,-1.141816927219760736e+01,-1.120222150378146964e+01,-4.160663440659056533e+01,-1.148156680150822240e+01,-1.740775957061369894e+01,-1.470836692433073090e+01,-1.805104636092952930e+01,-1.248774856373960418e+01
-1.247593583043309984e+01,-2.193653371070692160e+01,-1.499643474429337786e+01,-2.246340154355257468e+01,-1.998096077886663124e+01,-1.420375669597413193e+01,-2.459441703328182882e+01,-1.737893833227760965e+01,-1.470833314758035115e+01,-1.308864583076774935e+01,-2.963904483573028159e+01,-1.361453818957783213e+01,-2.508306271532760690e+01,-1.265393848878531280e+01,-1.514715120887095878e+01,-1.533243097627713425e+01,-2.308394128445897309e+01,-1.134531259089392563e+01,-9.143821620569381636e+00,-9.750195622180266142e+00,-1.262856247023487377e+01,-1.207483750862047778e+01,-1.686009164199461097e+01,-9.947838177445051500e+00,-9.861542283964814359e+00,-8.287400020628755470e+00,-1.171414403950075744e+01,-1.424664941619027658e+01,-2.419261140314819158e+01,-1.023525488708429165e+01,-2.163875596166534621e+01,-1.727710834481358759e+01,-7.360160772262995366e+00,-1.158056235772886211e+01,-1.213035978378917079e+01,-2.239133253051453920e+01,-9.365988740245452249e+00,-3.430340004841409751e+01,-1.371285931199405539e+01,-1.463799813727574239e+01,-1.246593486129242478e+01
-1.838913153574956283e+01,-1.537033306100006058e+01,-1.416264948301976467e+01,-1.722037828927788183e+01,-2.036720789780081731e+01,-1.360916965856553418e+01,-2.329026786864664800e+01,-1.781203104274755944e+01,-2.027459966273043079e+01,-1.485310409899667761e+01,-1.718087578786521163e+01,-1.476175956690890523e+01,-1.197186791734959499e+01,-3.244209708556793714e+01,-1.290920421680770502e+01,-2.488391330988082473e+01,-1.671213009587140164e+01,-2.344904534293798193e+01,-1.063047657513806499e+01,-1.586136972318689153e+01,-1.817895006226789434e+01,-1.531753294388579789e+01,-1.303499133599767923e+01,-8.928276955754748556e+00,-8.860374873338191293e+00,-9.379887989358810074e+00,-1.178202021319081894e+01,-1.128191025936198066e+01,-3.597509390445847544e+01,-2.189909386475010322e+01,-3.231194756754207020e+01,-1.667197287772943426e+01,-9.960458680896206118e+00,-1.109577873778846246e+01,-1.795504088843652823e+01,-1.044495290419064482e+01,-1.102678027182041021e+01,-3.403850942611183683e+01,-1.353441375741849306e+01,-1.111293056533486379e+01,-1.526094292845109024e+01
-2.321773373374618288e+01,-1.286354546820742328e+01,-3.894788592631720547e+01,-1.492218176028155696e+01,-2.768644229088691588e+01,-9.808416436605950750e+00,-1.609815638241143887e+01,-1.306962452763295701e+01,-2.838349165293444543e+01,-1.528729688863310621e+01,-1.165281007379420863e+01,-1.954378617395274986e+01,-1.195920164874177694e+01,-1.350059502739392059e+01,-8.681087145167566632e+00,-1.433112761444585104e+01,-8.874278218944960273e+00,-1.452199772884970486e+01,-1.118953701554782043e+01,-1.166412426802922120e+01,-1.351927118391908778e+01,-2.150308715000640092e+01,-1.353003746736063562e+01,-9.216347927235013060e+00,-1.689022250402706860e+01,-9.718671276744299092e+00,-1.590956076818965670e+01,-1.170154349053602516e+01,-1.101727698346362772e+01,-1.370807417240477122e+01,-1.642772170254909980e+01,-1.217582121644141324e+01,-1.975637679425611282e+01,-9.456621537002884992e+00,-1.568132740192947239e+01,-1.230021912001516071e+01,-2.107974202911682227e+01,-2.138123072945615988e+01,-2.227901448474392865e+01,-1.323239811689086309e+01,-1.889242484605963668e+01
