-2.418879215418628092e+01,-2.883289710394597449e+01,-1.121753101794841712e+01,-1.394822494907062094e+01,-2.356842465674592546e+01,-1.160362984799937713e+01,-2.493613386142803279e+01,-1.589975057150294191e+01,-3.612066159955887201e+01,-3.680606507355925316e+01,-1.327262569875565745e+01,-1.923546509502066826e+01,-1.884467048988643256e+01,-1.410203938594629669e+01,-1.766009251958095305e+01,-2.058166871691100397e+01,-1.765900370179889123e+01,-2.514734505020330602e+01,-1.370377607522706143e+01,-1.500829342237821251e+01,-1.413069915770287288e+01,-1.269335789608492071e+01,-2.557132315720373228e+01,-1.472299752125958250e+01
-2.031568475079043878e+01,-2.438893293729279321e+01,-1.246331839645506356e+01,-1.319519630197645910e+01,-1.427124602259364750e+01,-2.670698402771298419e+01,-2.397400522532537082e+01,-1.429837448818247125e+01,-2.074470409389966363e+01,-2.170223398548752769e+01,-1.954526241230242078e+01,-2.287826980151096734e+01,-2.994907222836150851e+01,-1.613752905136219695e+01,-1.670013514454321424e+01,-1.935664595679518740e+01,-1.445443547889897573e+01,-1.578007087764691363e+01,-1.398288908971181854e+01,-1.896620167912843513e+01,-1.985560758726586528e+01,-1.461754996427543141e+01,-1.846424708678635085e+01,-2.271533183242261345e+01
-1.988380169566514155e+01,-1.865420591535588102e+01,-1.656230545236062923e+01,-1.078822068265804290e+01,-1.204667621027582847e+01,-1.385115295921399792e+01,-2.503187337402557233e+01,-2.087937294798040000e+01,-2.170263645906578631e+01,-2.635149598160872841e+01,-2.690165716380827021e+01,-3.357057771958933756e+01,-3.880149136307613844e+01,-2.056274725842668261e+01,-2.261942788688646289e+01,-2.143209803516201362e+01,-1.849162399635698506e+01,-2.318853075653391826e+01,-1.649800738372738707e+01,-2.585895301237608379e+01,-1.838367988159105693e+01,-1.521720618197397812e+01,-1.340290028997804583e+01,-2.271974372849598822e+01
-1.987173068799029352e+01,-1.627608810306697151e+01,-1.685217569356293055e+01,-1.162889257275453225e+01,-1.241021753253114213e+01,-1.598688490465828949e+01,-1.503466115176606444e+01,-2.428485595607540759e+01,-2.330021920450989370e+01,-2.793083840068180024e+01,-2.915735571875137211e+01,-2.165951720239577938e+01,-2.497866643042270596e+01,-2.310454118556604541e+01,-3.378586869380444568e+01,-2.299501451288338671e+01,-2.478272935799002141e+01,-1.964692044512037938e+01,-2.535531397321038938e+01,-1.858791134210542140e+01,-1.939363308544163189e+01,-1.737024506219507458e+01,-9.319016157933814881e+00,-2.412893241128334054e+01
-1.796389813437394878e+01,-1.721615608106609940e+01,-2.138828743841238023e+01,-1.305492570458717516e+01,-1.211752902351210537e+01,-3.921989177472855914e+01,-2.684082900085724077e+01,-2.190465590508783222e+01,-2.207571260860991202e+01,-2.063772158846916227e+01,-2.011851200890123792e+01,-1.720960537201986185e+01,-2.786886649399161797e+01,-2.667229459529361080e+01,-1.400701150849228682e+01,-1.398840915558753650e+01,-1.906730562501713777e+01,-1.952629214944113301e+01,-1.712703468207804391e+01,-2.190024523967027292e+01,-1.896692610220729236e+01,-1.484499149196568268e+01,-7.211830893509906026e+00,-2.270292791432655122e+01
-2.098930268647061226e+01,-1.393805650845675004e+01,-2.606373088689117523e+01,-1.563308557838964319e+01,-1.371290212912000861e+01,-1.748632230146084154e+01,-1.356350923180552925e+01,-2.051404977917850658e+01,-1.763149065523957404e+01,-2.021864348289518887e+01,-1.404544789450976161e+01,-2.883331930468628457e+01,-2.035922027643226784e+01,-1.890726617074348326e+01,-9.500419406629845298e+00,-1.169893089300745537e+01,-1.590972122499201902e+01,-2.026257052992193763e+01,-1.617104121819441076e+01,-1.469874847910909565e+01,-1.551429632082580667e+01,-1.315044422658174383e+01,-6.906899703723999195e+00,-1.666567758178475600e+01
-2.188684352953934109e+01,-1.681791740695572912e+01,-1.329637394840900555e+01,-1.785637828597333865e+01,-1.828177032687812797e+01,-1.994722072962125736e+01,-1.103278153475539014e+01,-2.446070584316569807e+01,-2.277092264971209090e+01,-4.144932287778783575e+01,-1.381490604584846693e+01,-2.750920928131241538e+01,-1.376033447634325846e+01,-2.184422522708386438e+01,-1.250856398183147178e+01,-2.504803127607837965e+01,-1.302881598238552030e+01,-1.628462266998886676e+01,-1.637134064642577869e+01,-1.707300375362892808e+01,-2.773918035101220170e+01,-2.276090999238902413e+01,-9.293884069342835730e+00,-1.566988439447629489e+01
-2.109033295855315160e+01,-1.442297226236674490e+01,-1.303068924571613962e+01,-2.528406892843086240e+01,-1.880898362871295504e+01,-1.562219696573301064e+01,-1.867735280043692470e+01,-1.665837795796171505e+01,-3.045705962489042662e+01,-2.139374073090684902e+01,-1.533998537659118711e+01,-2.523557968957254616e+01,-1.421305117799804840e+01,-2.242908400974441108e+01,-1.575222009789932720e+01,-1.916076478071589761e+01,-1.753743742709910336e+01,-1.432194774651449620e+01,-2.017066766226224672e+01,-2.461843294973251162e+01,-2.178959484350051667e+01,-3.773927756910531883e+01,-1.524143558343247307e+01,-1.223267258496070475e+01
-2.045716671556910171e+01,-1.746547905107999554e+01,-1.522073389558548584e+01,-2.854033003137297797e+01,-1.871432109660048226e+01,-1.743085567967682437e+01,-3.936706192781990410e+01,-1.750277500724330437e+01,-2.547149340372112647e+01,-2.492261756306893261e+01,-2.233592192248325148e+01,-1.651376240133831885e+01,-1.502220160937490689e+01,-2.362163155649677293e+01,-1.637622518177326825e+01,-2.058220181283702743e+01,-2.431583548035570885e+01,-2.272958159342728734e+01,-9.218452025183177412e+00,-1.533462061706956270e+01,-2.009933135950900862e+01,-2.609132617544059940e+01,-2.407735463278776677e+01,-1.378081153021542349e+01
-2.362706194008380223e+01,-3.047581581790143446e+01,-9.403587975204265703e+00,-2.319230649441719194e+01,-1.534929482678743184e+01,-1.816751718986531472e+01,-4.930651679056499148e+01,-1.633711729189296946e+01,-2.104713479041572910e+01,-2.669067522374747981e+01,-3.773308099169143759e+01,-1.510443607652797660e+01,-1.694799268161266426e+01,-1.533326052507335646e+01,-3.770380176946144957e+01,-2.340675979506806215e+01,-1.930181594358775143e+01,-3.008051201027885924e+01,-1.032277243836867342e+01,-9.061862666715702730e+00,-1.787544875106770448e+01,-2.380258897435209775e+01,-2.429586065297382902e+01,-1.247965075514166067e+01
