-1.671101433088799482e+01,-1.182659617291779064e+01,-9.753810805933815331e+00,-9.649518357104614807e+00,-7.180918639095327904e+00,-3.914750272055946834e+00,-4.035428351419390935e+00,-1.561236528600487894e+00,8.491192186241988682e-02,-1.902329996698770787e+00,-6.347256455721114854e+00,-8.761862517655396587e+00,-9.607875573534926161e+00,-1.020269112627045516e+01,-1.172856758271946553e+01,-1.288802944111222892e+01,-1.109179484293240492e+01,-8.387188266180142904e+00,-7.105161308991808866e+00,-8.199680382464112682e+00,-7.947198875530176565e+00,-3.699084229692973125e+00,-1.571492711109492735e+00,-1.697567635635500949e+00,-5.328488658501731479e+00,-1.332766946207951086e+01,-1.633165398315221495e+01,-1.831874787506936997e+01,-1.848952955859047975e+01,-1.721365999874948471e+01,-1.506195930272591177e+01
-1.706973501013106542e+01,-1.112629483477408066e+01,-8.459815942690152468e+00,-8.036286511591502091e+00,-6.900558558331818304e+00,-4.656873379552251890e+00,-5.106909245706531486e+00,-4.278260361965982028e+00,-8.140836298903998403e-01,-4.671243941346870931e-01,-3.647975794271518968e+00,-1.164272093772888184e+01,-1.323104541742501183e+01,-1.320958718682537558e+01,-1.522598490494639911e+01,-1.299845732761030526e+01,-8.788780893097404956e+00,-7.770003134463014050e+00,-8.544859243791643522e+00,-9.605655648127322976e+00,-7.999935036446867542e+00,-6.984266687466316625e+00,-4.193639017269308766e+00,-1.288766991263920803e+00,-1.792756320758988720e+00,-5.511549878252099077e+00,-9.325845993202211304e+00,-1.235827291036854270e+01,-1.384960629058485360e+01,-1.662300294687767988e+01,-1.766711886490092454e+01
-1.802556111932802452e+01,-1.394788880007607546e+01,-1.306666786881054065e+01,-1.430031653487381860e+01,-1.153775028369444300e+01,-6.306900377659236945e+00,-5.180854029343032963e+00,-5.683829766032951092e+00,-2.440886130713111335e+00,-1.683919914262447470e+00,-4.349175869103739878e+00,-1.094442646092727323e+01,-1.326722272654541435e+01,-1.507256943338057553e+01,-1.606623924079061538e+01,-1.294252109227060288e+01,-1.130615398663432636e+01,-1.180114126455884005e+01,-9.273816854512991981e+00,-7.488810842528062395e+00,-6.010299414396286011e+00,-9.443220622649713292e+00,-9.605446121240614588e+00,-4.367498194031855796e+00,-4.177942185208764592e+00,-5.835156894168139097e+00,-6.053242372771521218e+00,-6.956079726146549902e+00,-9.263591556989846154e+00,-1.350558078990263056e+01,-1.741288180511538641e+01
-1.807570778822698543e+01,-1.602896019691178608e+01,-1.589192568754949519e+01,-1.721095742197597644e+01,-1.120797208828084557e+01,-6.074169778773764961e+00,-4.574412971985440279e+00,-5.836767992834333896e+00,-3.959043905789525475e+00,-2.891910964263086470e+00,-5.055758809467323367e+00,-1.009449901425537988e+01,-1.326977379782861099e+01,-1.427104561368958358e+01,-1.414685837360991094e+01,-1.380201479567199208e+01,-1.476088337537621165e+01,-1.403215307948969937e+01,-1.024270011697496763e+01,-5.729998803282735587e+00,-4.108541525274264750e+00,-6.295333876693230302e+00,-8.045156269764699886e+00,-7.977281017213308623e+00,-1.157964790861333704e+01,-1.488444799513501238e+01,-1.250392365630152547e+01,-1.010253957590135165e+01,-1.048901149956118140e+01,-1.253763672083365854e+01,-1.655250835518877039e+01
-1.750553328950865861e+01,-1.431602844971568622e+01,-1.366472588266645083e+01,-1.522440122956989228e+01,-1.080041181640464742e+01,-5.542577370876023757e+00,-4.005063329549396478e+00,-6.671587362760255324e+00,-6.909292748855317079e+00,-8.520020105523848031e+00,-7.839920639240441247e+00,-9.709218245594440688e+00,-1.312857582488981656e+01,-1.413381128651755247e+01,-1.493107394010078970e+01,-1.396801309224938059e+01,-1.347149571450818506e+01,-1.097381513459341917e+01,-1.002172839892010714e+01,-6.505054404254720701e+00,-4.577713476259167358e+00,-4.201125283612078931e+00,-5.490884969840530871e+00,-1.025837447513051437e+01,-1.536562896976951720e+01,-1.641751876548558897e+01,-1.390554800554483883e+01,-1.145495842034075373e+01,-1.160575795649480391e+01,-1.183412922129911493e+01,-1.249124838023626438e+01
-1.606643666539873294e+01,-1.236268426991310498e+01,-1.221270270006997194e+01,-1.437094353227054455e+01,-1.360059707004483087e+01,-7.221736957733871698e+00,-4.022354131235795549e+00,-4.509970122198406983e+00,-8.135762483382425359e+00,-1.433357561936899316e+01,-1.026948279042203893e+01,-9.646721326503433502e+00,-1.078563975185907253e+01,-1.230142214117931765e+01,-1.444178456318478609e+01,-1.365809519050501919e+01,-1.049000609321754496e+01,-7.369718005677230899e+00,-7.278333216467324007e+00,-6.704568046481669263e+00,-7.286942290783930076e+00,-6.352319915736869049e+00,-6.791091339177444119e+00,-1.153767232233736628e+01,-1.200531273128605747e+01,-9.231921604811018867e+00,-6.293606098886445288e+00,-6.106123600937738871e+00,-9.223762112254856760e+00,-9.639379047045187221e+00,-8.346379545055517823e+00
-1.542167555985330551e+01,-1.186677967600461869e+01,-1.158071509329210791e+01,-1.504748719680209135e+01,-1.512469390760950638e+01,-9.217591943360176288e+00,-5.035672065966269706e+00,-5.044689138396447170e+00,-8.008393040975603228e+00,-1.198147712034337609e+01,-1.136239842807545308e+01,-1.307791570905877698e+01,-1.170987988945816660e+01,-1.189769809185957783e+01,-1.273236330467111976e+01,-1.304697084877671287e+01,-1.162757873334804515e+01,-9.359800841127123405e+00,-6.965679785784552713e+00,-6.226068532266536337e+00,-8.561517735238837190e+00,-9.113422935249424484e+00,-9.295929113356004692e+00,-1.083621111937931580e+01,-7.676251312330396814e+00,-3.094722143894583777e+00,-1.648108706203046614e+00,-3.465775089009719867e+00,-9.462182955832041387e+00,-9.501154689728712910e+00,-7.679235291080314774e+00
-1.611382319947250608e+01,-1.289486877757962091e+01,-1.297369861502607336e+01,-1.582442881279632907e+01,-1.349194724920417165e+01,-9.374455391609368249e+00,-7.238115411658747611e+00,-5.664676284627962133e+00,-4.523061312512032472e+00,-6.994005299470692272e+00,-1.215735746907586723e+01,-1.663380708814668907e+01,-1.595022006696011907e+01,-1.507375665372159368e+01,-1.253033992698212629e+01,-1.058287054049868559e+01,-1.123886958591076457e+01,-1.298886091669066545e+01,-8.670985792364392708e+00,-6.276781256083681093e+00,-7.594504862855493421e+00,-1.081993878003554244e+01,-1.100638504003902440e+01,-8.406376420950689266e+00,-4.685740769199025380e+00,-1.777405752849319009e+00,-1.383399559881016261e+00,-3.885372535145583228e+00,-9.963973053864069840e+00,-1.101976646996345899e+01,-1.137082382009810821e+01
-1.827084285571795519e+01,-1.419731874826575613e+01,-1.306576339236828410e+01,-1.250677675133993638e+01,-7.865106781518102608e+00,-5.229759376590480180e+00,-5.627235416975459259e+00,-3.451136674184132946e+00,-1.544852376268871286e+00,-3.083046085349902210e+00,-9.060141890740194270e+00,-1.394652814424338416e+01,-1.603689489344588992e+01,-1.851292561783510138e+01,-1.648423577356739145e+01,-1.397451112651023486e+01,-1.278551259962450537e+01,-1.137270622293488387e+01,-6.017773751075528033e+00,-4.138376092021705865e+00,-4.899159859547451035e+00,-6.473955648683183739e+00,-7.091922862912105607e+00,-5.803726539727957601e+00,-6.074561515314790050e+00,-5.266878537297593255e+00,-6.289139885782115691e+00,-7.362234830543273212e+00,-1.004813081126253138e+01,-1.266209221337021873e+01,-1.341559794069338274e+01
-2.029012397357395869e+01,-1.547663328126698978e+01,-1.015155560128829038e+01,-6.565196159663570619e+00,-2.960581527837012228e+00,-2.458894969500256877e+00,-1.995880063542970984e+00,1.395520682548399664e-02,5.176472825491253149e-02,-2.810994035749257769e+00,-8.419120004322348194e+00,-1.429583043060382863e+01,-1.616863238310613582e+01,-1.938708021961340222e+01,-1.998762415236785728e+01,-1.680295781828776214e+01,-1.120526526204678142e+01,-6.821773646508946243e+00,-4.858228321210677159e+00,-5.783703726406224987e+00,-4.218296045304408715e+00,-2.304648898164311177e+00,-4.989711997146178413e-01,-1.006775476148023429e+00,-4.739791575727295481e+00,-5.654912913012701381e+00,-7.554161896189564906e+00,-8.894414550116081841e+00,-9.625089017283015025e+00,-1.289651863214348460e+01,-1.351914778577179455e+01
