-1.360683138243489232e+01,-1.020540689029622783e+01,-8.144524313406879656e+00,-9.804276733351102280e+00,-1.142389283713202275e+01,-6.933652526224445722e+00,-7.298791747584885137e+00,-1.084623447993582346e+01,-1.884619222950742135e+00,-1.460235862775324911e+01
-1.375212334464448283e+01,-6.490631229760043475e+00,-1.051523396385280584e+01,-1.305546929038462700e+01,-1.831587769352566752e+01,-2.480026904237620400e+01,-6.167431474658187085e+00,-4.111859612348354176e+00,-2.816782962619873487e+00,-1.121904504877642950e+01
-1.529649139031104177e+01,-7.501098205523600626e+00,-7.136062707051103793e+00,-2.018741382829656672e+01,-1.309002581251137443e+01,-1.800338259501167926e+01,9.060795470086526748e-01,-5.211589111102390426e+00,-5.182633912093027817e+00,-1.226368942173121823e+01
-1.880338976635687587e+01,-5.909643720758195329e+00,-9.614726968195265400e+00,-1.756943234495471629e+01,-2.517667588448760796e+01,-4.525552090075290579e+00,-7.976433085137523138e-01,-1.007900281915683038e+01,-2.150740544531952736e+01,-1.237962640714651563e+01
-1.820342970422498396e+01,-8.705665098021739823e+00,-7.130320418612326350e+00,-9.573955986605174218e+00,-1.578338366196369869e+01,-1.127769128197416215e+01,-4.099699319963534094e+00,-2.418255391104836249e+01,-2.072109047736859111e+01,-1.403961927138515797e+01
-2.105332809442022324e+01,-1.100796586308898739e+01,-8.525175385236469339e+00,-8.389618733324175182e+00,-2.053342701656405467e+01,-1.111351442873226958e+01,-4.970940139185707096e+00,-1.132210668443197399e+01,-2.065785324798523703e+01,-2.049317083991246591e+01
-2.029251755293714510e+01,-1.220557178727286818e+01,-4.903548519293584818e+00,-1.341453421072479912e+01,-1.679291622153259667e+01,-6.039617014164500475e+00,-1.126921275895765007e+01,-3.762687686882880023e+00,-7.584052663138793449e+00,-3.159543496536944929e+01
-2.207328141190910387e+01,-2.079007567663052924e+01,-5.546195119308901411e+00,-1.638691241812615118e+01,-1.799780520933805406e+01,-1.350218572949813378e+01,-1.061420116350128495e+01,-1.711488029279382417e+01,-3.739581219768303821e+00,-1.740153376084327874e+01
-2.521682388673466946e+01,-1.038865899212907706e+01,-2.790128090421311491e+00,-1.979372789168592561e+01,-1.447082684421158127e+01,-2.036793771332823866e+01,-1.601375458573527055e+01,-1.592926900553867853e+01,-1.012639578852028066e+01,-1.419196134470207760e+01
-1.947528284305733592e+01,-7.086608193874067929e+00,-2.968085097343307499e+00,-1.317930257188500498e+01,-1.469494211485336521e+01,-1.199358454050521594e+01,-1.833174192583442519e+01,-1.852245900043243410e+01,-1.770041813690746224e+01,-3.180599023956513349e+01
-1.587147460072003646e+01,-1.373516201842362072e+01,-3.299609734559249219e+00,-1.218855313248699268e+01,-1.127743758867646306e+01,-1.110292405946347927e+01,-8.007257626324800981e+00,-1.438274118536677548e+01,-5.159040716117519132e+00,-9.683334583559121356e+00
-1.928267029539965094e+01,-2.086813371693486019e+01,-8.048170940221142544e+00,-1.847858113246704193e+01,-3.077136284967120972e+01,-1.499742015106299320e+01,-2.695004164337466701e+00,-4.256743795189333213e+00,-7.937523489276429700e+00,-1.929026491437220159e+01
-2.447144829878235583e+01,-2.357951193627005892e+01,-1.176724837328297824e+01,-1.017187276903635684e+01,-1.407659452337752626e+01,-6.817774466903355091e+00,-1.223417838281227787e+01,-1.710729770346229861e+00,-6.142711716823012758e+00,-2.180518107348577672e+01
-1.582878642566194038e+01,-1.654379414026944417e+01,-4.799364995864826788e+00,-9.925861410577494937e+00,-1.411813112249746816e+01,-9.499938570134460747e+00,-3.986561815435178069e+00,-5.788101172450879517e+00,-4.503635000087386153e+00,-7.864793895178938676e+00
-9.591815535503464218e+00,-4.975571203380214413e+00,-4.457288791698902131e+00,-8.552978237521767113e+00,-1.721949245943940099e+01,-1.426649105958978581e+01,-4.724672599670567408e+00,2.361789738008890360e-01,-1.673475300826599366e+01,-1.219257084276627623e+01
-1.671491905597699201e+01,-7.213642298948583331e+00,-1.126391807268520218e+01,-1.424978979038525750e+01,-1.655830276400808998e+01,-3.876547703726596517e+00,-2.142955219037245485e+01,-8.260339484083660366e+00,-6.886656849927168977e+00,-1.844021647924342489e+01
-1.136881220396377756e+01,-1.029734906109377590e+01,-1.934656288318597106e+01,-1.408261642940192715e+01,-1.332912217138932931e+01,-5.491049811779875611e+00,-3.401212485461519552e+00,-5.454180323655273277e+00,-1.582520094059866711e+00,-2.253414566703144573e+01
-9.497967940527015429e+00,-2.634159136712159288e+00,-1.058052432477966498e+01,-1.845282190255758437e+01,-2.059781587665726832e+01,-2.206684315645521721e+01,-1.004795867561679401e+01,-4.574211831097186876e-01,-3.338825360841431333e+00,-1.068079686355517488e+01
-1.232675595429087778e+01,-5.987125339370908073e+00,-3.374044605364174831e+00,-1.593469145894815142e+01,-2.081360265680907062e+01,-1.261754964379644584e+01,-5.064227507301735542e+00,-1.138443658794145286e+01,-1.356518076093221126e+01,-1.524136139841783155e+01
-8.062425184308750659e+00,-2.112573404679233935e+00,-1.323912965662162211e+00,-1.603080356032734599e+01,-2.667688343454956623e+01,-9.568131331101533021e+00,-3.576670494212026874e+00,-1.574925562875932172e+01,-1.606894785108795887e+01,-2.256016082147846191e+01
-1.119080428644132219e+01,-7.229812372166569467e+00,-4.153242612465598782e+00,-1.198111425744696490e+01,-2.131276061968775792e+01,-5.366025482210790010e+00,-3.366120220401480179e+00,-4.352069108273899367e+00,-9.809324821082160639e+00,-1.036994444543897487e+01
-2.869733684534928386e+01,-3.537448256593092921e+00,-1.585326280492528994e+00,-1.351405662048183487e+01,-1.865886083708511478e+01,-1.732063330247870070e+01,-1.313701260618285716e+01,-1.435941174468064574e+01,-2.394348254281097432e+00,-1.198913322140606041e+01
-1.394603972123576519e+01,-1.060790521201899317e+01,-3.710208784626515488e+00,-1.331441456493453757e+01,-1.353571226504598890e+01,-1.207839500299963476e+01,-6.369946428002467798e+00,-5.065818229018859142e+00,-1.015423998916083759e-01,-2.311340437212497179e+01
-1.988019124795983572e+01,-2.518955303012067048e+00,-7.201046381547733688e+00,-2.012009969891818884e+01,-1.503953322127137682e+01,-1.303036848963360406e+01,-1.046475708078977718e+01,-5.555164872613611138e+00,-5.852251762362086218e-01,-2.096549485491141951e+01
-1.288397320067831586e+01,-6.152757096424045002e+00,-6.318347372449339971e+00,-2.688074924254010156e+01,-1.920480875293732481e+01,-2.254736876226836628e+01,-8.511523351707147356e+00,-5.682555356377594347e-01,-1.982068837812749340e+00,-2.395947856447661906e+01
