-1.962543657224097160e+01,-1.677665497713071829e+01,-1.203923906843366964e+01,-8.393663284166496652e+00,-4.795369720865857666e+00,-3.080682234718218560e+00,-7.259558224110885583e+00,-8.945151020851341173e+00,-1.166320570195812678e+01,-8.886925164951241740e+00,-6.665177779549756210e+00,-1.017623594932967102e+01,-1.911444277652076096e+01,-2.067158331263215132e+01,-1.676152116477596365e+01,-1.194107449546964617e+01,-8.064579469297262548e+00,-8.561762519755953704e+00,-8.265314399554014813e+00,-6.904867716468000793e+00,-6.424849117920471642e+00,-6.080902337048142314e+00,-7.427175116131484955e+00,-6.984614376647521716e+00,-3.354474739980828790e+00,-3.235082679324494226e+00,-7.262842048862464317e+00,-1.041607712329611068e+01,-1.482436539668797160e+01,-1.581083476308004165e+01
-1.929056895357059886e+01,-1.491410173676386286e+01,-1.378286656956698408e+01,-1.216423813273705612e+01,-6.686268393639173802e+00,-3.112611798880558389e+00,-5.216488997747910972e+00,-8.265229200974401280e+00,-7.189031894210077489e+00,-5.510709567172736634e+00,-5.106721381544799598e+00,-8.222225484556954456e+00,-1.641831968245857354e+01,-2.039121808269507596e+01,-1.716003796955841310e+01,-1.009908069014763221e+01,-7.356931929100351653e+00,-9.351623624830741832e+00,-6.257721137770416497e+00,-3.351857036348813601e+00,-5.639325898140668869e+00,-6.096898755424821736e+00,-4.262140466320818000e+00,-4.187833231021491187e+00,-2.522031480764144185e+00,-4.149236607233219409e+00,-1.002063080994830280e+01,-1.066117646064963687e+01,-1.334163777746888790e+01,-1.675275658191427652e+01
-1.892588921808896885e+01,-1.539494716757289794e+01,-1.508987488224433626e+01,-1.219278329749937839e+01,-6.081058421003326053e+00,-2.933571831983659450e+00,-5.761558291273228605e+00,-1.081711003232473089e+01,-8.586217661948349900e+00,-8.519033088718325430e+00,-1.040573137345819177e+01,-1.175779633847344563e+01,-1.636587969576221013e+01,-1.971373358748759586e+01,-1.799946608106794699e+01,-1.249843125411809197e+01,-8.518920038290040964e+00,-9.418266197937395390e+00,-7.974635842184350842e+00,-3.279436812127473733e+00,-3.891219270069493419e+00,-7.620046268590129124e+00,-5.246323498294695575e+00,-4.099096701931896902e+00,-1.454746568929972561e+00,-4.017947532323939974e+00,-9.814579568388646535e+00,-1.148656852369462555e+01,-1.550245409251543549e+01,-1.640725979471121221e+01
-1.738875970977426988e+01,-1.444014336091183637e+01,-1.272921641425127603e+01,-1.037380368512665640e+01,-6.179009711720999221e+00,-3.611930535362173789e+00,-6.178251470547817981e+00,-1.175997509904994942e+01,-1.088008938015470406e+01,-1.217626871069629146e+01,-1.513770731261645430e+01,-1.601001142984660675e+01,-1.767232748421989186e+01,-2.042862733604664172e+01,-1.948607499038723745e+01,-1.437932282076275747e+01,-8.795069160538472985e+00,-8.751296628059240135e+00,-8.735607049034998184e+00,-5.092406661977031845e+00,-7.818567147317946109e+00,-1.057036254565687905e+01,-6.969928212541187662e+00,-6.179660292586421910e+00,-1.686132008186416176e+00,-1.871856424399890750e+00,-6.439206597212989713e+00,-1.089546218594700022e+01,-1.900391184020941182e+01,-1.764111646501551434e+01
-1.550840243830929133e+01,-1.173858159748399288e+01,-9.833323978222036743e+00,-7.708507096960043548e+00,-8.028154618409420351e+00,-7.948539891980815675e+00,-1.192827565430310699e+01,-1.392641302028293104e+01,-1.012395051565803783e+01,-8.722542257775524277e+00,-1.080974201753708819e+01,-1.399445348753321383e+01,-1.812714532804232448e+01,-2.039154396964574900e+01,-1.885988293858362042e+01,-1.464931660237817468e+01,-6.760646394489055133e+00,-3.881428414169879382e+00,-3.813041623458462759e+00,-3.608411713944430499e+00,-6.883138866791847832e+00,-6.505046863857108619e+00,-3.594588842795249484e+00,-3.444193873770160508e+00,-3.676344336112509659e+00,-2.407182563792895635e+00,-4.031361121013827820e+00,-1.150113852576250650e+01,-1.937893918857540143e+01,-1.655790418183140034e+01
-1.557766982939769740e+01,-8.031620401454357960e+00,-5.844164567747064609e+00,-8.409724142970901539e+00,-1.430435958584934397e+01,-1.455310760537426518e+01,-1.678445014063288809e+01,-1.640611679881436658e+01,-1.165234821767310436e+01,-1.051122114474298286e+01,-1.201073295338149549e+01,-1.354531227322412335e+01,-1.726741927059591220e+01,-1.946840596584272021e+01,-1.694466615878915050e+01,-1.317373672550413666e+01,-5.890232841673188169e+00,-2.749829817467989379e+00,-4.193985267090853952e+00,-3.845622846925266458e+00,-5.367927016104325766e+00,-2.784090761176862383e+00,-2.897556594472221470e+00,-8.408285939617874405e+00,-1.140344880749362844e+01,-9.552051675733332914e+00,-7.095143528531441035e+00,-1.008416783317415266e+01,-1.576344772472415912e+01,-1.421758658838871270e+01
-1.735751408648876293e+01,-9.121277102234119027e+00,-5.700906894525890500e+00,-8.594041707539258113e+00,-1.426225930356037708e+01,-1.445438796613546018e+01,-1.463991885767376822e+01,-1.407754996777436851e+01,-1.359567113795871229e+01,-1.457625198877906492e+01,-1.744540359558708076e+01,-1.699303278161122677e+01,-1.817660119846008371e+01,-1.771046157628030215e+01,-1.406842080994611166e+01,-1.075947090282474505e+01,-5.514570762267874571e+00,-4.808571993836487479e+00,-9.559704389361266763e+00,-8.933434702766994917e+00,-8.791120585809919064e+00,-6.142916711155973708e+00,-7.027242109206249587e+00,-9.459495170192401048e+00,-1.033607516235452906e+01,-1.035254045756436803e+01,-8.918395260720107132e+00,-1.144469286680649667e+01,-1.394602958261431702e+01,-1.313865264741907879e+01
-1.834597261846600702e+01,-1.280211282504097170e+01,-5.755727142791132067e+00,-4.004024760158903185e+00,-6.608204602847407294e+00,-8.544639596480648081e+00,-7.327581615011664162e+00,-8.823682977880235256e+00,-1.169936097181892087e+01,-1.336311053758891809e+01,-1.540579476091121158e+01,-1.619688834236596975e+01,-1.840846976514778532e+01,-1.551214150594851660e+01,-1.072020347199705448e+01,-9.597734062633136887e+00,-5.923880889342973965e+00,-5.781026976968912656e+00,-1.041494431808136056e+01,-1.246840096804141140e+01,-1.050428722277149873e+01,-7.324694378799767591e+00,-7.970398367782202342e+00,-4.405605337027413526e+00,-3.131516879595000358e+00,-3.957009463015896955e+00,-9.149420622435249228e+00,-1.631015898937382858e+01,-1.586394540112151219e+01,-1.407563922478009744e+01
-1.875254183140862452e+01,-1.700811293052385764e+01,-7.454797729983577703e+00,-2.329503811387549028e+00,-2.811653012946528918e+00,-5.084167503208821159e+00,-3.194591945858213933e+00,-5.401608517989340719e+00,-8.519786798012320972e+00,-1.146257292346851564e+01,-1.140071125133247243e+01,-1.161874304639586875e+01,-1.400688096351212586e+01,-1.414473797645774233e+01,-1.083226465322812970e+01,-7.647037682884257670e+00,-8.086305492228195391e+00,-8.135604147637126360e+00,-1.094849512307391315e+01,-1.344116670481820464e+01,-1.068821810006667228e+01,-5.836922757100159842e+00,-4.572926373995131577e+00,-3.948462352333038439e+00,-4.796033366470321191e+00,-6.116414005351478167e+00,-1.261693740062268532e+01,-1.919882209510734583e+01,-1.669071890421787074e+01,-1.322293553788957254e+01
-1.846587162171917029e+01,-1.649867593107788366e+01,-9.418361420477314283e+00,-3.834697636048337799e+00,-4.113703060044975324e+00,-7.363692702368236809e+00,-7.835272707800837289e+00,-8.540124278389548351e+00,-1.018820013520533507e+01,-1.106172812306046360e+01,-1.242783507410456956e+01,-1.173487702306339919e+01,-1.187415536815431061e+01,-1.305142910005374191e+01,-1.222646751652072084e+01,-1.049104084960006134e+01,-1.333764190220105128e+01,-1.080620777243129638e+01,-8.779265530982607757e+00,-9.857972898672684892e+00,-8.133034912431261532e+00,-7.001781053586965342e+00,-4.028597243829117325e+00,-5.917414548019318765e+00,-1.085841002690487045e+01,-1.010243837045809912e+01,-1.120491475669443027e+01,-1.583234047718493187e+01,-1.565447510893939942e+01,-1.379010040156503081e+01
-1.707260477007826438e+01,-1.418298542221315905e+01,-9.501515834707653596e+00,-5.718052380388900069e+00,-6.922552471749711778e+00,-1.001930743712711092e+01,-8.891327610557073768e+00,-6.467113919816978473e+00,-7.207479639878393129e+00,-9.835771347611768078e+00,-1.479468540828574774e+01,-1.585586435148489137e+01,-1.629745673448435994e+01,-1.482942064788653980e+01,-1.139529349495735389e+01,-1.084268184265713764e+01,-1.434941918096593660e+01,-9.921437134220527199e+00,-6.014778180546135999e+00,-6.975865468730618524e+00,-1.101466168428451908e+01,-1.002603422247100795e+01,-5.471939793180948364e+00,-5.440703729364880559e+00,-8.494763265295318888e+00,-8.938259036204973640e+00,-7.682105330767066143e+00,-9.977295062914356194e+00,-1.363251314813829573e+01,-1.417638812244901558e+01
-1.662745539718299170e+01,-1.227320431314636195e+01,-1.047853301436083484e+01,-1.014150964058066151e+01,-9.808258245192481795e+00,-7.775284123056881214e+00,-5.326020190355166051e+00,-4.987688431191915406e+00,-8.140855350951317959e+00,-1.268958770578703721e+01,-1.545021053019717172e+01,-1.650127409015994573e+01,-1.799137124082130512e+01,-1.724511865139863787e+01,-1.243670277631903431e+01,-1.101846311515601862e+01,-1.425201658714609465e+01,-8.269499280722394374e+00,-4.537575980009681764e+00,-6.841281548938320967e+00,-1.218359998673789235e+01,-8.976078057417534950e+00,-6.623384472751852492e+00,-8.486773848239351992e+00,-8.557778088686923468e+00,-7.052791798992259942e+00,-8.321191496224120243e+00,-1.019609443674823801e+01,-1.323059229234390699e+01,-1.478019643204430444e+01
-1.718568092616713017e+01,-1.318693962259823316e+01,-1.340007038839843645e+01,-1.497342659134411136e+01,-1.524472820897932834e+01,-1.043506008568529175e+01,-8.728292573918881914e+00,-8.795824840745121165e+00,-1.037183727107313480e+01,-1.265892258751970267e+01,-1.294815252756087887e+01,-1.423972840155048480e+01,-1.741582283982254609e+01,-1.754538098057895823e+01,-1.187719583126115985e+01,-9.883142296030877461e+00,-1.168151581217827406e+01,-7.094120478929694329e+00,-4.656859067695037879e+00,-3.867952337462615464e+00,-6.006329695227651477e+00,-7.517000646522699725e+00,-9.734838802039730510e+00,-1.261786745020474321e+01,-1.325466676503152286e+01,-1.102783961484419351e+01,-1.134966134821705097e+01,-1.264827032727013822e+01,-1.238242686843529583e+01,-1.492113346856629263e+01
-1.822574311168446215e+01,-1.317115371299763815e+01,-9.569485621496740535e+00,-1.035827770973664386e+01,-1.110173549108488089e+01,-1.008200957060288339e+01,-8.695444013622440238e+00,-7.418975770946665271e+00,-6.500898129903649902e+00,-1.064084966178428360e+01,-1.347893689907217762e+01,-1.526112263613586073e+01,-1.804615996598769456e+01,-1.574369915083880045e+01,-9.286766754874635765e+00,-6.028692345832151744e+00,-7.067906145722048450e+00,-7.443321676827847178e+00,-8.999536445568343979e+00,-6.152490697005225329e+00,-4.109785723541754976e+00,-6.810668861720865053e+00,-8.229927085110954721e+00,-8.331185815442868403e+00,-8.410839887315832542e+00,-1.027361112479889549e+01,-1.180225046875232842e+01,-1.358366434985046034e+01,-1.518575189143579784e+01,-1.671741635880735544e+01
-1.831276034313643564e+01,-1.308930496125075749e+01,-6.366613682660423379e+00,-4.474341389455596563e+00,-7.101710026689154631e+00,-1.229506616639491767e+01,-5.169936281078808094e+00,-2.329131289700437257e+00,-4.051612571878375313e+00,-8.776752825130840208e+00,-1.223044773342365410e+01,-1.517478255898134876e+01,-1.541810661800459847e+01,-1.216131343319343294e+01,-9.090293926760367071e+00,-8.045980637816168013e+00,-9.732105338233699499e+00,-1.110670307883240326e+01,-1.176899335703259020e+01,-8.953793697607581592e+00,-6.078895688270965714e+00,-4.953813958972183684e+00,-3.530459117057087148e+00,-3.981741095690769061e+00,-3.744516096755032830e+00,-5.133868976170113285e+00,-1.095341619540547740e+01,-1.530628208904334819e+01,-1.527263532506713339e+01,-1.647110556405793247e+01
-1.779062883455567246e+01,-1.401231530495991251e+01,-7.162958243360184163e+00,-5.761749756400417866e+00,-8.132145865788579897e+00,-8.714793175398714453e+00,-3.709712467238280187e+00,-4.371275746683243923e+00,-8.104958525131484848e+00,-8.308641981634877993e+00,-9.282379832794251939e+00,-1.125722139506622455e+01,-1.221639718671782404e+01,-1.064869247850438683e+01,-1.175012648283525607e+01,-1.149277196302876192e+01,-1.235595537302095970e+01,-1.053020466957742940e+01,-1.123137019588018504e+01,-1.062735697343490671e+01,-1.018842596773399301e+01,-7.221981054146839440e+00,-4.141442374869699350e+00,-5.334748142096255918e+00,-4.705355278401897934e+00,-4.053875049171531408e+00,-7.706632890970959160e+00,-1.282445342857490900e+01,-1.220843885509929194e+01,-1.387785810392677632e+01
-1.788141358305350792e+01,-1.411295223471506333e+01,-1.105597468231481884e+01,-1.028062276534160979e+01,-9.095672512503885088e+00,-3.984100987910689451e+00,-3.257549398062045132e+00,-8.101059422619252715e+00,-1.402760309494590452e+01,-1.337779824277870944e+01,-1.253551866368288614e+01,-1.241081430989065204e+01,-1.244675128807980968e+01,-9.451202076229415994e+00,-9.505432243835134187e+00,-9.930296297751105783e+00,-8.318735176640524642e+00,-6.919978717713210159e+00,-9.104996172754725947e+00,-9.814014606137677177e+00,-1.046677419948567156e+01,-1.290367806246721472e+01,-9.451524793513160105e+00,-6.949105792416383487e+00,-7.030250220577929809e+00,-8.762252448277155992e+00,-1.054757028443595068e+01,-1.290801144163901704e+01,-1.176187620663771227e+01,-1.194785946361466422e+01
-1.775655748364741271e+01,-1.435775058043375019e+01,-1.305038146067350446e+01,-9.585615074051347051e+00,-7.169019199541604159e+00,-5.962212635769343017e+00,-3.595383441834785643e+00,-6.659152596423158599e+00,-1.026878497405797042e+01,-1.183761268393997668e+01,-1.272379377971217629e+01,-1.263523410595418461e+01,-1.170177592093683394e+01,-9.717434355584465777e+00,-5.681651026010513306e+00,-6.147951363279907433e+00,-6.654354113473472054e+00,-4.956226712564270720e+00,-5.596605385227306328e+00,-8.660216096594689716e+00,-1.013879044674992436e+01,-1.306657609830424782e+01,-1.396129683446627290e+01,-1.254778576410865476e+01,-1.238110204145339033e+01,-1.241937509473393142e+01,-1.404958172198685951e+01,-1.370843735936514207e+01,-1.395412902932620725e+01,-1.334247757984021021e+01
-1.694334038605167692e+01,-1.376358585396724798e+01,-8.178277286448427219e+00,-4.669228400436900905e+00,-5.537870159690373661e+00,-8.084916012532193719e+00,-7.067754410407915522e+00,-6.146732187875056930e+00,-6.116358182909673147e+00,-8.437718663063682456e+00,-8.042446145142429614e+00,-8.498882976185056393e+00,-1.288255657726494086e+01,-1.424248173291572606e+01,-8.990433608982678848e+00,-6.634566498509001597e+00,-8.573680886995427741e+00,-1.017026989974576523e+01,-9.872260055115155808e+00,-1.090871766501205009e+01,-1.138169608722629889e+01,-1.310565108718949112e+01,-1.546069978169521697e+01,-1.116873447749516224e+01,-8.458193480807960185e+00,-7.224541231936355778e+00,-1.015597620486036057e+01,-1.445309450620487723e+01,-1.568060662459642352e+01,-1.581768743953328205e+01
-1.672882533223239321e+01,-1.458039292398860276e+01,-9.627594946530820152e+00,-3.427753556873381680e+00,-2.734635238206311492e+00,-6.903438587484068911e+00,-1.240368790151400802e+01,-1.116020455211400986e+01,-8.701445683970700173e+00,-8.942416684324159704e+00,-6.730410370219973792e+00,-8.133604343251544577e+00,-1.355455044125954167e+01,-1.621526406280014143e+01,-1.317578773855949059e+01,-9.783502116023530704e+00,-9.353342299160665618e+00,-1.193403748442925583e+01,-1.309602988633047893e+01,-8.310558427854221719e+00,-7.447548114980572898e+00,-1.010366637549652324e+01,-1.113434155873914122e+01,-7.308698348206078776e+00,-3.795527660565474193e+00,-2.186828524260940654e+00,-5.516053270421507726e+00,-1.235148068138898125e+01,-1.358228267582143367e+01,-1.405036911651946951e+01
-1.693322062139237261e+01,-1.467696512982088741e+01,-1.135576998130744464e+01,-6.474622855314072112e+00,-4.575859358888688000e+00,-6.877457298017382925e+00,-1.126343198738577556e+01,-1.155418248688618199e+01,-1.130036351518100268e+01,-9.540813742128587904e+00,-8.799751078526035997e+00,-1.015024204322101831e+01,-1.343530212013682856e+01,-1.408535650321675448e+01,-1.403486021775317560e+01,-1.100683429457340878e+01,-6.718063974167810315e+00,-6.692580970796744744e+00,-9.582247149098925831e+00,-5.654743104674844645e+00,-2.731090805784960551e+00,-4.632571294147996177e+00,-6.146205152975164232e+00,-4.702607254914043189e+00,-5.531552500281269324e+00,-2.375493248693872239e+00,-3.826439245339222417e+00,-9.935706134571207215e+00,-1.206077122902313725e+01,-1.081633355320034973e+01
-1.645435159644061685e+01,-1.145065624092302592e+01,-7.814400065416065466e+00,-8.348760295505476492e+00,-6.205178581321983522e+00,-6.428988614940557511e+00,-8.195989209215559512e+00,-8.139930540772699175e+00,-1.052921597369322804e+01,-1.205891685966315308e+01,-1.265868509342790205e+01,-1.123830372437540426e+01,-9.931063423518432742e+00,-1.122774479317493856e+01,-1.250165695711783087e+01,-9.652087811681591134e+00,-5.363010386326074297e+00,-3.866886773252026899e+00,-6.447070014480789091e+00,-5.827869265422198630e+00,-3.181289441268255747e+00,-4.027447817954143083e+00,-6.568907379916796963e+00,-5.558812956910816894e+00,-5.121263707695358214e+00,-4.262028058429868871e+00,-7.981671138547856259e+00,-1.133165950053898108e+01,-1.176924254075093934e+01,-1.123023867050664037e+01
-1.671964634321228615e+01,-1.094787561561731692e+01,-6.647434471753598473e+00,-6.480114166810439613e+00,-6.125338196787896372e+00,-5.823208245336742195e+00,-7.545570139825023226e+00,-6.520211221987993966e+00,-5.940809573476575345e+00,-9.129840824965393509e+00,-1.037850892530416402e+01,-9.245079272204284493e+00,-8.480220495049358931e+00,-1.130808516678733078e+01,-9.343658483381545921e+00,-6.318331512410186868e+00,-6.965072186885291394e+00,-6.111699733034585691e+00,-7.353257069708629245e+00,-8.350811695576355831e+00,-8.623907795680864297e+00,-7.128117471802946525e+00,-6.499366289757098514e+00,-7.984114392869562593e+00,-6.986846523162117961e+00,-8.464720344659161455e+00,-1.169589233013200946e+01,-1.395471724552140813e+01,-1.373187192873209916e+01,-1.384796383264273878e+01
-1.730740122301788375e+01,-1.243020833565902095e+01,-8.877621437692129192e+00,-9.687154844734330084e+00,-1.247536598809424646e+01,-1.215663857190891406e+01,-1.089860612038887488e+01,-7.263325423483788512e+00,-5.940900931944083752e+00,-9.571672678421814240e+00,-1.147152462623063762e+01,-1.047502228430400351e+01,-9.905329062812418428e+00,-1.243276208646167369e+01,-1.110255557630391721e+01,-5.516850039737442479e+00,-5.717719373590843368e+00,-5.775247150615753888e+00,-7.436865220197494963e+00,-7.450701064304774413e+00,-8.356091518904779747e+00,-8.333734156908317203e+00,-6.006099796387462497e+00,-5.114041110521593936e+00,-6.025623605497970381e+00,-9.389366127390086803e+00,-1.167308744033748447e+01,-1.331801030917270445e+01,-1.379238582229913845e+01,-1.336341883053190571e+01
-1.544732388867403117e+01,-1.012994511524479435e+01,-7.350848116977156899e+00,-9.081449382950149030e+00,-1.435130831151130515e+01,-1.510337455493115399e+01,-1.232060091671010582e+01,-6.806293906289515583e+00,-5.843868471427922984e+00,-9.793656716574671961e+00,-1.423067129891252058e+01,-1.444113940781708116e+01,-1.346202882351203201e+01,-1.238054190605504346e+01,-1.282142623463107256e+01,-6.850387482714121568e+00,-7.067376463212109439e-01,3.946128682980792335e-01,-2.086310169980951201e+00,-6.709573516742572075e+00,-7.643569930478315122e+00,-3.572851378744872797e+00,-2.582648916704215480e+00,-5.336164128648943183e+00,-6.303757946429977999e+00,-5.755701244679986672e+00,-9.119617616680837813e+00,-1.290241051736811073e+01,-1.364721308041303693e+01,-1.411069697901419318e+01
