-2.246910592748059088e+01,-2.223053788310951617e+01,-2.253469846480422589e+01,-2.230003426637914288e+01,-2.230221834944354242e+01,-2.263981789019372570e+01,-2.309180122779475397e+01,-2.117869135323498142e+01,-1.976629715992344671e+01,-1.841979360083739081e+01,-1.850447328719828022e+01,-1.915098913013935089e+01,-2.057746044960286724e+01,-2.066385026193327334e+01,-2.039525984558794391e+01,-2.075295474131901940e+01,-1.997163107246160507e+01,-1.867709986534383404e+01,-1.924264278014500817e+01,-2.035079408850934612e+01,-2.091602328336901095e+01,-1.955258374743991467e+01,-1.963942374868525320e+01,-1.966284798251258081e+01,-2.033735922806792829e+01,-2.127194750971264270e+01,-2.191038113170199964e+01,-2.045195565538273996e+01,-1.962838514231973264e+01,-1.991402172380023572e+01,-2.127523376627100760e+01,-2.123220365742842475e+01,-2.122671178314421070e+01,-2.114529714485009393e+01,-2.120664125763707730e+01,-2.090650292072031391e+01,-2.140544821156395727e+01,-2.043248111092382047e+01,-2.000022334605455399e+01,-2.016800402187638852e+01,-1.948793552981482691e+01,-1.862072412421305856e+01,-1.896621128337250894e+01,-1.952734565900431818e+01,-2.099702726884020620e+01,-2.199187950458791363e+01,-2.085561393284135434e+01,-1.941392320063378918e+01,-2.030076086355580145e+01,-2.127268540362517157e+01,-2.175307510130935285e+01,-2.184382224082946777e+01,-2.218626829153961566e+01,-2.053323939442634583e+01,-1.900570721675952157e+01,-1.890874321675962833e+01,-1.981540248460239795e+01,-2.176222005486488342e+01,-2.101884791089428717e+01,-2.113631525635719299e+01,-2.083348364217413717e+01,-2.110917706539233407e+01,-2.115244175162580120e+01,-2.077646516097916418e+01,-2.068205937246481696e+01,-1.967723931289381412e+01,-1.900924160000350582e+01,-2.069857259177499387e+01,-2.215731121020184702e+01,-2.164737527237998194e+01,-2.193483965264426416e+01,-2.117336439092953881e+01,-2.090147916889852908e+01,-2.097450670103232184e+01,-2.123870453486840049e+01,-2.116161276896794519e+01,-2.121410700016551587e+01,-1.986235662218597042e+01,-1.883652498159143818e+01,-1.937844138923618686e+01,-1.999278048508697125e+01,-2.088235346972942352e+01,-2.040657287836074829e+01,-1.936279999050829304e+01,-1.947684866024388128e+01,-2.115642069942421344e+01
-2.130664903173844138e+01,-2.123477024502224353e+01,-2.044738296005461109e+01,-1.957856548577547073e+01,-1.957449846507774538e+01,-2.049382060269514838e+01,-2.131876215752627957e+01,-1.926117985281679523e+01,-1.647611576401525113e+01,-1.549611799087789343e+01,-1.599173921843369861e+01,-1.718826826661825180e+01,-1.888619153532717121e+01,-1.870259289609061426e+01,-1.620933391567733395e+01,-1.653618377198775491e+01,-1.706070068561368558e+01,-1.472909234464168549e+01,-1.460740314051508904e+01,-1.419055056489176181e+01,-1.508997263924943155e+01,-1.599659197611941153e+01,-1.556830726067225079e+01,-1.450626679013172726e+01,-1.562192209437489510e+01,-1.779723398635784903e+01,-1.929957335856225598e+01,-1.762378828310304257e+01,-1.597857306525111198e+01,-1.798398337927129376e+01,-1.982111024690998846e+01,-1.878055840813451383e+01,-1.825058783094088355e+01,-1.708482937680350489e+01,-1.642990525646342093e+01,-1.545579788068102545e+01,-1.502819373210271259e+01,-1.345177540038194941e+01,-1.445149022464950939e+01,-1.525887958167327696e+01,-1.283524360921647833e+01,-1.164313007394472699e+01,-1.321738043013546182e+01,-1.564893099582857516e+01,-1.619356965563363460e+01,-1.660653589997026813e+01,-1.585573883851369281e+01,-1.694989078491926193e+01,-1.901740607619285583e+01,-1.871807202862368769e+01,-1.903713024242056662e+01,-2.011428967366616050e+01,-1.947368646164735040e+01,-1.812091898421446601e+01,-1.519406829360458566e+01,-1.337861313049991985e+01,-1.474770986040433307e+01,-1.810158104283942038e+01,-1.954088208989964670e+01,-1.787331579460038000e+01,-1.653905825979179767e+01,-1.710773451874653617e+01,-1.862827857087055961e+01,-1.816227595839235676e+01,-1.843999506533145905e+01,-1.610118438882960135e+01,-1.389169827683104330e+01,-1.474320390018531057e+01,-1.762620401294488204e+01,-1.724271827874084195e+01,-1.688906969792313006e+01,-1.634702558235989756e+01,-1.607025781604978931e+01,-1.501374173205759810e+01,-1.437947253990892449e+01,-1.405244397798863609e+01,-1.537458278569910242e+01,-1.487238248603211588e+01,-1.270064280378735688e+01,-1.204559751806987578e+01,-1.353388094198372649e+01,-1.498053822873367125e+01,-1.504813298458854298e+01,-1.440870479080412103e+01,-1.583776220927635769e+01,-1.933859613868925464e+01
-2.012227697422106942e+01,-1.934862791001796722e+01,-1.659205951458877948e+01,-1.493354258934656720e+01,-1.669904645035664359e+01,-1.862596425331301120e+01,-1.792950456175539387e+01,-1.599716083208719830e+01,-1.310394051588243869e+01,-1.381500346586108208e+01,-1.522177303913566782e+01,-1.563284789605273062e+01,-1.643087826420863351e+01,-1.439788878377940939e+01,-1.117048009816143228e+01,-1.060158732305798246e+01,-1.129461998285518831e+01,-1.257212863200240704e+01,-1.314402363697687726e+01,-9.232482671737670898e+00,-9.597186664740243955e+00,-1.292765975784924315e+01,-1.369614294171333313e+01,-1.206451911396450427e+01,-1.398902281125386615e+01,-1.539529759271277243e+01,-1.683356907135910419e+01,-1.469164927966064838e+01,-1.433740817341539575e+01,-1.800706245253483573e+01,-1.836601024203830335e+01,-1.417731998115777969e+01,-1.222290737202597910e+01,-1.187296557716197398e+01,-1.129734234801597026e+01,-8.152271955687966809e+00,-7.697635543532669544e+00,-7.397729233321216569e+00,-1.093921863453255838e+01,-1.090040758293535994e+01,-8.811153989699151978e+00,-9.523498516529798508e+00,-1.018980808183550835e+01,-1.132228129802064842e+01,-9.610383323497242003e+00,-9.051318029252191977e+00,-1.004705576433075720e+01,-1.352101041024757677e+01,-1.413995374935782579e+01,-1.330584826568762402e+01,-1.458943273706568533e+01,-1.875644245826535794e+01,-1.766071671081913763e+01,-1.635760524206691358e+01,-1.492540662901269144e+01,-1.090370572192801291e+01,-1.047748062594069296e+01,-1.526413936830229190e+01,-1.894834527124961099e+01,-1.633406782481405628e+01,-1.463114700052473260e+01,-1.463361913876401132e+01,-1.374260313643349463e+01,-1.206601690066357513e+01,-1.210767275922828290e+01,-1.328347983407891419e+01,-8.400247978434586926e+00,-7.150726775556297987e+00,-8.862142666243016720e+00,-9.321271460503339767e+00,-1.104230492458575341e+01,-1.395266068478425403e+01,-1.426496592412392239e+01,-1.051299871773355576e+01,-6.131678504714121125e+00,-4.852889170535894969e+00,-6.271394392857069455e+00,-8.737676986027508974e+00,-7.019788530758685141e+00,-7.943535837448305159e+00,-9.417036792884269758e+00,-8.913716359270942746e+00,-1.076238034044702907e+01,-1.373426238364643481e+01,-1.610889775057633599e+01,-1.938594463219245156e+01
-1.872476387603415304e+01,-1.625207623011536029e+01,-1.412048180484109494e+01,-1.393591607693168832e+01,-1.400918386048740771e+01,-1.337701794960432622e+01,-1.308770874639352222e+01,-1.171807862280143553e+01,-9.474436685442924500e+00,-9.902378252810901671e+00,-1.261097720058427996e+01,-1.326536548137664795e+01,-1.111971924578150173e+01,-1.080740042444732474e+01,-9.640200511034992203e+00,-5.622721907786196738e+00,-6.046088150961117513e+00,-1.108614195552137183e+01,-1.332838107231590463e+01,-8.929799552592966094e+00,-9.909337690720954939e+00,-1.467936735144919780e+01,-1.483873038925230503e+01,-1.427629626666506191e+01,-1.600354714360501873e+01,-1.330427793413400650e+01,-1.149401019565347148e+01,-1.064682168389360051e+01,-1.310801686512099451e+01,-1.569402057801683803e+01,-1.349076342003213114e+01,-1.141690681667791551e+01,-6.921360036565197937e+00,-6.573208384138221838e+00,-7.298680631443858147e+00,-6.000522340958316825e+00,-8.066155156120657921e+00,-6.527096772359477050e+00,-8.278817890832820936e+00,-1.060957980445689586e+01,-1.113578835336698347e+01,-1.195950505054659274e+01,-1.099085831228229715e+01,-1.129428597042957882e+01,-9.362895986893111200e+00,-5.713976767741971940e+00,-7.230734284967184067e+00,-8.718002142384648323e+00,-6.499177088076572240e+00,-6.125141059630550444e+00,-8.606765612545940414e+00,-1.433015481092863652e+01,-1.560153137271603008e+01,-1.566488111019134521e+01,-1.533241493917173770e+01,-1.102719340721766095e+01,-8.650049255953895511e+00,-1.170057324609822658e+01,-1.511182796706756015e+01,-1.508179374577270693e+01,-1.265641584393516617e+01,-1.149830580360463017e+01,-8.907178351325759635e+00,-7.752369571936368331e+00,-6.134586583700486706e+00,-6.757602940465504915e+00,-5.694688198745199159e+00,-4.921485471021798119e+00,-6.730708474151065879e+00,-5.081456766607313824e+00,-6.008648788142535224e+00,-9.989060186367067828e+00,-1.218449426483776854e+01,-1.182650435881482309e+01,-6.373678187807349182e+00,-2.515660045555705437e+00,-1.247012205802699780e+00,-4.673421443461847957e+00,-8.952000299261676730e+00,-9.162615231548747019e+00,-8.491959370258781448e+00,-6.279089545727604360e+00,-7.471874449609054558e+00,-1.384445904692014118e+01,-1.605058854818344116e+01,-1.941544562081496039e+01
-1.749000232666730881e+01,-1.601538585291968531e+01,-1.632432808975378791e+01,-1.436639147169060138e+01,-1.205350231627623181e+01,-1.065886522726052377e+01,-9.075638011097908020e+00,-8.975378054504593806e+00,-7.109498448928611047e+00,-5.245946314832609758e+00,-8.269302358436915412e+00,-1.058206161773867038e+01,-9.877877767301267653e+00,-1.113199377846386717e+01,-1.061460661101672365e+01,-4.746495766616943612e+00,-4.540331295380990007e+00,-9.961591095560127229e+00,-1.248314888899525066e+01,-9.719447108606496855e+00,-1.236577489475409131e+01,-1.711637127316660312e+01,-1.645278167145119852e+01,-1.568072198993629840e+01,-1.384189921783076471e+01,-7.697965167566305666e+00,-4.347677839886778806e+00,-5.537666971061197430e+00,-1.075951955674423033e+01,-1.108789780280656245e+01,-8.863226325561603502e+00,-1.016664133676224324e+01,-5.556543178591204502e+00,-3.546729324592484467e+00,-6.241733545181988418e+00,-9.484032434100905462e+00,-1.113142398579253012e+01,-7.665713337974415786e+00,-6.689313402399420738e+00,-9.412052869796752930e+00,-1.200365125056770133e+01,-1.115575217993723101e+01,-1.162941678713024096e+01,-1.247492337852923328e+01,-1.021412992518809126e+01,-9.015815606340765953e+00,-1.041129155705372433e+01,-7.455060633623765476e+00,-4.164746016846038401e+00,-5.143069275810073115e+00,-8.037240525914562284e+00,-8.217808484617206588e+00,-1.068796111270785332e+01,-1.290274377829498675e+01,-1.192414129277070423e+01,-9.493883356245028438e+00,-7.234186125712262161e+00,-1.047508401258124167e+01,-1.127693267787496190e+01,-8.787205122256031231e+00,-5.864656755058806681e+00,-3.958697871398827672e+00,-2.686906917919057225e+00,-2.992800013323883679e+00,-2.083304711468776382e+00,-2.601560573707400792e+00,-6.978681232241393140e+00,-7.599609578830293088e+00,-1.032917462817082743e+01,-8.039842785232597322e+00,-7.827420332986447349e+00,-5.259496297428591483e+00,-5.770433908742335305e+00,-9.970662809080547362e+00,-9.273842450231313705e+00,-6.194375012975393169e+00,-5.831915424083086164e-01,-6.073059732884252826e-01,-6.786257825119213827e+00,-1.137714718437443118e+01,-9.368896999292903871e+00,-6.706190732825133338e+00,-5.185342867186085947e+00,-8.718871604237291351e+00,-1.369033602956268503e+01,-1.643822953353325644e+01
-1.748489859948555747e+01,-1.699490234835280233e+01,-1.650175709360175702e+01,-1.490101487023962790e+01,-1.508458806905481531e+01,-1.128861492872238159e+01,-7.031072596708933808e+00,-7.997656979908545516e+00,-5.713856815722667903e+00,-2.855255595673952485e+00,-5.337259106622594729e+00,-1.130865609728627774e+01,-1.335529887345102118e+01,-1.299271559384134100e+01,-8.182515065237465635e+00,-4.120859704859968886e+00,-5.695588231500652299e+00,-1.205678107403218746e+01,-1.001503215854366680e+01,-8.890211321827438340e+00,-1.234380586693684201e+01,-1.417953563316000754e+01,-1.461857391521334648e+01,-1.436735029435820010e+01,-1.108734195265505029e+01,-8.059503652155399323e+00,-3.994095818428225808e+00,-2.666168139374349266e+00,-5.812825728353345767e+00,-6.010270168920720302e+00,-3.980959589080965699e+00,-6.246071737327535622e+00,-5.541036264013706081e+00,-2.800063035942407019e+00,-5.337393181993522973e+00,-9.654222988213101431e+00,-1.037767200834221271e+01,-8.398092204911840497e+00,-8.518777155627807574e+00,-6.890900563759108088e+00,-8.089263608187643229e+00,-5.989332797515493745e+00,-5.996668808582803045e+00,-7.475964838910537757e+00,-8.904402573799920617e+00,-1.305130615250931925e+01,-1.341982612137993236e+01,-8.465340679511427879e+00,-6.792314045053596594e+00,-8.208737980160448089e+00,-6.988796559058958024e+00,-5.448421040336445920e+00,-8.744410223431057005e+00,-1.191007154434919357e+01,-1.019131985927621464e+01,-8.496294040543338255e+00,-6.377176776942279801e+00,-1.030982227540678409e+01,-1.414144731395774457e+01,-7.487062229464451768e+00,-3.739522827613756206e+00,-3.082649977397522889e+00,-3.971665309923183784e+00,-1.390208763204605624e+00,-7.014985832243433306e-01,-3.714766752576300402e+00,-7.965236015928288005e+00,-1.046456791543298337e+01,-1.389304649664295965e+01,-1.141806852238045877e+01,-8.802092170239323110e+00,-4.602572427493416996e+00,-3.563153145660180598e+00,-7.983738793681065538e+00,-1.178373632373081392e+01,-6.233049193552385070e+00,-1.351148213096368789e+00,-9.934698604500025176e-01,-3.463149003014324379e+00,-7.874640091011921861e+00,-1.012999652408891293e+01,-9.178219056791729002e+00,-5.314285793238216371e+00,-6.223373902133769064e+00,-1.293648643170793910e+01,-1.613910405255026248e+01
-1.642952627357509243e+01,-1.446894297831588361e+01,-1.379399585227171521e+01,-1.695490316715505230e+01,-1.826100668807824334e+01,-1.322839731143580622e+01,-9.653436557079354330e+00,-8.962421745889717073e+00,-5.089196244823849469e+00,-3.175321996473940089e+00,-6.572304055094718933e+00,-1.372968851733538820e+01,-1.562956312298774719e+01,-1.076224983442160799e+01,-4.683664452413925261e+00,-3.183930911880452186e+00,-6.907910265649358728e+00,-1.245305885250369649e+01,-7.529484146585066817e+00,-6.700280735890070893e+00,-9.660924482469757990e+00,-1.210661833857496639e+01,-1.394068986425797085e+01,-1.246963725528783229e+01,-8.855047721829679475e+00,-8.791629864109886228e+00,-6.535945697862189263e+00,-5.729263797508287404e+00,-2.377553283359197245e+00,-1.467057074601648914e+00,-1.733053556260226058e+00,-6.070721628855810792e+00,-7.520612682112389535e+00,-2.778662925754259660e+00,-3.136422230753952434e+00,-8.052960896968013316e+00,-8.446687179928025202e+00,-7.766308237901991873e+00,-1.009223086862928298e+01,-5.481691506691277027e+00,-3.177122874441314249e+00,-2.483592381483402889e+00,-4.467280971076332818e+00,-5.836520962339515783e+00,-8.167946572725972132e+00,-1.253271742123696519e+01,-1.194533285167482184e+01,-8.835728211587088765e+00,-5.716758727057215772e+00,-6.081262875297801962e+00,-3.936388521332345292e+00,-5.299437983246106043e+00,-9.838687803596258163e+00,-1.185787926365931888e+01,-8.914500837214291096e+00,-7.520316953408634930e+00,-4.822886322566773742e+00,-7.112569017264629423e+00,-1.358220737593041605e+01,-1.132770216630564875e+01,-1.092467064055583492e+01,-1.090476078822717199e+01,-9.904449602728062629e+00,-7.624829619029899419e+00,-4.274442344446368836e+00,-5.640636700399530135e+00,-6.963527690826190941e+00,-9.203656125192841486e+00,-1.342305900942948149e+01,-1.292969158767825988e+01,-7.756080226920959220e+00,-3.409590145236709002e+00,-4.269295302698285610e+00,-9.639798592776060104e+00,-1.333407664878500754e+01,-6.407820134578893878e+00,-4.182338968462823381e+00,-6.972383416548836976e+00,-9.853729996894900367e+00,-8.853597707787734805e+00,-1.121671142687814182e+01,-1.156824370142486380e+01,-7.240859859196159043e+00,-7.292281830890311234e+00,-1.300459829138385004e+01,-1.669990875406397635e+01
-1.560994077059957696e+01,-1.348254058096143915e+01,-1.392089070462518308e+01,-1.641768195645676798e+01,-1.643980389502313244e+01,-1.541349486427174753e+01,-1.423395809117290689e+01,-1.100626315383447462e+01,-7.474340094460381501e+00,-5.901613306150668592e+00,-9.930528902138272329e+00,-1.411718527889913943e+01,-1.454706787152422720e+01,-8.678837222357591585e+00,-4.335495820941610567e+00,-5.889837151965669371e+00,-7.456253426149487495e+00,-9.027117673307657242e+00,-8.587347916430896788e+00,-9.848632884522279696e+00,-1.256225736811757088e+01,-1.521779930508798984e+01,-1.360626806360152052e+01,-6.763452474700494044e+00,-4.222962468914273515e+00,-6.301678297420342467e+00,-1.034168359947701354e+01,-8.197676735865469411e+00,-2.132474776333159294e+00,-1.490107987092819108e+00,-6.346440689625321596e+00,-9.808389526843610540e+00,-8.566817089708315791e+00,-2.565096619838085346e+00,-1.907745975037363984e+00,-5.747937135307842560e+00,-8.250367627686095773e+00,-8.464550652023818955e+00,-8.779444197192788124e+00,-6.909113855049428210e+00,-5.982195097113920390e+00,-5.307954325916297122e+00,-7.805024870063385301e+00,-7.066876135766506195e+00,-6.422787690535187721e+00,-9.535694725242340297e+00,-8.031063366319155961e+00,-7.220387487911567703e+00,-4.424697491236859292e+00,-5.104844392783383533e+00,-7.864977713797189907e+00,-9.074016848190998630e+00,-9.880600008492669062e+00,-8.467639589475261630e+00,-8.129074411673677503e+00,-6.747593139430843934e+00,-4.163180761928540363e+00,-5.131887797602555423e+00,-7.928609664551913738e+00,-8.626722210035142169e+00,-1.183305278974067853e+01,-1.172677665345124964e+01,-8.318817570909029513e+00,-8.571730714200789691e+00,-4.884183722299187735e+00,-3.900763895486306865e+00,-6.806686512731378258e+00,-1.115177108223239522e+01,-1.150570423445767787e+01,-8.123571625651997863e+00,-5.522978237367675014e+00,-1.625888263638949560e+00,-2.510947104178032685e+00,-8.111817147419868590e+00,-1.035613724216818810e+01,-9.891071148216724396e+00,-6.305210812534722820e+00,-8.015095561018419801e+00,-1.278995663445028974e+01,-1.035640935558411790e+01,-1.047129214472240832e+01,-1.400860179257061766e+01,-1.230859025774730497e+01,-7.736842357967463002e+00,-8.737138190617164568e+00,-1.327184102228946116e+01
-1.894174245993296424e+01,-1.772054730438523862e+01,-1.580452324698368649e+01,-1.530778334703710364e+01,-1.551451823777622607e+01,-1.694010378917058190e+01,-1.365369303690062708e+01,-1.063053457894259068e+01,-9.489449318394893140e+00,-6.822152229232920639e+00,-8.616323030864199595e+00,-9.661565764082801877e+00,-1.097929395072990033e+01,-8.733176951193147630e+00,-7.339086123431722619e+00,-6.932629386377003655e+00,-5.163016273547125223e+00,-6.109502935678595037e+00,-1.173363739500443081e+01,-1.425568055692646219e+01,-1.703240306427081308e+01,-1.732769929203722370e+01,-1.032623962105976290e+01,-4.692452602942164042e+00,-4.275857971800077095e+00,-5.429246991033626735e+00,-8.750592123548914358e+00,-8.311147557002389163e+00,-4.698312869903424449e+00,-4.304295866840726070e+00,-7.444012586648265817e+00,-9.384866211149427428e+00,-9.347734604030847549e+00,-5.973782250104704872e+00,-5.804531024618579060e+00,-7.698689245838775008e+00,-7.927240551242397792e+00,-6.452515387752403520e+00,-6.120697696538020871e+00,-9.128426776371068030e+00,-1.435693175516401787e+01,-1.333266875256473760e+01,-1.309498747314015965e+01,-9.415445614716089651e+00,-5.028190868337535591e+00,-5.512990998288589850e+00,-4.522864055698543773e+00,-6.246556037610086598e+00,-8.846010534131588443e+00,-1.055155408353958713e+01,-1.295334361121058464e+01,-1.178150716755125238e+01,-9.973940628684228926e+00,-6.241853209419383042e+00,-7.198150426977210969e+00,-7.053591319877240196e+00,-7.381378559770786829e+00,-9.149452286073938012e+00,-7.369842493182255261e+00,-4.634301288777755268e+00,-6.286750311120865575e+00,-6.311857564041726931e+00,-4.175177056963245370e+00,-6.047104656832137159e+00,-3.001165299691718857e+00,-1.147158359063824795e+00,-4.354192722627582945e+00,-1.162663356752859301e+01,-1.099137530268894380e+01,-9.120990728338560061e+00,-4.159138199701071237e+00,-2.313606232877848168e+00,-3.876197837044148553e+00,-7.282153684193165333e+00,-7.609491231437358394e+00,-9.780531738367345795e+00,-8.864404816180467606e+00,-6.861179280612203613e+00,-9.194541526544425025e+00,-1.200777134940856072e+01,-7.898576686572697625e+00,-7.764240655375437505e+00,-9.785169962767717777e+00,-7.676787914346075326e+00,-6.502972945338115096e+00,-9.492406500710380612e+00
-1.862119436595175159e+01,-1.719422725919220341e+01,-1.669976983550522220e+01,-1.647632879763841629e+01,-1.609209325412909308e+01,-1.574728153232071115e+01,-1.281477142539289282e+01,-1.053603650877873044e+01,-9.445946163601345091e+00,-9.266709092073142529e+00,-8.518080499023199081e+00,-9.832142233434650436e+00,-9.881864007976320252e+00,-1.191188946531878656e+01,-9.338186527705854445e+00,-4.689688937531577118e+00,-4.336161896699599616e+00,-7.597607164126303658e+00,-1.019977852205435376e+01,-1.205020670303040120e+01,-1.556587135543425937e+01,-1.480437037348747253e+01,-7.193186877864516049e+00,-4.297407267162473232e+00,-5.629447666229680181e+00,-3.225235513346382810e+00,-3.165389354753642692e+00,-5.860866349777400508e+00,-7.042482624658280344e+00,-6.297010333018584483e+00,-6.121566018555313349e+00,-8.393806265253159538e+00,-1.158407701717482752e+01,-1.281834374099141982e+01,-1.342276843156044741e+01,-1.287012385928796476e+01,-9.206618179049756989e+00,-6.148542253119456902e+00,-4.807660643852108784e+00,-8.280282017257478699e+00,-1.332796156447794722e+01,-1.279548420622530891e+01,-1.338597126449975683e+01,-1.092577568234668917e+01,-7.062577984606225989e+00,-5.084055064700401694e+00,-4.170883562732746519e+00,-7.480726882815361023e+00,-1.282274299032158282e+01,-1.426942689095934291e+01,-1.484999888224734121e+01,-1.385372063352001959e+01,-1.394752558196584324e+01,-8.468715208686059981e+00,-7.014667638681000739e+00,-8.839806068274709716e+00,-8.528861721563670173e+00,-7.937199848900086785e+00,-6.574534153607803688e+00,-3.110196110960613325e+00,-4.708628133001588445e+00,-6.678649770678021014e+00,-5.449535873847910494e+00,-6.781454330251613705e+00,-3.626522695137989860e+00,-1.582601903771218455e+00,-5.782652189385974140e+00,-1.006770516476697352e+01,-9.828173573646280303e+00,-9.925591657972997695e+00,-7.877700636163353920e+00,-9.275013771176519484e+00,-1.212546481755594385e+01,-1.133201043939011043e+01,-1.054896558055447287e+01,-8.977932440117001534e+00,-8.623403658262557059e+00,-5.879516621118657582e+00,-6.220449704753668208e+00,-1.149445553458968305e+01,-8.230617037146455317e+00,-5.267278955473254420e+00,-5.279367078267467761e+00,-8.178113934480482072e+00,-8.832300619118743867e+00,-1.049355083083113094e+01
