-2.476452392511974310e+01,-2.385256895348286221e+01,-2.398820421369548939e+01,-2.383344249137334359e+01,-2.278736808718054618e+01,-2.213159736640650976e+01,-2.376349419573598354e+01,-2.233126091451773476e+01,-2.222939613467236697e+01,-2.210029118966045658e+01,-2.296302761599737252e+01,-2.339228639437284230e+01,-2.285016785880733892e+01,-2.260159819204223908e+01,-2.268972007479511532e+01,-2.341216578694896810e+01,-2.246184473644102297e+01,-2.241251473987263410e+01,-2.168274475016805170e+01,-2.016648903701576501e+01,-2.006251007329981206e+01,-2.153508445982298980e+01,-2.412492798748273515e+01,-2.386106131853166090e+01,-2.425179657173524106e+01,-2.445729584592844930e+01,-2.406895663053773404e+01,-2.067222343657977035e+01,-1.874547020318650681e+01,-1.871016107864232936e+01,-2.058507164273418155e+01,-2.317692946468934068e+01,-2.414630991507587154e+01,-2.454462304050982269e+01,-2.464039019399065822e+01,-2.447692190842821347e+01,-2.217816475774511531e+01,-2.156740234720454197e+01,-2.200195964453077835e+01,-2.216278829464333455e+01,-2.142717539873656207e+01,-2.243026027789694865e+01,-2.336811976533864055e+01,-2.370641721604187424e+01,-2.514187934449183004e+01,-2.492536720283229101e+01,-2.445205957306143318e+01,-2.497892044229084973e+01,-2.470751465997714291e+01,-2.416026521693764550e+01,-2.466154735396133546e+01,-2.372496704696919778e+01,-2.135002100398774871e+01,-2.060141758192940742e+01,-2.202275346193699335e+01,-2.385560345511904856e+01,-2.354379339530518678e+01,-2.364715609431037180e+01,-2.185286831350455117e+01,-2.020669266621731097e+01,-2.013764446273244957e+01,-2.240961331163527603e+01,-2.357007176246716540e+01,-2.423277440374297242e+01,-2.404684296279054578e+01,-2.311909061681787847e+01,-2.124312298284100820e+01,-1.983980508668344456e+01,-2.060848429575131746e+01,-2.256472685892917340e+01,-2.367415669979617476e+01,-2.337720963950331665e+01,-2.413671325396940048e+01,-2.426270435862458541e+01,-2.494473838071143135e+01,-2.507762195057951615e+01,-2.497962664455347692e+01,-2.515840236575617439e+01,-2.527355507573181015e+01,-2.498058686963855024e+01,-2.449265821453234082e+01,-2.365706482007094635e+01,-2.453964035497235585e+01,-2.308467385764296509e+01,-2.029065715370839840e+01,-1.981263672823161670e+01,-2.064616890174115937e+01,-2.306720041631503904e+01,-2.398736120418776352e+01,-2.293002311250837266e+01,-2.202814987031940319e+01,-2.122866644886876841e+01,-2.091782340470536283e+01,-2.273821981610131004e+01
-2.371237492423525950e+01,-2.327253464788829973e+01,-2.217120744819126443e+01,-1.952493549449825139e+01,-1.910549796477448226e+01,-1.885578876929016801e+01,-1.776302693942148991e+01,-1.709386269527134061e+01,-1.719628181531020417e+01,-1.875146499258934440e+01,-1.911734726341703094e+01,-1.680104139269202079e+01,-1.362519197289424611e+01,-1.386491637974116209e+01,-1.666434076342279624e+01,-1.701430095000074161e+01,-1.431573319113553211e+01,-1.146125087848288437e+01,-9.417244462378912218e+00,-9.031762816772754832e+00,-1.241828750415574234e+01,-2.014394934145241933e+01,-1.972867662690737944e+01,-1.665613112330207102e+01,-1.669995303328556346e+01,-1.919647949233450035e+01,-2.051799736684457542e+01,-1.642197872724147345e+01,-1.091601392345391730e+01,-1.089542260013793396e+01,-1.528779958530198257e+01,-1.982641645295541721e+01,-1.988768816821147922e+01,-2.215009537184169375e+01,-2.179334023830288913e+01,-2.247263471239563870e+01,-1.905386089957059070e+01,-1.484462349401044001e+01,-1.348508933376025531e+01,-1.214955906969044719e+01,-1.142548091609124228e+01,-1.335606024398509639e+01,-1.593204142362855613e+01,-1.951664549950689675e+01,-2.234159723550138565e+01,-2.227304816383847097e+01,-2.333081626708337453e+01,-2.404264766127158381e+01,-2.444573712946132815e+01,-2.386557607522130198e+01,-2.333829546066607463e+01,-2.287691072232461309e+01,-2.062434929643752213e+01,-2.020087936434442710e+01,-1.840066076473463852e+01,-1.975559553245588518e+01,-1.913550845092890995e+01,-1.841995246240399098e+01,-1.554068274672550487e+01,-1.394405293510598653e+01,-1.673944838933632440e+01,-2.216485926640975279e+01,-2.217831661246415464e+01,-2.194054019979429171e+01,-2.068883978930052692e+01,-2.006828833269475609e+01,-2.004958063467389451e+01,-1.707501988971394269e+01,-1.494901295204383018e+01,-1.769043499977832212e+01,-2.198734842421691482e+01,-2.130380459971051366e+01,-2.011075634487791675e+01,-2.147403443250123090e+01,-2.394381648267624740e+01,-2.416430020378274435e+01,-2.307362980925278961e+01,-2.301349723499864197e+01,-2.339644437947944056e+01,-2.442457940353364165e+01,-2.338183299930109627e+01,-2.092607654174628351e+01,-2.169508722889630192e+01,-2.093154986240041637e+01,-1.761061870155996090e+01,-1.386463876496390313e+01,-1.405349619907680569e+01,-1.810221719282440489e+01,-1.987365773004373892e+01,-1.792904110359089032e+01,-1.384344294718924218e+01,-1.148399220450076008e+01,-1.209448805296352170e+01,-1.726120285445784930e+01
-2.152246720161511462e+01,-1.880697957628724026e+01,-1.494303706248141950e+01,-1.306426750304381912e+01,-1.405090326978062443e+01,-1.143669714495855416e+01,-9.889703574208166259e+00,-1.191186172654403741e+01,-1.677883141762029595e+01,-1.273171374333846551e+01,-9.402184769367666561e+00,-7.096942112395299596e+00,-5.898108602259200417e+00,-7.867108621119534462e+00,-1.314314181175305407e+01,-1.251621049539202168e+01,-1.379278572997605856e+01,-1.019413008258062447e+01,-5.366959963230728548e+00,-4.392054558259673946e+00,-8.217122439244809229e+00,-1.698683862557530588e+01,-1.407189477615503392e+01,-1.025838050401279666e+01,-1.022565733720342074e+01,-1.132049846373541513e+01,-1.504650563771095406e+01,-1.437152878535276201e+01,-7.010427541126405870e+00,-5.409645861513582510e+00,-7.268580378824576194e+00,-1.004994777080410984e+01,-1.455637666852947376e+01,-1.721701454519077146e+01,-1.457533517738298201e+01,-1.560869745390493257e+01,-1.166087552348083634e+01,-9.474645669749707011e+00,-1.261961414818589233e+01,-1.112307952961710455e+01,-7.430698820161911300e+00,-1.003911583593585277e+01,-1.682584281877286259e+01,-1.392798698476743624e+01,-1.240681920942773253e+01,-1.291515163833235924e+01,-1.451664673983476561e+01,-1.723935584709593627e+01,-1.773996825944022149e+01,-1.879439045974055134e+01,-1.876375878798938501e+01,-1.780113562820963935e+01,-1.657285252334065362e+01,-1.746009289368499040e+01,-1.663419158656243368e+01,-1.372186647077056953e+01,-1.403553035493530921e+01,-1.836166821555135797e+01,-1.784974494007970591e+01,-1.648122500178901362e+01,-1.407199051936008161e+01,-1.498609472010176979e+01,-1.327864134334645030e+01,-1.272513048635052790e+01,-1.015909994452445275e+01,-1.008210790685605929e+01,-1.204428158376028613e+01,-1.597003389920802441e+01,-1.423903001847754091e+01,-1.043197165564535212e+01,-1.149075097293522951e+01,-1.225727546192088369e+01,-1.547838931827875975e+01,-2.161100592640783091e+01,-2.229901584448841945e+01,-2.404928401072360700e+01,-2.421100137964149468e+01,-2.015780639832189891e+01,-1.783379329835748450e+01,-1.948548752080957769e+01,-2.225265099960944681e+01,-1.553436332676911391e+01,-1.009606991751345539e+01,-8.565641901396602975e+00,-9.498218985651270430e+00,-1.350088485449495046e+01,-1.193862508670902400e+01,-1.342671815875867480e+01,-1.832127546942532703e+01,-1.497405678872198465e+01,-1.027890965842098225e+01,-6.788355891185458901e+00,-7.594684723025341810e+00,-1.365595742411236735e+01
-1.726935950777204454e+01,-8.556904255310234575e+00,-4.391233309242077887e+00,-4.593464014495441283e+00,-9.762706792653181864e+00,-8.682117037231062540e+00,-7.202740575077446472e+00,-1.147383664706309148e+01,-1.000375896520008290e+01,-7.744948233253464487e+00,-1.198141938413498764e+01,-1.172765632860922480e+01,-1.055898073780743296e+01,-1.065475219017278796e+01,-9.220966903690198890e+00,-1.036290459366432692e+01,-1.617751680587298324e+01,-1.609760458345358103e+01,-1.329387914652080127e+01,-9.204867029695382286e+00,-6.103081471198785302e+00,-6.168911562719326724e+00,-6.637280313036115764e+00,-1.096636223425525181e+01,-1.517201802082833595e+01,-1.513707560427156729e+01,-1.345119048543059037e+01,-8.710765411399004066e+00,-7.413492227105965782e+00,-1.174432293987457854e+01,-1.479899884326839299e+01,-9.554577635891865484e+00,-5.070521098111176350e+00,-4.332049817421073534e+00,-6.270166109981794023e+00,-1.000433258192617281e+01,-8.148903568356022475e+00,-9.769056877419208362e+00,-1.092689190572396818e+01,-1.185756371154491084e+01,-1.123725637535139299e+01,-9.366806516298209928e+00,-1.187549596944525909e+01,-1.566862350530018055e+01,-1.203273678193432339e+01,-1.028044734616729805e+01,-1.359030544045802991e+01,-1.115700194647316756e+01,-1.268515171848510192e+01,-1.651618113269695698e+01,-1.656150059892951987e+01,-1.547332973241346643e+01,-9.120464984621845517e+00,-8.463585040932215975e+00,-1.344079180305863197e+01,-1.564426391340634304e+01,-1.618511869636344613e+01,-1.597732988442069946e+01,-1.895501747939857751e+01,-2.218048737917332147e+01,-1.666950427865706530e+01,-9.017599964417474467e+00,-8.677414966915844019e+00,-1.172896984179355329e+01,-9.677118594476482372e+00,-1.053713879971145850e+01,-8.215471965958846212e+00,-8.767869059979799928e+00,-9.567857650433431616e+00,-1.021073513867078653e+01,-1.157286085375012163e+01,-8.331096480117826886e+00,-8.673683260676948947e+00,-1.221899340102208598e+01,-1.681484378785296840e+01,-2.210923185146383219e+01,-2.270772678728048533e+01,-2.206714398231579821e+01,-1.708051887137352409e+01,-1.594946231180532870e+01,-1.718834543871282250e+01,-1.289417659662132820e+01,-4.421881820913224459e+00,-8.671306616288874114e-01,-1.688103216535165929e+00,-5.321294565406952337e+00,-8.747693028293822337e+00,-1.251849324211679182e+01,-1.030397695842735573e+01,-9.491446444064894905e+00,-1.201629011709106720e+01,-9.650077166584875243e+00,-8.708104354108689549e+00,-1.365746648049768019e+01
-1.529653777047159124e+01,-5.677607582253987317e+00,-2.462091303391019448e+00,-3.263366319476007860e+00,-5.892745834554551365e+00,-6.771562271265166189e+00,-7.872404523437881885e+00,-9.150758673460266834e+00,-6.164460155086480597e+00,-5.255452052246858408e+00,-7.590705726417732890e+00,-1.340209537388501992e+01,-1.418828073677989110e+01,-1.336782967470055183e+01,-1.043260295175173802e+01,-1.341492794382319431e+01,-1.375861500407459737e+01,-1.190895235285823262e+01,-1.308209223094932838e+01,-9.672114509608244148e+00,-1.116128511626366659e+01,-5.810822771004398923e+00,-3.337759217315556359e+00,-6.818136370021254500e+00,-1.459599669314992632e+01,-2.315959361890377721e+01,-1.979149830088679707e+01,-1.026640382759373615e+01,-8.368672222990062082e+00,-1.047306487601616531e+01,-8.784058774367462519e+00,-5.377301102199076865e+00,-6.102919173608166048e+00,-9.467708060736830689e+00,-9.273570470497556784e+00,-8.580747262590882940e+00,-8.215175339711654701e+00,-1.401657632136850218e+01,-1.515165449704737988e+01,-1.949215196322843369e+01,-2.171820974258099568e+01,-1.419518851223249278e+01,-9.980597919581713384e+00,-8.574676850857303023e+00,-8.379717368840712055e+00,-1.179327166011567662e+01,-1.714946311517028121e+01,-1.028927976731390359e+01,-7.302584209883144162e+00,-6.914260205046519836e+00,-6.323458558562173870e+00,-6.525352698530076268e+00,-9.170706362163858927e+00,-5.864398547679702922e+00,-4.735184986926687323e+00,-7.135161573946590785e+00,-1.123316591874712422e+01,-1.174072055504271539e+01,-1.522512205303978661e+01,-1.583118920794801276e+01,-9.312766395322618962e+00,-4.587606526753346792e+00,-4.520817463338260289e+00,-5.566306498698416760e+00,-4.878014033010699357e+00,-6.645130738989236896e+00,-6.710260158329340641e+00,-9.792775406773150948e+00,-9.436824495392727385e+00,-7.118797227826421548e+00,-9.250117448023978284e+00,-1.292747333651562869e+01,-1.591071824898839182e+01,-1.167943968524822651e+01,-1.121469487758041161e+01,-1.541535435108780128e+01,-1.756533456813393457e+01,-1.703113760975744029e+01,-1.639814965573349426e+01,-1.819770232698591172e+01,-2.066502729132914951e+01,-1.428427046388100585e+01,-5.905169241115996392e+00,-3.637945143129095005e+00,-6.060027941516358041e+00,-8.070617975814263545e+00,-8.717006311021558318e+00,-5.228698168416473280e+00,-4.332826849353106802e+00,-5.223834854789322080e+00,-9.481696934598948800e+00,-1.420629746284558337e+01,-1.258309598786752836e+01,-1.603944435836262628e+01
-1.544709024539572617e+01,-9.193914147930108527e+00,-9.561853785046263710e+00,-1.449977522502744876e+01,-1.898531696286504555e+01,-1.908122923195017506e+01,-1.991571951923113204e+01,-1.675945293283186999e+01,-8.408808076542467091e+00,-7.324029641344368180e+00,-9.535131272093638088e+00,-4.447838638099861797e+00,-2.889346792088078431e+00,-4.067914903163909912e+00,-6.691703874481436110e+00,-9.509606385276956786e+00,-7.984933562820816455e+00,-8.737678927033853071e+00,-9.138929899487651554e+00,-3.617375165753804467e+00,-1.747937404586052512e+00,-2.709109787723347207e+00,-9.116012378464773747e+00,-1.098529054204393240e+01,-1.461039346536919403e+01,-2.126432112691949072e+01,-1.693265970593932224e+01,-9.663590802392977963e+00,-9.919067188953848202e+00,-1.047932686879225983e+01,-4.556705553407613962e+00,-5.117731487360533293e+00,-1.092610223215209686e+01,-1.727948872340207842e+01,-1.848034063423759576e+01,-1.218408454314362288e+01,-6.690675223723541620e+00,-6.223378009189760363e+00,-1.066879888444507252e+01,-1.817133607478499968e+01,-2.174123859589269969e+01,-1.801494083147287739e+01,-1.775512660307691348e+01,-1.617165554649338333e+01,-1.156853375958569430e+01,-1.197791874707319337e+01,-1.255141193283316170e+01,-8.687651558877874436e+00,-9.804772091279369661e+00,-1.291313407140889780e+01,-6.560322301695571845e+00,-5.691676283617699283e+00,-1.032073114464967389e+01,-1.023887422456906648e+01,-7.489115848706636491e+00,-9.339668307690262239e+00,-7.479605774888643310e+00,-5.298770373956316782e+00,-5.522753704949380449e+00,-6.655065865415599191e+00,-8.343702175713687552e+00,-6.078026599507341032e+00,-7.660487796529869442e+00,-1.232070200383548375e+01,-7.776837957847095417e+00,-5.591487667923487948e+00,-6.542989300395253061e+00,-1.246623238892454211e+01,-7.544886666455939306e+00,-2.497935144148178299e+00,-2.963126389872325905e+00,-9.170975802950776412e+00,-1.244000675039714032e+01,-1.061248742454543503e+01,-1.089282753655905900e+01,-1.602409487101384045e+01,-2.018951684477701392e+01,-2.155727807083570724e+01,-1.993178504510192184e+01,-2.066898392987848609e+01,-2.106077604165196604e+01,-1.788771210562057234e+01,-1.215506780492088090e+01,-7.430426503881554012e+00,-7.783175374501472454e+00,-8.636565520010012875e+00,-6.902530999541971468e+00,-5.771754879942289307e+00,-9.147172962309996436e+00,-1.149183635950547888e+01,-9.512691382038800825e+00,-1.275708493653519682e+01,-1.502611278247282023e+01,-1.837600000745299411e+01
-1.707164441919051256e+01,-1.472177241900523015e+01,-1.759058650977809179e+01,-2.065685609585976934e+01,-1.730879361459515309e+01,-1.596880628883494069e+01,-1.363693427028913341e+01,-8.966143650815666888e+00,-5.776693725861566264e+00,-7.811929637526731085e+00,-5.913810035167172074e+00,-1.686209229145895216e+00,-3.196986857001348437e+00,-9.344724224252278333e+00,-7.906414500550727809e+00,-1.018452541125303057e+01,-6.527704851705444788e+00,-4.076617920329804967e+00,-3.895878921124746874e+00,-3.285912169197167110e+00,-1.642096254336674610e+00,-4.303778369073004484e+00,-1.126701005391762145e+01,-1.346841839972259081e+01,-1.435523255849849278e+01,-1.226360107800404720e+01,-1.143855779478774970e+01,-1.335249101771095503e+01,-8.383160118882136302e+00,-4.862264154274339667e+00,-5.442022838114773720e+00,-1.009162720733525020e+01,-1.503599492387275482e+01,-1.391278044107102652e+01,-1.433508523856514039e+01,-1.142443950281896647e+01,-1.207594536173090916e+01,-1.076646694098823609e+01,-1.066840785362816924e+01,-1.064285025523117767e+01,-1.276406316904203919e+01,-1.389469151827641369e+01,-1.210100543108519311e+01,-1.251321917462211175e+01,-1.629125428888839267e+01,-1.664645890325939348e+01,-1.220527752378313124e+01,-1.038948161891430111e+01,-1.591174437407124209e+01,-1.713226645346551535e+01,-1.061438108271486769e+01,-9.371520586326173685e+00,-1.303227931594113542e+01,-1.446264199898192437e+01,-8.432380399492664935e+00,-5.926201083835551664e+00,-5.621415325275376240e+00,-9.010418123362841314e+00,-1.010394639500303704e+01,-7.632397139003511022e+00,-8.770899908161347014e+00,-6.858629610726828751e+00,-8.613505878430110840e+00,-1.282149700760152378e+01,-1.239219746608035955e+01,-1.272678233984577822e+01,-8.707592335739576583e+00,-1.198991984898414742e+01,-9.304331943938267457e+00,-2.544494898815734540e+00,-1.602798306607948087e+00,-3.568081567412052291e+00,-8.055930505138830355e+00,-1.370284812758193915e+01,-1.124169819157477335e+01,-1.445076944281370501e+01,-1.613294785743963189e+01,-1.631318186243604984e+01,-1.954283079062812689e+01,-1.972232851127668596e+01,-1.959558758340589435e+01,-1.670195064654929240e+01,-1.454902435589387899e+01,-1.291917382866890662e+01,-4.449661703697748827e+00,-2.591835980872427836e+00,-6.734905288168920201e+00,-1.124603522696706293e+01,-1.039737511645851775e+01,-1.027602071155702390e+01,-1.171745550471693598e+01,-1.580708902741213606e+01,-1.707740455509840061e+01,-1.929917947956592528e+01
-1.822780122371078093e+01,-1.152297857041992835e+01,-1.200138339785022801e+01,-1.559798168561821541e+01,-1.151417008438551370e+01,-9.449191927680161029e+00,-1.175861666243889481e+01,-9.683553106293283363e+00,-4.771046474260172587e+00,-4.967650719877037879e+00,-3.431226196517604521e+00,-5.887686871954011636e+00,-8.416541611298431036e+00,-4.939448974495448397e+00,-5.444026018842796688e+00,-1.007510203157546158e+01,-1.271026353753371119e+01,-7.712681067816784086e+00,-8.642558379439719829e+00,-7.205629873137942454e+00,-6.170017045587013804e+00,-1.112161981783850351e+01,-1.084973178892925816e+01,-1.113589185924199221e+01,-1.444346403754056141e+01,-1.066559553238238500e+01,-1.134075685732626582e+01,-1.310908451245699347e+01,-7.064194386175372209e+00,-7.661043263813893667e+00,-1.221543159742116380e+01,-1.075657906927355079e+01,-1.123853808423227818e+01,-1.102729241696396301e+01,-1.488954074488439616e+01,-1.201760182536865784e+01,-1.275061211328745436e+01,-1.248125725169172640e+01,-1.540747869864594222e+01,-1.386721904934715965e+01,-6.243897223748223979e+00,-3.349823604115358400e+00,-4.900569274246348250e+00,-9.672083920826112902e+00,-8.767462970204435990e+00,-6.999766645174265278e+00,-6.835367213783925422e+00,-9.315137709726029058e+00,-1.647796213925458986e+01,-1.888571719351531542e+01,-1.834573933797994272e+01,-1.756173265876108402e+01,-1.794698753062930052e+01,-1.238327585479427562e+01,-3.898990199414865909e+00,-1.106694090358198768e+00,-2.845004988362319853e+00,-5.411335649058538699e+00,-1.036574599967985932e+01,-1.102471983823243384e+01,-9.672404220797881536e+00,-8.913785476905072613e+00,-5.753010502670082182e+00,-7.674819341744071544e+00,-1.052962048021584884e+01,-6.624645467897830819e+00,-6.251143552894077970e+00,-9.653534967315909654e+00,-1.178158891637430905e+01,-9.054853881944351812e+00,-7.714419759192677972e+00,-1.069181741110851291e+01,-7.770451426276352436e+00,-6.625379713514177205e+00,-8.333990144821489920e+00,-1.155668658787574898e+01,-1.180593466804666036e+01,-1.082453099748762071e+01,-1.393607077479132883e+01,-1.734315732724404668e+01,-1.857480647981970634e+01,-1.580045730484243904e+01,-8.930537843979852397e+00,-4.905404798557303714e+00,-4.827415009684186131e+00,-8.096399132686313393e+00,-9.258004591644155568e+00,-1.504238430475223964e+01,-1.837952023893882014e+01,-1.750973419968562794e+01,-1.089929989123849730e+01,-7.712226337550462496e+00,-1.007905192411933548e+01,-1.652793456685795803e+01
-1.870839867013038216e+01,-7.947132239681677923e+00,-2.849175894697535849e+00,-1.610587312245511882e+00,-3.564868323158594698e+00,-9.703137531675585237e+00,-1.062464531584282135e+01,-6.583728267507975573e+00,-3.318561759700205727e+00,-5.452243936429363558e+00,-9.981022219207705604e+00,-8.016988486453517027e+00,-7.527894730742496598e+00,-9.962878649864123304e+00,-1.061921466935806357e+01,-1.656587466385093421e+01,-1.864748840019652221e+01,-1.324304883695980983e+01,-1.078358022234113633e+01,-1.289618056266064272e+01,-1.032586725966319463e+01,-7.747553184542352867e+00,-9.992043733137421668e+00,-1.657534930977058707e+01,-2.232089590061606543e+01,-1.482568793397877727e+01,-9.012965364492927733e+00,-6.660090849693570014e+00,-3.304502875556691865e+00,-2.772787555858406527e+00,-5.386432219102892383e+00,-1.158902315827003981e+01,-1.512076485639362744e+01,-1.304674960377129089e+01,-9.423493767979056912e+00,-6.521342083208822693e+00,-5.824942521277190366e+00,-5.780222109976531186e+00,-7.029759418068593391e+00,-6.880505630735717304e+00,-2.523314550894030894e+00,-1.132162411262501944e+00,-3.545934828057497601e+00,-7.706714301210377371e+00,-6.739149381659623295e+00,-1.202231540569680313e+01,-1.216629499828654737e+01,-1.154981007695427664e+01,-1.737304848650746791e+01,-1.357152299568602594e+01,-1.311610973639295352e+01,-1.256861667963810802e+01,-1.412292606063431144e+01,-1.068346547437311322e+01,-3.726667823474531183e+00,-2.843551187817301429e+00,-7.670712831851834501e+00,-8.777474303695736779e+00,-5.095416233948429685e+00,-3.042079468089607275e+00,-3.322536742979542268e+00,-4.697180828047280876e+00,-8.766542311118977082e+00,-1.001734337319758161e+01,-1.023545728620995909e+01,-7.203311142434504433e+00,-8.433223122117146531e+00,-1.457222255346632700e+01,-2.065622448875265604e+01,-1.855019172859559262e+01,-1.466259544571011020e+01,-9.875664929663743763e+00,-7.131790771649751726e+00,-8.731580305191362967e+00,-1.278606674528765019e+01,-1.679727890036698668e+01,-1.388255730943183686e+01,-1.143092880175522552e+01,-1.322657830820837077e+01,-1.408588309462589550e+01,-1.409293445410756007e+01,-1.019486789207238076e+01,-6.309135912011353930e+00,-3.765274144780888399e+00,-4.731264201432524352e+00,-1.048825022802187590e+01,-1.354255682792737048e+01,-1.584660937193501162e+01,-1.963562221839478639e+01,-1.629203784580634817e+01,-6.975017419440209032e+00,-3.723352511034765389e+00,-5.198646773492670015e+00,-1.253545478313644423e+01
-1.929657671492912741e+01,-8.774018521483464284e+00,-4.596132939471347711e+00,-2.932779540998685430e+00,-3.456023857252302545e+00,-8.603698102495343392e+00,-6.791237831115722656e+00,-4.607080839272868822e+00,-8.742510251456831583e+00,-1.336073864493985575e+01,-9.060106243931029368e+00,-6.324837132455756183e+00,-9.889906938365429667e+00,-1.553445881180221200e+01,-1.377101137734561931e+01,-1.542024346077832675e+01,-1.999405477777381890e+01,-1.910772403540638820e+01,-2.090133466885957958e+01,-2.069992355390780148e+01,-1.656184974938688370e+01,-1.225279340946146078e+01,-9.903913144201672125e+00,-1.244737892573509086e+01,-1.225891057236805537e+01,-6.671123293323553582e+00,-3.065824725264988615e+00,-3.929458442221257286e+00,-8.799695867478042999e+00,-5.851853334490274783e+00,-3.941692771853050115e+00,-6.019579846505255460e+00,-1.306165280737169532e+01,-1.612394773523701730e+01,-7.852511133991454173e+00,-5.868029687675667461e+00,-9.428727226909645154e+00,-7.524484954358065636e+00,-1.003195180598940617e+01,-1.260255539440235850e+01,-8.278759985415691247e+00,-7.960281040052917589e+00,-1.035055261287615735e+01,-5.210019394152426209e+00,-5.264805749202279728e+00,-1.116697345487414594e+01,-1.549319811914697631e+01,-9.787445471236241090e+00,-9.336076823732526009e+00,-1.141348658637044977e+01,-6.784083058608979755e+00,-4.575739044157756119e+00,-7.838356405783709846e+00,-9.956904643532856980e+00,-6.658473810019520656e+00,-1.123052276191454091e+01,-1.037742582267878788e+01,-1.001248872532780254e+01,-1.437063596841227842e+01,-7.133337235749341865e+00,-2.248230469034022683e+00,-2.129959471625653133e+00,-5.734034794603468654e+00,-7.966902454923802779e+00,-1.048213071722056355e+01,-1.188802929328815594e+01,-1.227373997554154350e+01,-1.150525395167356280e+01,-8.002412143585079463e+00,-8.765841936100425613e+00,-1.138870817572165528e+01,-1.468676698644266843e+01,-1.709917906943084276e+01,-1.178591337461232591e+01,-1.301502593266481611e+01,-1.116802761044805514e+01,-1.255498971828835586e+01,-1.851785705728108411e+01,-1.793809581124483898e+01,-1.691143270264700860e+01,-1.600047579068898784e+01,-1.153709463439235883e+01,-1.101686187102845160e+01,-1.089346378754558842e+01,-4.883130596322590833e+00,-3.452715005653844038e+00,-8.218949184905529393e+00,-7.475906260598716102e+00,-5.601049536168001275e+00,-7.166868833677846773e+00,-9.569913232946671400e+00,-6.130227048962102465e+00,-6.189270660597005147e+00,-1.272212587937224626e+01
