-1.641524574626498634e+01,-1.095400154557196970e+01,-1.316369652922510802e+01,-3.112048649082036178e+01,-1.070175906944542987e+01,-1.479443295829714344e+01,-1.213197526820591499e+01,-2.677933821811050663e+01,-2.814244795877739591e+01,-3.010591122416870036e+01,-1.706236532170603226e+01,-1.401302942229551363e+01,-1.131273599478264913e+01,-1.292658352870842364e+01,-9.899530810221881083e+00,-1.923996143422948180e+01,-1.450546331580187953e+01,-9.173052560845944114e+00,-2.088331265105533419e+01,-2.439499855170666720e+01,-1.672132516849572781e+01,-1.771300686343361264e+01,-1.526747721013879655e+01,-1.857728847447027576e+01,-8.152537049545692582e+00,-1.317853554321903076e+01,-2.662663157668771419e+01,-2.047631728895422754e+01,-1.815925487281087669e+01,-1.422588728929909152e+01,-1.387812145390574869e+01,-1.256482028537044826e+01,-1.327070180441590530e+01,-9.891022305701888229e+00,-2.274909170713728201e+01,-1.549910057307506861e+01,-1.653626143286257744e+01,-1.810389764850486927e+01,-2.166820514526488495e+01,-1.063900565493493389e+01,-1.540368678295901361e+01,-6.438513875553065091e+00,-1.203004312340109294e+01,-1.934039142521955768e+01,-1.488848976822752235e+01
-1.670813774773589699e+01,-1.011973263541545265e+01,-1.254660769672881138e+01,-2.627742281599429219e+01,-1.171745662929503951e+01,-8.834183527849768680e+00,-1.225521783501306139e+01,-1.416123695723756448e+01,-1.246617636721776101e+01,-1.445758378318148729e+01,-1.485980751648217080e+01,-1.769682661369045462e+01,-2.125933917524859140e+01,-1.477353782771654700e+01,-7.287860302592289230e+00,-1.382211860093592648e+01,-1.837657460649081642e+01,-9.533946108823839083e+00,-1.138692042589265974e+01,-1.390648902013125365e+01,-2.091679360673958143e+01,-1.589109021775167108e+01,-2.478331835150274642e+01,-1.517589209366297354e+01,-1.039094044331026012e+01,-2.077013619579073733e+01,-1.218367325591464834e+01,-1.404811508138789300e+01,-3.409206064452414608e+01,-1.959085246900280808e+01,-1.144040359899691239e+01,-9.105818818426159922e+00,-1.005526478062283502e+01,-1.297710973916854726e+01,-1.282912926075075433e+01,-2.038549888602677385e+01,-2.573566877141319509e+01,-1.846762730126918228e+01,-3.760552600463962847e+01,-1.264105527325650158e+01,-5.632301308419997987e+00,-8.961622666431063422e+00,-1.894883444247048132e+01,-2.047492955823548755e+01,-2.409721075443125216e+01
-1.691380890537019255e+01,-1.138885382343915254e+01,-1.651832386259096808e+01,-1.813336610188340714e+01,-2.544727885176099491e+01,-1.710450851787881987e+01,-4.189579744966600572e+01,-1.480335245764398167e+01,-6.753533763131482459e+00,-9.332121591166394836e+00,-1.466138305969311162e+01,-1.462769288337603157e+01,-2.708436617921387679e+01,-2.645511992184881223e+01,-9.908946374530552603e+00,-1.855755835761463501e+01,-1.388671469331053032e+01,-1.165855812701165917e+01,-1.141768381614979333e+01,-9.845827006586230112e+00,-1.506559342049044581e+01,-1.278075377341953711e+01,-2.147558867000782001e+01,-2.113567541913181458e+01,-1.016049307474274599e+01,-1.054448287367729975e+01,-8.737147262764530353e+00,-1.440860414893282737e+01,-1.970803050101463327e+01,-8.306160690409859271e+00,-1.510397100010816551e+01,-1.439191897442604962e+01,-8.335339044155018584e+00,-2.053911119661980678e+01,-1.958860931105636283e+01,-1.999661907459581656e+01,-2.291638896992596131e+01,-1.923943550605008213e+01,-2.263559404659888230e+01,-2.096134980166156225e+01,-6.718634692844178247e+00,-6.877393726423859377e+00,-1.421647602359299256e+01,-1.254535587240183503e+01,-2.070590636357424685e+01
-2.260011153136941786e+01,-1.695888320030092800e+01,-9.567227733053126570e+00,-1.225289032956603030e+01,-1.703121111597406667e+01,-2.784812660013642471e+01,-2.562403278898983316e+01,-3.335564167669774349e+01,-7.813940151929898548e+00,-1.393742942713254251e+01,-1.985114963031395519e+01,-1.383927342990816456e+01,-1.587409618774274556e+01,-1.538774970847573442e+01,-1.247152592471643828e+01,-3.528574610048600135e+01,-1.432157585402834776e+01,-1.016677467998372997e+01,-8.276407037877365980e+00,-1.338450479058222520e+01,-2.517189731446983103e+01,-1.136403803572814653e+01,-1.700404095671326132e+01,-2.569572384265720189e+01,-8.763106028426502547e+00,-1.241632942119554883e+01,-1.850223969146099634e+01,-2.260507567914431348e+01,-1.171777172982394788e+01,-7.769112984194022076e+00,-1.852446034553035759e+01,-1.765554114310241474e+01,-1.036858495667238422e+01,-1.110658263190394734e+01,-1.226755401464737538e+01,-3.937672175641046124e+01,-1.970601207907720109e+01,-2.036573792808180983e+01,-2.378175918452376436e+01,-1.471912919518631391e+01,-2.597343917029654392e+01,-4.583885503847610288e+00,-1.516492184913172991e+01,-1.438880631708912361e+01,-1.592255056241445210e+01
-2.205572885764424740e+01,-1.782661443657258360e+01,-9.312095758495528841e+00,-1.831099110259310692e+01,-7.391908200857406186e+00,-1.874735057065042554e+01,-1.783898454706207559e+01,-1.493068452481584707e+01,-1.519591836060788559e+01,-1.468961875493504365e+01,-1.334900556496112323e+01,-1.932803357959324586e+01,-1.217615195586997601e+01,-1.347848005977954955e+01,-1.610120043191036032e+01,-3.640410502740727594e+01,-1.483424366279577633e+01,-1.305672113178355254e+01,-4.866287851141639642e+00,-2.362658637138668993e+01,-1.937728641725890810e+01,-9.735231311839706692e+00,-1.605466231871352889e+01,-1.234857888601825771e+01,-1.136100223548041654e+01,-1.424379382371494884e+01,-1.780801235997662957e+01,-1.406661208718011125e+01,-1.392466586453670274e+01,-1.595046730468380503e+01,-1.279413411247276144e+01,-1.187339593801444693e+01,-2.156858882866542615e+01,-8.660150245062926189e+00,-1.150914733885120000e+01,-1.525316805542304266e+01,-2.278536984456367520e+01,-2.963779762469662771e+01,-2.711178269386971706e+01,-2.751226043439965352e+01,-2.085333491313044618e+01,-9.016706681172097504e+00,-1.109010390145767033e+01,-1.701604061630226283e+01,-1.918889802599776218e+01
-2.254770344502411561e+01,-1.629092106598393030e+01,-1.082811327920018130e+01,-1.702767055971401788e+01,-8.097140297154831856e+00,-1.172088247616447276e+01,-1.541171461733271286e+01,-5.807846923092036207e+00,-9.332596464422007188e+00,-1.605809528810161879e+01,-1.432080370011770398e+01,-2.402527487715337884e+01,-2.003234143070528361e+01,-2.602172724141320259e+01,-1.810955617897674941e+01,-2.062897693785100017e+01,-1.741824354318571011e+01,-1.618485783785316556e+01,-9.035192222557466124e+00,-1.549894831302419362e+01,-2.643418708677392459e+01,-1.538570597053945477e+01,-1.992257077387860420e+01,-1.388564172885233639e+01,-1.025753902954014585e+01,-1.056213494995818891e+01,-1.616798726221445293e+01,-9.607025798214031909e+00,-1.594385472722393438e+01,-1.622547483195877760e+01,-2.984983544880915218e+01,-1.838503531691108606e+01,-1.428706185736751166e+01,-9.659991863930887490e+00,-1.027108735815959051e+01,-1.170083007485912674e+01,-2.836462365734859858e+01,-2.947564618010093795e+01,-2.913237023665378445e+01,-2.736518870214273846e+01,-2.276082478712290325e+01,-2.636013041400108747e+01,-1.703944035004695223e+01,-2.169845506532806212e+01,-1.917957985944798693e+01
-2.241388151184613520e+01,-1.155678839647136158e+01,-8.254664560045183563e+00,-1.676012460282302641e+01,-1.464434271098559392e+01,-1.413713139686132081e+01,-1.121665270837513972e+01,-7.205290352448843194e+00,-7.994932054290431189e+00,-1.685014310059220577e+01,-1.824892025766078518e+01,-3.285290510595302749e+01,-2.776859340543545684e+01,-2.487950829508739048e+01,-1.300626648514569261e+01,-1.314138778315918188e+01,-2.208729606699546011e+01,-1.222389770319517410e+01,-1.422723397565386172e+01,-1.344781485742024785e+01,-2.223436259591346698e+01,-3.221326684446755451e+01,-1.492747701238074498e+01,-1.704891373670713506e+01,-7.415599320673776695e+00,-1.545500636233048120e+01,-2.012057724124134950e+01,-1.000240123935785164e+01,-1.239685272648052994e+01,-9.580245045866906395e+00,-2.351237285641649066e+01,-1.910217723016739200e+01,-1.090771876964570630e+01,-1.751361560793795391e+01,-1.047308940217031470e+01,-1.792563676108182591e+01,-2.390922687166627014e+01,-2.951028976315880925e+01,-2.148371258931970829e+01,-2.301126487483685423e+01,-3.373073718187063008e+01,-2.026461590352256792e+01,-1.604977148028705969e+01,-1.815586669540102349e+01,-2.248514468840245684e+01
-1.500214848493239828e+01,-1.224100239084160435e+01,-8.241645065707846385e+00,-1.329318640054764522e+01,-2.083605641419317323e+01,-1.360460996376726861e+01,-9.783684444847736472e+00,-1.581772170888915419e+01,-1.458862536518103781e+01,-2.097589772033554567e+01,-2.170686789007951489e+01,-1.467687504250817732e+01,-2.554438107018660986e+01,-1.475303278876118895e+01,-1.655227618111183574e+01,-1.757139132873335541e+01,-2.966762865083053313e+01,-1.723844114525598670e+01,-9.353347739414337170e+00,-1.229394331690678577e+01,-1.529959485570906708e+01,-3.167230337356172853e+01,-1.538563558924497698e+01,-1.122885669180989510e+01,-9.940477230167608980e+00,-1.362680012416972986e+01,-2.321086971973650037e+01,-1.199752373670557581e+01,-9.966811868314561451e+00,-1.268604412353755961e+01,-2.252660859543672700e+01,-1.836052905696897142e+01,-1.521384780475792020e+01,-1.474697678541491896e+01,-1.095045973473444079e+01,-1.208755192726925642e+01,-2.113185681530425342e+01,-2.652300082962959848e+01,-2.724123330545724997e+01,-2.570382094762172898e+01,-1.753848886209870273e+01,-2.316238633331303021e+01,-6.685901791723427579e+00,-1.030220406963709934e+01,-2.943793749964802586e+01
-1.283997623921611364e+01,-1.250041559646529521e+01,-1.019660105486692103e+01,-9.620437925104498689e+00,-2.025201234239737147e+01,-1.262426233606461956e+01,-1.144817223926439631e+01,-1.067359873061689157e+01,-3.008621184242781155e+01,-2.980926406872437795e+01,-1.794202141105432702e+01,-1.812163573457773680e+01,-1.805247812516931916e+01,-1.324472524986125777e+01,-1.682004967211791069e+01,-3.779024724417426029e+01,-2.247477759109141360e+01,-9.844261338612277257e+00,-1.735594617215208757e+01,-1.696477866841987492e+01,-1.405586305271348913e+01,-3.306108840845395491e+01,-1.501429998994091086e+01,-1.033175448272029584e+01,-1.408866934482287725e+01,-1.582255276790779064e+01,-1.477549829032800588e+01,-1.672359296026641928e+01,-1.304495469887814174e+01,-1.117333540245027912e+01,-1.381930581454630769e+01,-1.108389196954481548e+01,-1.626270961882939403e+01,-1.047279902095554149e+01,-2.388857369274421671e+01,-1.135756479628752658e+01,-1.436351808151254161e+01,-2.837484142611024396e+01,-1.968841285783195971e+01,-1.429657073879610252e+01,-9.090509470506997758e+00,-1.259706572561640492e+01,-5.190656175655118609e+00,-1.210413700891620259e+01,-1.802885609633964847e+01
-1.462555596895823840e+01,-2.190706172300825472e+01,-4.120512862647920116e+01,-1.416558024938376192e+01,-1.084449560096853915e+01,-1.609122691645522352e+01,-1.714688831100962574e+01,-1.278547340516600173e+01,-2.196151633688656091e+01,-2.687303007702325530e+01,-1.693894903048146006e+01,-1.495213988265508043e+01,-9.223125754041060276e+00,-2.299860284994577597e+01,-1.773669071856467028e+01,-1.938701321459891247e+01,-1.348292751136508372e+01,-1.259527669216365808e+01,-2.114258977696792741e+01,-1.430620943209262563e+01,-1.380075825806718903e+01,-4.608200371029787590e+01,-1.419141195771744535e+01,-1.132002030850298269e+01,-1.419141491216402251e+01,-2.846958439555923093e+01,-1.246590991637455303e+01,-1.810785902983292317e+01,-3.141359011425920045e+01,-6.861975868032120118e+00,-1.347445791919062152e+01,-1.727203930367009832e+01,-1.109082542753771961e+01,-1.022470621216962350e+01,-1.151090567156925459e+01,-9.069468953556347302e+00,-1.973098168524431628e+01,-2.013005712037658768e+01,-1.838159705555938217e+01,-1.346001041621830474e+01,-9.792135757159433851e+00,-5.576891472465081989e+00,-1.159328152454761884e+01,-2.671706233951763920e+01,-1.258143102531332325e+01
